a    b    distance0    NDraws    time    dist_threshold1    
1.17445748718    -0.525532543191    0.468254154184    1    1.14659690857    0.561024375969    
0.557589307694    -0.405442972289    0.51902993916    4    5.21934390068    0.561024375969    
1.09050538396    -0.11523178598    0.0932505589457    2    2.87487912178    0.561024375969    
1.34670359029    -0.374438927455    0.452982134071    5    7.40126085281    0.561024375969    
1.31330893051    -0.31771480163    0.379460634555    2    2.98137903214    0.561024375969    
0.794987174285    0.0843707722824    0.261375023764    4    5.86445116997    0.561024375969    
0.956338246769    -0.504919419386    0.45710314676    1    1.29948091507    0.561024375969    
1.13117042863    -0.605712155385    0.527397260683    1    1.1540749073    0.561024375969    
0.556325732981    -0.127549943898    0.442681143341    2    3.28032803535    0.561024375969    
0.525695865773    0.0946595773652    0.526190378418    1    1.55193901062    0.561024375969    
0.941604160412    -0.265120428453    0.151555592229    2    2.45055413246    0.561024375969    
0.691415943649    -0.343275548061    0.376498429298    1    0.962950944901    0.561024375969    
0.953092624077    -0.332365812306    0.264905125012    4    3.27892613411    0.561024375969    
0.960172503132    -0.151051724856    0.0385810913033    2    2.02446579933    0.561024375969    
1.14017894775    0.0286624426796    0.152433888567    1    1.49476599693    0.561024375969    
1.36775638232    0.247843422967    0.509842501644    1    1.38628196716    0.561024375969    
0.777142947451    0.233181773627    0.379566805143    1    1.16216802597    0.561024375969    
0.869258470955    -0.598852511737    0.489312848623    1    1.25250816345    0.561024375969    
1.01326066917    0.355960127811    0.421596306542    3    3.96177387238    0.561024375969    
1.43769348344    -0.421688222766    0.526136040444    4    5.41342401505    0.561024375969    
0.990319986469    0.0428489172102    0.146744138254    1    1.40580105782    0.561024375969    
0.961853112663    -0.139031078682    0.0366412386984    3    3.29304790497    0.561024375969    
1.09890819161    0.0396340892099    0.144307195339    1    1.22335100174    0.561024375969    
0.982131372352    0.378566131048    0.428764454517    3    3.96448302269    0.561024375969    
1.17349577168    -0.0388528360897    0.176185489246    3    3.41867399216    0.561024375969    
1.13887512783    -0.612179397925    0.508732681221    1    0.901080846786    0.561024375969    
1.04604954963    -0.174830528295    0.132775294759    1    1.08300995827    0.561024375969    
0.968730790093    -0.447776200237    0.38847756801    1    1.19196510315    0.561024375969    
0.924336858878    -0.470160871387    0.406976226565    1    1.40443015099    0.561024375969    
1.34032558775    -0.369998737713    0.471659255506    1    1.35176706314    0.561024375969    
1.1338632869    0.278199229578    0.347844589458    1    1.43370389938    0.561024375969    
0.741863021499    -0.00450139762615    0.265010181605    3    4.28824496269    0.561024375969    
1.02128856521    -0.522222594136    0.441421971204    1    1.30272889137    0.561024375969    
1.19063209293    -0.197693369456    0.274816862086    2    2.46956920624    0.561024375969    
0.82399275678    -0.0654294587999    0.174642239887    2    2.65769720078    0.561024375969    
1.17438305108    -0.171876377788    0.205668129328    2    2.3794939518    0.561024375969    
0.489360295252    -0.246330440779    0.547721744186    1    1.36774611473    0.561024375969    
0.992834614227    0.157648201554    0.241534481642    3    5.04393005371    0.561024375969    
0.584824093956    0.206346698423    0.515148070409    2    2.85791683197    0.561024375969    
0.594610977552    -0.170492871157    0.411564764777    1    1.07186698914    0.561024375969    
0.716145576016    -0.0397405124643    0.311685194012    1    1.02632784843    0.561024375969    
1.0662051892    -0.0570590359059    0.0689726305635    4    5.35115003586    0.561024375969    
0.826812305137    -0.0478545144596    0.172734860854    1    1.42616081238    0.561024375969    
1.19851730006    -0.313918826739    0.260255370461    2    3.46578502655    0.561024375969    
1.44964055805    -0.343264756314    0.5143775102    1    1.47875213623    0.561024375969    
0.808815045949    -0.178544312094    0.246374277091    2    2.33017206192    0.561024375969    
1.4036007616    0.206774752119    0.518885976637    1    1.27830290794    0.561024375969    
1.06947745657    -0.71887722137    0.549292792321    3    3.85881400108    0.561024375969    
0.753149616851    -0.117379598226    0.245365980705    1    1.81730103493    0.561024375969    
1.54703695041    0.0243179502266    0.555824242675    2    2.66930699348    0.561024375969    
0.923365642853    0.313481276139    0.386490061321    1    1.52503991127    0.561024375969    
0.849150474009    0.37950208301    0.520049424385    10    15.9715321064    0.561024375969    
0.744426211697    0.186706433597    0.367288272805    1    1.29078793526    0.561024375969    
0.866507310948    0.0471188326271    0.170244004773    1    1.28933119774    0.561024375969    
0.95829765019    0.0943551129378    0.25605705097    3    5.53869795799    0.561024375969    
1.00322645657    -0.0961008276855    0.0548895179499    2    2.93902420998    0.561024375969    
0.506931771083    -0.136328610038    0.496698101566    2    2.27263998985    0.561024375969    
0.719757519714    0.341096774801    0.500344658443    5    7.14239311218    0.561024375969    
1.38140018809    0.19279246851    0.478451783189    1    1.52006983757    0.561024375969    
0.49415126586    -0.322188407199    0.550707952702    1    1.23088097572    0.561024375969    
1.3477983438    0.306393096355    0.511032928076    1    1.4274020195    0.561024375969    
1.23504979903    -0.0718743023296    0.237403887718    1    1.54310798645    0.561024375969    
0.815063700209    -0.0404999558335    0.182732061385    3    4.38526988029    0.561024375969    
0.473633827566    0.0165904323108    0.539997823885    1    1.72291898727    0.561024375969    
0.556650611425    -0.120410061397    0.441405402422    2    2.78156113625    0.561024375969    
0.902903033474    -0.0131557620106    0.123655252385    1    1.33181214333    0.561024375969    
1.00331290749    0.242073911242    0.322316078841    1    1.51485896111    0.561024375969    
0.561722578552    0.0123842924488    0.44083082373    1    1.65694594383    0.561024375969    
1.42395268473    0.172961566409    0.496194202427    1    1.53231406212    0.561024375969    
0.555139688995    0.106006731659    0.516845404313    1    1.50357508659    0.561024375969    
0.777939048738    -0.0117424681087    0.248807756197    3    3.57625699043    0.561024375969    
1.35575430574    0.172656099026    0.448206811392    1    1.05364012718    0.561024375969    
0.521457320223    0.0285191435215    0.495784474722    1    1.10917401314    0.561024375969    
1.22619481216    -0.187617144661    0.264603439102    2    2.47638201714    0.561024375969    
1.01345553232    0.403610665517    0.560636114133    1    0.93617105484    0.561024375969    
1.36092705136    0.191016759772    0.423467515925    1    1.29126596451    0.561024375969    
0.929680395976    -0.286711844559    0.238660926115    2    2.47289800644    0.561024375969    
1.13434589856    -0.575082264917    0.527482760491    1    1.7510881424    0.561024375969    
0.772227667257    -0.115989032577    0.236607916807    1    1.75450491905    0.561024375969    
1.15229975946    -0.337399622237    0.309921976353    1    1.3833258152    0.561024375969    
1.04737444127    0.251229465003    0.39700294043    1    2.01811003685    0.561024375969    
1.23958687723    0.0163521433967    0.290051748052    3    5.71031212807    0.561024375969    
0.933829561211    -0.37100494309    0.32930323428    4    5.63020896912    0.561024375969    
0.798969605391    -0.030824871849    0.198207044595    3    2.81000900269    0.561024375969    
0.634534356202    0.189627720363    0.482961672878    3    4.66306900978    0.561024375969    
0.97287522342    0.0873459584899    0.13758027474    1    1.50855302811    0.561024375969    
1.29821957313    -0.15204395723    0.300748297773    1    1.66653490067    0.561024375969    
1.00883911008    0.219536256586    0.352479290035    2    4.08183193207    0.561024375969    
0.839638487208    0.270338299987    0.376871270869    1    1.6257610321    0.561024375969    
0.85200741928    -0.501419625421    0.45565016954    1    1.80851602554    0.561024375969    
0.658534997247    -0.413048959159    0.46549842862    1    1.75317788124    0.561024375969    
1.06023052314    -0.386890741443    0.329604693595    2    4.40818405151    0.561024375969    
0.689229901393    0.345173713708    0.518625105766    2    3.43575406075    0.561024375969    
0.8520575325    0.0495687173361    0.204409582441    1    1.37743878365    0.561024375969    
0.901208024005    0.342319917091    0.449294416238    1    1.1770927906    0.561024375969    
0.920480047298    -0.381830697398    0.327429237227    3    2.84320807457    0.561024375969    
0.870910225611    0.218378542107    0.297492131069    2    2.19040393829    0.561024375969    
1.33319648007    -0.300867916895    0.375613882564    5    1.72167515755    0.561024375969    
1.16408539499    0.173012296345    0.291898969066    4    5.26248216629    0.561024375969    
1.37281316929    -0.0895151320148    0.375468269234    1    0.928977966309    0.561024375969    
