a    b    distance0    NDraws    time    dist_threshold1    
0.9677175177    0.0622478457666    0.0319860887281    10    0.279871940613    0.0571410633662    
0.960552334259    -0.382505607949    0.0544730954338    5    0.136716127396    0.0571410633662    
0.958804163122    0.0459216412307    0.0548788325336    5    0.14102101326    0.0571410633662    
1.02972845497    -0.02424328008    0.031239092358    1    0.0256969928741    0.0571410633662    
0.979258987264    -0.231962604026    0.0344068536524    6    0.163513183594    0.0571410633662    
0.971372454779    -0.149091329751    0.030034791425    11    0.34650015831    0.0571410633662    
0.967491819276    0.126018197669    0.0554047391905    23    0.641486883163    0.0571410633662    
1.02547353716    -0.194011440944    0.0417127132366    30    0.878530025482    0.0571410633662    
1.04944775805    -0.0865671277294    0.0475019397047    8    0.211520910263    0.0571410633662    
0.972019124126    -0.166998625902    0.0466528932692    6    0.165358066559    0.0571410633662    
0.977628815325    0.142581887179    0.0495373949525    10    0.273953914642    0.0571410633662    
1.00771062614    -0.122986839886    0.0547736505335    21    0.56854391098    0.0571410633662    
1.01431850449    0.0431881266178    0.0365392828453    6    0.165379047394    0.0571410633662    
1.04727853608    0.180838990434    0.0477160814859    8    0.216866970062    0.0571410633662    
1.04385964273    0.00514017548175    0.0447003952498    6    0.181679964066    0.0571410633662    
1.03404508644    -0.0447430503548    0.0473537540034    2    0.0557219982147    0.0571410633662    
0.984919112787    -0.157499489712    0.0372922391662    8    0.230246067047    0.0571410633662    
0.965714229831    0.0864680236048    0.0401087676492    2    0.0521879196167    0.0571410633662    
1.04605224216    -0.0498491929289    0.0545418947696    19    0.573799848557    0.0571410633662    
1.04539614476    -0.196720316927    0.0500011036984    2    0.0546541213989    0.0571410633662    
0.966672446169    -0.103733677102    0.0397554469838    2    0.054615020752    0.0571410633662    
0.990014523198    0.0650396768051    0.023069601983    3    0.0903420448303    0.0571410633662    
0.969668853755    -0.0666912095187    0.0303197237306    8    0.243369102478    0.0571410633662    
0.980545024978    0.034925196067    0.0512560196992    4    0.116162061691    0.0571410633662    
1.05026455451    -0.198684310627    0.0517322539441    4    0.113565921783    0.0571410633662    
0.97834064397    -0.0329904787679    0.0402985682264    20    0.594093084335    0.0571410633662    
0.989909714729    0.0941672782691    0.00922665736175    36    1.00483107567    0.0571410633662    
0.9496416465    -0.096429113374    0.0545847379858    1    0.0230669975281    0.0571410633662    
1.02988101678    -0.0726994314813    0.0478463184492    3    0.0782129764557    0.0571410633662    
0.968417213499    -0.114224076813    0.0525029977264    11    0.291074037552    0.0571410633662    
1.02847176686    -0.0603594040151    0.0531194579375    41    1.23795294762    0.0571410633662    
1.00036807158    -0.00427831361947    0.0186080486304    17    0.465075016022    0.0571410633662    
0.993602842166    0.0959281353411    0.0385363850538    5    0.13772892952    0.0571410633662    
1.03083652861    0.0967706372442    0.0356768260098    2    0.0597848892212    0.0571410633662    
0.966462648227    0.166269236507    0.0400006912896    1    0.0274169445038    0.0571410633662    
0.939045472205    -0.0246219281083    0.0565714500198    62    1.69784092903    0.0571410633662    
0.949129223338    0.152161703726    0.0556130864607    2    0.0568499565125    0.0571410633662    
1.0140220363    0.0829193201444    0.0446606090929    16    0.442780017853    0.0571410633662    
1.00333863994    0.179416422726    0.0206640190117    5    0.136744022369    0.0571410633662    
1.00706545163    -0.0972097325778    0.0293006907407    7    0.195494174957    0.0571410633662    
1.01055199098    0.113383361393    0.0516693801934    31    0.858340024948    0.0571410633662    
0.995013674458    -0.321488799568    0.0221156231391    3    0.0831549167633    0.0571410633662    
0.994017590612    0.0731784757532    0.0209788969823    9    0.264324903488    0.0571410633662    
0.981772797387    -0.171550401095    0.0426991312369    21    0.582623958588    0.0571410633662    
1.02317072063    0.148683565846    0.0258304349192    9    0.246388912201    0.0571410633662    
0.976120789477    -0.0335929809265    0.0558633882001    31    0.839240074158    0.0571410633662    
1.03840806055    0.185809035633    0.039305140214    15    0.426393032074    0.0571410633662    
1.04560622803    -0.0346203550791    0.0477524160581    25    0.692677021027    0.0571410633662    
0.970945864929    -0.0219730646011    0.0386121953258    2    0.0602178573608    0.0571410633662    
0.979062540524    0.103472471659    0.0366685317648    4    0.106050014496    0.0571410633662    
0.972000451521    0.188121428064    0.0546833341286    8    0.217308044434    0.0571410633662    
0.952158138715    -0.0245588055635    0.0490773900276    29    0.791775941849    0.0571410633662    
1.02343400499    -0.0517070727729    0.0333795787602    22    0.599810838699    0.0571410633662    
0.994280798512    -0.0755225073325    0.0433525593355    9    0.239828109741    0.0571410633662    
1.01920492921    -0.0482728676389    0.0292618177248    1    0.0338578224182    0.0571410633662    
1.03839358224    -0.053629321859    0.0408757225086    1    0.0257511138916    0.0571410633662    
0.981628512167    0.224627366397    0.0344905996972    9    0.255489110947    0.0571410633662    
0.98610016429    -0.0555583896845    0.0261025279112    12    0.324532032013    0.0571410633662    
1.00627084275    -0.288390111388    0.0399272279421    10    0.285718917847    0.0571410633662    
1.03507581553    0.00396424481612    0.0413299760234    30    0.872421979904    0.0571410633662    
0.969116286713    -0.0613536017015    0.0352727635122    11    0.308781147003    0.0571410633662    
1.01821267859    0.196548813387    0.0408449516284    9    0.249986886978    0.0571410633662    
0.975829891523    0.0620350742935    0.0397686803784    10    0.291306018829    0.0571410633662    
0.99965104311    0.167169367662    0.0290225128479    8    0.226383924484    0.0571410633662    
0.946926432588    -0.121206859087    0.0571008162777    13    0.376410007477    0.0571410633662    
1.02751656087    0.154346964826    0.034420113177    2    0.0566840171814    0.0571410633662    
1.00141265206    -0.154764370308    0.0561884951628    3    0.0852010250092    0.0571410633662    
1.03233271151    0.0720967779417    0.028027996544    8    0.217031955719    0.0571410633662    
0.997612991205    -0.28237699592    0.0215077191472    14    0.391996145248    0.0571410633662    
1.0044564197    0.0536947070978    0.0400693471352    1    0.0318808555603    0.0571410633662    
0.996311634822    0.0112930754428    0.0406142442554    4    0.119364023209    0.0571410633662    
1.01767214966    -0.250352165571    0.0508330203801    1    0.0369999408722    0.0571410633662    
0.971720280517    0.103175420725    0.0467833393033    18    0.516618013382    0.0571410633662    
0.962597453707    0.188276591956    0.0408674861885    55    1.52769184113    0.0571410633662    
0.997736068918    0.0848330505606    0.0540523058652    3    0.0858058929443    0.0571410633662    
1.00464332655    0.125409102007    0.011010928313    6    0.168802022934    0.0571410633662    
0.948781017528    -0.225991626514    0.0551764985478    5    0.147181987762    0.0571410633662    
0.96363678483    -0.0350061367974    0.0373929435971    4    0.116516113281    0.0571410633662    
0.953677027266    -0.0570811611127    0.0562715070007    7    0.202445983887    0.0571410633662    
0.955906564567    -0.0648848504836    0.0541891572509    7    0.201976776123    0.0571410633662    
1.00569435205    0.150657961731    0.0348712743159    5    0.148066997528    0.0571410633662    
0.993447846544    0.110801121201    0.0396817981114    7    0.192645072937    0.0571410633662    
0.951822487249    0.237838110978    0.0534704803423    6    0.18151307106    0.0571410633662    
1.01855280353    -0.407201794317    0.0209408320916    29    0.808256149292    0.0571410633662    
1.0155436548    0.130086027529    0.0140158063551    6    0.162431955338    0.0571410633662    
0.966976983011    -0.0734525348656    0.0343819391091    24    0.73339676857    0.0571410633662    
0.984206080445    0.0454805415158    0.0220695011155    22    0.607261896133    0.0571410633662    
0.964081353653    0.0804141750804    0.0409290725469    6    0.174124956131    0.0571410633662    
0.984250544816    0.0499392302753    0.0440630440718    5    0.142733097076    0.0571410633662    
1.02159912487    -0.118119559237    0.0460103038177    15    0.377310037613    0.0571410633662    
0.978424054209    0.0344850923898    0.0161699503192    1    0.0236239433289    0.0571410633662    
1.02118984214    0.359207192116    0.041892783422    19    0.661684989929    0.0571410633662    
0.982947308726    -0.171547682514    0.0344004009449    1    0.0315320491791    0.0571410633662    
1.01164265828    -0.0844325391993    0.0516151118202    19    0.544872045517    0.0571410633662    
1.00477254688    -0.255036994713    0.00393505977542    14    0.405742168427    0.0571410633662    
0.958321561288    0.105064801078    0.0451672428413    16    0.418966054916    0.0571410633662    
1.04720814086    -0.1214081294    0.0516360019602    6    0.136489152908    0.0571410633662    
0.989181754578    -0.00249523350005    0.0173380777683    5    0.120429992676    0.0571410633662    
1.03578211358    -0.123012851065    0.0356726552119    6    0.170089960098    0.0571410633662    
1.03048551264    0.129490890447    0.0279406566058    56    1.33352684975    0.0571410633662    
