a    b    distance0    NDraws    time    dist_threshold1    
0.969902364612    -0.0512673020174    0.0538538148275    6    8.44138598442    0.124491969939    
0.970763278429    0.00190163082014    0.0366154561903    2    2.58447909355    0.124491969939    
1.0728652369    -0.0769574833984    0.108270710119    2    3.17411088943    0.124491969939    
1.00787517172    0.0374004720567    0.0678897164902    3    3.90000200272    0.124491969939    
1.05409434152    -0.0641965163769    0.123724647194    6    12.1377089024    0.124491969939    
1.05598662191    -0.0258929920646    0.0595413145524    1    1.63444304466    0.124491969939    
0.968055976817    -0.0179629657398    0.0336552570639    3    5.62959003448    0.124491969939    
0.923198251428    0.0309589497367    0.0993217644706    3    4.07129788399    0.124491969939    
0.899089998493    0.0471200235186    0.116473054528    2    2.72517895699    0.124491969939    
1.068750422    0.104340837048    0.121206415782    2    2.42737317085    0.124491969939    
1.01439374524    0.0510922556922    0.0751678584549    4    5.58794093132    0.124491969939    
1.00167055382    -0.0612566878881    0.0025800314021    1    1.61599111557    0.124491969939    
0.907560259007    -0.0216715831184    0.094765111464    1    1.5079369545    0.124491969939    
0.974829044376    0.00869722338146    0.0276470658774    4    6.68623399734    0.124491969939    
0.991857310219    -0.0821665810669    0.0899708038108    2    3.4742372036    0.124491969939    
0.891584484524    -0.0725396978777    0.113098191023    4    7.65195798874    0.124491969939    
0.89338440162    -0.0513593341939    0.108603755045    3    4.70458316803    0.124491969939    
0.973584598847    -0.0448092291259    0.0360655985031    1    1.1899638176    0.124491969939    
1.05167761186    -0.061308964651    0.0577825604118    2    3.04038500786    0.124491969939    
1.01817917348    0.0186658432176    0.0849775446726    3    4.69530200958    0.124491969939    
0.891450878578    -0.0225659787382    0.109203652228    2    2.87098789215    0.124491969939    
1.005739678    -0.0303105637839    0.0772422792525    5    9.35555195808    0.124491969939    
1.08751718427    -0.00619908395094    0.0961906625162    1    1.75125813484    0.124491969939    
0.994213510593    -0.139660874949    0.123308149374    1    2.01194190979    0.124491969939    
1.04700565214    0.00804150048276    0.0851938227546    5    9.48126006126    0.124491969939    
0.882668744489    -0.00132042784377    0.123608321472    1    2.61214590073    0.124491969939    
0.983488667032    0.0700436748856    0.0547255014784    1    1.82500195503    0.124491969939    
0.897362174733    -0.0545413148573    0.10804873338    7    11.2124500275    0.124491969939    
0.979637734846    -0.0710341464663    0.0883146114159    4    4.26478600502    0.124491969939    
1.03015981722    0.0868537709135    0.095291907208    1    1.04413104057    0.124491969939    
0.994022232476    0.0961218965103    0.10782984602    1    1.33751583099    0.124491969939    
1.0942536704    0.045832770003    0.11455881739    2    2.24474811554    0.124491969939    
1.00324542382    0.0474761523187    0.0990768494952    2    3.71802902222    0.124491969939    
0.92507328215    -0.0753683080129    0.118337930229    3    5.08169603348    0.124491969939    
1.08865580889    0.051864137225    0.0921612074498    1    1.3932929039    0.124491969939    
1.03070067467    -0.0737565992398    0.0867248613203    2    1.90191483498    0.124491969939    
0.966131922927    -0.0370000335025    0.0606441260087    6    10.3280658722    0.124491969939    
1.03938114765    0.0235778634584    0.0720083843098    1    1.25775098801    0.124491969939    
1.01825622211    -0.041007210698    0.0336598816544    4    6.22155189514    0.124491969939    
1.0083879777    -0.140547791596    0.123700713083    1    1.67603492737    0.124491969939    
0.894474083141    0.0288718221286    0.109640493991    7    9.77664995193    0.124491969939    
1.04378887061    -0.117535850044    0.111816105389    2    3.53964114189    0.124491969939    
0.90388429825    -0.0522574513867    0.100978387379    1    1.61799097061    0.124491969939    
1.03608838515    0.0688739487582    0.0673125920484    2    2.01263093948    0.124491969939    
0.905185898881    -0.0677254297774    0.0994506205804    2    4.09884381294    0.124491969939    
0.891153200767    -0.0723860796013    0.114553172949    1    1.27521800995    0.124491969939    
1.02303432556    -0.055595552507    0.0305926594925    2    2.65530085564    0.124491969939    
1.01557334462    0.0321620477306    0.015484156529    1    1.33314609528    0.124491969939    
1.11206203584    -0.0762908549478    0.11313652676    1    1.97300004959    0.124491969939    
0.966230597907    -0.057131736301    0.0592038212848    1    1.76462602615    0.124491969939    
0.935835000877    -0.0237867435421    0.0727333237315    2    2.55949807167    0.124491969939    
0.919244175432    0.0674881524278    0.115711483437    3    3.919713974    0.124491969939    
1.11826083162    0.0221439858093    0.11769516718    1    1.29572200775    0.124491969939    
1.03962943056    0.026059682308    0.0418577631019    4    7.28391909599    0.124491969939    
0.944246670977    -0.0239327931166    0.0714000458735    2    2.9378080368    0.124491969939    
1.0511697623    -0.154628528381    0.0791318404701    3    3.94170594215    0.124491969939    
1.05914314285    -0.0622438946742    0.0566326577051    1    1.54807901382    0.124491969939    
0.981440829067    -0.00196536748077    0.0430852659248    2    2.94146203995    0.124491969939    
0.981033578212    0.138133353724    0.12436705437    1    1.45783400536    0.124491969939    
1.06129130943    -0.0279807014599    0.074222969346    3    4.76168394089    0.124491969939    
1.01642779356    0.0768665175576    0.0789682374549    2    2.88052010536    0.124491969939    
0.941350745545    0.0665982405427    0.090520327774    1    1.31482100487    0.124491969939    
1.08998181706    0.0161671021514    0.0922135987285    6    9.69791984558    0.124491969939    
0.933577937931    -0.0187925678138    0.0825778428587    2    3.72959303856    0.124491969939    
0.996478101801    -0.101456662107    0.0878438794879    5    7.07662081718    0.124491969939    
0.918133711063    -0.0432170738696    0.0961529623909    2    3.52499985695    0.124491969939    
0.927896738009    0.0444120816526    0.0815798319521    2    2.96165800095    0.124491969939    
0.911789353686    -0.0768538219968    0.12281942247    1    1.85032105446    0.124491969939    
1.07527641276    0.0643847035294    0.113181867127    3    5.71173501015    0.124491969939    
1.04262738271    -0.113892644731    0.116042398209    2    2.85630989075    0.124491969939    
0.94903601786    -0.0406726357684    0.0532406097376    4    7.3874938488    0.124491969939    
1.05843057278    0.0873360042562    0.093670440872    3    5.47111988068    0.124491969939    
0.993611077412    0.0353439817817    0.0626275324007    3    7.00302004814    0.124491969939    
1.04742269008    0.046140969344    0.0550165445763    1    1.16022801399    0.124491969939    
1.08362302471    0.0183067612629    0.109491315526    1    1.0643799305    0.124491969939    
0.928729905512    0.0459078116357    0.104607274175    3    4.20349407196    0.124491969939    
1.04594826779    -0.041876177151    0.0914396910067    1    1.41367197037    0.124491969939    
1.03650084796    -0.0253720883693    0.0381812290225    6    9.53898096085    0.124491969939    
0.965293192685    0.076807626087    0.0427230916419    2    3.3490459919    0.124491969939    
1.00782570957    0.0402169986468    0.0930386035498    2    4.22668218613    0.124491969939    
1.00941672561    0.0875096692426    0.0725901786482    1    1.49212288857    0.124491969939    
1.08681925186    0.0429101146082    0.104021165754    1    1.19207310677    0.124491969939    
1.02323126615    -0.0722690251974    0.090491428547    1    1.41354990005    0.124491969939    
1.02871089614    0.0571966702825    0.107831712368    1    1.78710818291    0.124491969939    
1.02488548646    0.109716729132    0.123351598089    1    1.79272985458    0.124491969939    
1.07333181388    -0.047396244038    0.0781640872911    1    1.26225614548    0.124491969939    
0.9081133305    0.0423402521285    0.0952197017588    4    5.42363595963    0.124491969939    
0.971671433886    0.0364175356033    0.0896258962779    2    3.66413998604    0.124491969939    
0.946681263346    -0.07651988799    0.0798801543353    2    2.65853095055    0.124491969939    
1.02892663241    -0.019199002547    0.0383467010757    2    2.81042599678    0.124491969939    
1.0763274237    -0.0055797923012    0.0892896908421    1    0.985830783844    0.124491969939    
1.04164234697    0.0187195052821    0.117999791387    1    0.907318115234    0.124491969939    
0.984608645375    0.101208537505    0.107432651322    1    0.962219953537    0.124491969939    
1.02814508569    -0.0434261355863    0.0873868739182    1    1.03156995773    0.124491969939    
1.05989977053    0.0745238933087    0.0768845371962    1    1.29552793503    0.124491969939    
1.02845699015    -0.0436275314568    0.0856858543254    1    1.71399497986    0.124491969939    
1.09850907699    -0.000682717788854    0.101924150926    4    4.1864991188    0.124491969939    
1.0338976755    0.071016286356    0.0985057488586    2    1.11994504929    0.124491969939    
1.05669765875    -0.100009078055    0.076777892511    5    6.12161612511    0.124491969939    
1.12286889865    -0.000855097672216    0.121390459424    1    0.467570066452    0.124491969939    
