a    b    sig    dist1    
-1.15362514967   1.88930843904   2.41836564869   8123542.67501    
1.75987837033   2.24286365082   3.41283994274   13678087.4947    
3.92241184459   2.40356497261   3.49622413772   54298357.3404    
1.23370583856   4.78267253844   1.25398408365   7696761.48531    
-0.477310340588   2.27445452369   2.41303787589   3968434.13658    
-1.40720361747   3.29508869556   0.826121619127   9423385.09158    
0.815799642099   1.53009098439   4.12646183609   5465058.71582    
-1.03201411049   2.97305068335   3.91880055188   6667565.48675    
-0.924597125504   1.48938869305   1.75729469482   6364657.13553    
3.36690236481   1.50068542971   3.7400524599   40564654.5964    
-0.669254388059   3.44269317457   4.00679423107   4965626.11601    
2.43288201871   2.20657887418   1.88011674842   24799978.8025    
3.53479366842   3.45472222282   0.163951725926   44949845.6658    
-0.403212279727   2.5030032299   2.09290094314   3990026.41558    
3.72600579772   4.40300546673   1.14323417008   50419273.7107    
-1.07553047755   4.38081031479   2.4833403875   7096940.2092    
2.2417884495   4.42347087001   0.72006016573   21867071.0378    
0.58616202341   3.44059156481   3.18098768992   4555634.1486    
3.06316390893   1.423428268   2.47734243856   34371809.9162    
-1.41064291854   2.99439476958   1.06777114477   9588293.89871    
2.10650227484   2.24246843259   1.01392473586   17871969.677    
-1.63926365418   1.76879237085   3.43165676497   12647863.4304    
-0.154287739662   3.76614671362   2.78144378391   3376718.6786    
-0.0405381795515   4.39380215258   3.33141049138   3331732.3701    
2.96498630126   2.29796544243   2.10412905254   35153372.7507    
3.73916024318   1.31525179966   0.689571549155   48336499.6963    
3.78608688761   0.127790427506   4.02272713443   48946932.7874    
-0.867507116896   2.46974109366   2.92330749733   6095271.56376    
1.91739556714   2.95021796061   2.68643680627   16006457.8776    
1.80909574337   2.08830105657   3.42775194429   14278082.043    
3.90399042604   0.163350718577   1.58187970116   52339129.3327    
0.905309552166   2.17869321031   2.11282116803   6132772.65313    
1.74694730507   3.0080795907   3.82122324089   13497788.9012    
-0.91900381575   3.40920272713   4.2390158667   6169367.83887    
-0.0873830762481   0.778476680474   2.31680913497   3373452.94253    
3.318227691   0.600903099911   3.8088659535   43984859.5507    
3.31370686974   0.789082334188   1.12948870031   40557291.7832    
1.90787653885   3.78135777094   3.9720468643   14709035.5041    
-1.12261826479   3.11106372791   0.095381858865   7313230.36804    
3.30700194682   2.35102535662   2.19679586339   41265027.6834    
3.74568451903   1.74017234647   2.62675054002   49239598.0611    
1.10794653011   0.275785028638   3.87266190844   7637452.604    
1.11928303341   1.43398052443   2.43203291882   7300502.37119    
1.2870055113   1.11632771386   2.71685163391   8100843.80714    
0.192068554611   3.22703291081   4.49828932379   3404307.78398    
0.637255094167   4.22384787884   2.11967229075   4663596.66739    
3.5045705347   4.71473786245   2.843911852   42624427.2323    
-0.672657987056   3.65735754924   3.1635903972   4829479.35462    
2.37789201538   4.33269563918   3.30093625018   21898396.9449    
3.16864484119   1.26478585881   2.49183323357   37724806.7611    
2.93340608735   0.90344040136   4.4060876198   32865848.8841    
-1.16061771741   2.55212884256   4.52644382782   7707955.29035    
-0.360088328167   1.54417467168   3.55669953466   3818810.36085    
1.07960213764   2.95523983318   4.19290230423   7303008.71123    
3.06500737068   0.314948527303   0.31956950157   34593068.8706    
0.088192312315   3.26984760998   3.51449247758   3394692.42515    
-0.714617294672   2.91854664515   0.997216366929   4800998.54882    
-1.42172394851   1.92301824567   0.389169329822   9915298.37708    
0.209929707877   2.6307327285   4.09935319334   3489749.09877    
0.923572143285   3.48805467527   3.97680407164   6016409.49298    
3.85656574554   0.753756923212   3.19177750781   51540239.0747    
-1.54978078281   2.85416206923   2.36891914377   11803850.7629    
2.08883639771   2.05817348507   1.60107882977   18228627.8799    
-1.3163342192   4.95178419971   4.41157227017   9182792.28257    
0.953996425418   0.340221614212   1.19586062906   6426429.1749    
1.45976293221   3.38253684393   0.247250882787   10924293.5947    
3.41747660582   0.652324506615   1.61190823925   44028962.0321    
1.19821655857   4.02524030151   4.26059717802   8446620.18224    
2.470498889   0.254405981075   3.81811383724   22759848.2289    
2.89369103715   4.19116632463   1.95209091595   31605651.965    
0.418408734924   0.570165733809   4.8263036789   3839314.09196    
3.65052824533   3.00037743277   2.46063099943   47782941.4384    
-1.12323188733   4.62421539359   2.92639784555   7363628.06062    
-1.60165576518   1.89009328971   1.29679114034   12618502.9708    
2.00708198365   3.75420974126   4.62799784511   16721523.2348    
-0.204465495782   3.41055327831   3.67367089228   3461171.08391    
3.10163810513   2.63563420226   2.20492513957   35698948.0441    
-1.44163247191   2.34312066793   4.48946782432   9898462.75158    
-0.953901137958   0.69966776952   1.32796879291   6254462.83608    
1.04751480155   3.70672006679   4.13606053306   7430360.97284    
1.5713741887   1.9321619894   1.51271603617   11370555.052    
-1.67242443648   1.32118564909   1.97425097383   11782338.0492    
2.72688330713   1.10420427904   4.99948822525   28997981.2584    
3.2259148116   4.84594235801   2.32777698796   38645145.9524    
1.32171809992   2.70713994047   0.795945021066   9091681.57841    
0.66278121257   0.495170430139   1.30811160716   4761743.74801    
3.26933589568   4.15344330778   3.97211525732   41598682.9622    
-1.01294258972   3.18835390533   4.29776020171   7193352.78188    
2.10131053615   2.27640497972   0.128460927485   19267120.9283    
2.97217455547   2.35279623589   0.823947244274   32756198.1279    
2.32743296556   0.766858941236   1.3963941088   21678751.6352    
0.0373460029588   2.60120796395   4.30767284338   3360439.05835    
1.38408466152   4.05724219121   4.85825764256   9906745.0526    
3.10830900585   1.74936663761   1.33057252119   36876931.8057    
-0.851763188483   4.57627452394   4.07463412422   5549066.57137    
-0.549623025638   0.666824375338   3.56240651147   4396084.85543    
0.670468120211   4.56808002564   1.41803470801   5019504.56809    
-1.39750935809   2.5160869015   1.15012643085   10263409.7935    
3.20853779324   1.23417271061   4.0046992733   37429766.2553    
-0.503018093467   0.260186909517   0.804120704924   4080722.79749    
3.65705877962   0.875637230543   4.18698497261   47852107.2286    
3.73045493343   2.76123994881   2.96560694452   50491617.0882    
0.130710894104   2.15519407669   1.89990772627   3346758.35529    
-0.026530454489   0.717175090648   4.63844347164   3332078.86284    
-1.42627680659   1.5458244065   1.37868616717   9737166.07381    
-1.68580682297   2.46773078139   3.01418289549   12937157.4188    
0.520520341648   2.14461782613   0.729011427645   4417726.8823    
0.129447313898   3.52202514327   2.68335058083   3476577.76422    
1.89565579416   2.65582500387   0.513292580783   15412908.6018    
-1.51660997921   0.631271592512   4.36059788067   10855130.4648    
3.49978508516   0.384545284866   0.154813654352   44058670.2935    
1.15153486951   0.562790728794   0.563372611679   7298932.36188    
1.36596271469   3.51491199041   2.79186803349   9532793.81371    
0.245421276694   0.396348371753   3.95719247136   3669132.70025    
3.84924988166   1.93968598619   4.3652805049   51008401.7167    
1.00418794343   2.78864831491   0.791660950918   7247869.99918    
-0.196339153653   1.20625952202   4.28817363352   3531049.26257    
1.86686722764   2.13891727278   3.7401509618   14624924.3445    
0.624229189619   2.59073167316   3.43835385056   4491217.75228    
2.29465163277   4.30606821444   0.803991503252   21152911.0392    
1.07427610915   3.16587680391   4.8827966518   7474976.63155    
-0.112816269181   1.14247165127   3.19165993196   3421088.11526    
1.97076344042   3.86480731526   1.63064334054   16463602.7505    
-0.842599240957   4.05806817657   0.94289535188   5664946.15843    
1.99764041175   3.76189833416   2.33692747536   16224246.7807    
1.93246483063   2.85077746286   2.0692903756   15378462.748    
1.49850677085   3.61085475915   4.35995729364   11046220.1348    
-1.59557334754   2.20895250555   4.75213039191   12360738.7847    
-0.278418285584   3.32834976081   2.76217738939   3494211.79127    
3.36583670164   2.85103693607   4.25595776091   41272716.2759    
2.67596703515   0.481567005299   4.79616057671   27678807.8747    
1.90876369822   0.687045807871   4.37553614249   15185139.3903    
-0.250460688374   4.12962303665   0.882932610032   3582647.3496    
1.49420961987   0.40739920339   3.10648859305   10502900.4784    
3.518356574   4.3539526018   0.0127960502581   43903032.5975    
2.38139123798   3.00976205787   2.59931489162   22656311.8546    
3.98957626325   1.02854389618   3.33460528606   59512285.0669    
-0.286377292943   2.31376400124   2.4382976928   3501851.25317    
2.79484001757   0.580172537651   1.95481425379   30605400.4454    
0.680547397324   0.352927934809   1.02211740684   4866969.56861    
1.1967443721   0.594177698389   0.813418404734   8132362.89585    
1.51582303321   1.59090752803   0.11188383621   11218622.1493    
-0.306612923404   0.807383208453   4.42161274423   3626380.43362    
1.22172868096   4.03775829832   2.27591127941   8265739.9987    
2.14198040475   2.12227743458   0.135371773874   19816239.7117    
-1.78041163628   2.29553928559   3.54314016501   14372795.8663    
-1.61942751561   4.27942182704   0.826498446594   11981466.258    
3.01459923231   0.690615271649   3.52605452261   31013703.5178    
3.45570346136   4.41652437988   1.6371034921   44537111.257    
-1.30623852687   2.83349714246   4.05800051808   9007590.42191    
2.07788655034   1.83163183251   1.08104608916   17350856.4764    
3.56893575005   2.53808636306   1.19261921838   45937728.7596    
0.0444406998864   2.8371801516   1.87220021667   3325142.09987    
2.8526437359   1.19407020784   2.74031652953   30556191.5747    
2.49048067808   3.13069298959   0.325593807248   22871959.2749    
-0.635719827345   1.34399272639   2.96304154462   4580042.44736    
0.107100033188   2.96654626914   1.93180022536   3364013.05311    
3.70254057281   3.70391213403   4.05735818656   52416152.5636    
-1.22674842916   3.00859761306   0.152344177179   8560978.95718    
2.82995660106   3.53849153539   0.512055268369   29409997.1164    
0.233670720716   1.05400985359   0.968613171567   3529560.06827    
2.10118599742   2.81217275765   1.70200990219   18316443.7946    
-1.48462840255   4.75628154807   1.85337054724   10566655.6248    
2.32944811519   2.69222693477   1.26259431077   20150835.8059    
3.42280612673   0.350610141825   2.15223094682   40728310.6904    
0.839008815524   1.64539109496   1.84324843766   5892882.72774    
2.69518943227   1.20169878062   0.290714704936   27702973.0011    
-1.25603564976   2.4932791083   1.31482989542   8899944.66735    
2.43608320883   0.40123914774   3.15379427779   21968042.9194    
-0.744840578622   1.37545821001   0.384113061052   5124226.99765    
0.0591298178717   3.07316765753   4.37269422409   3391627.70624    
-0.028545475175   2.60157056309   2.66485833556   3333393.37845    
2.83779862556   4.662662105   3.20151162013   31325528.01    
0.286395536703   1.36803871497   1.79059012672   3614663.93257    
2.0146678858   0.903329427106   1.89543698581   16748555.9744    
3.38619656376   3.32918862494   3.76946826132   40263549.7335    
2.60149801438   4.74603963401   2.55707484144   25001049.9706    
0.733626972242   4.60681820337   0.120258361056   5185560.58228    
-1.82251864496   2.80757779177   0.793124764475   14065875.8178    
2.20338264413   1.91973800679   3.48470080705   19806231.251    
2.97450881559   4.24849693986   0.939780493891   32257483.7087    
-0.240816602415   0.670950315603   4.42712405975   3594017.35536    
1.88705915038   4.60757285921   4.71785497625   15330749.4691    
2.43356928566   3.45564512384   1.30782420275   22297190.5668    
0.844418932781   1.81169086103   3.85373797433   5734271.75198    
1.68146893792   0.761441294055   4.8419046097   13060607.6512    
3.12405135691   2.30790739867   2.94550139714   35571766.7497    
2.78005032667   0.571368859454   0.0158532347602   30314808.4449    
0.147634373493   4.41891208152   3.78917860092   3432667.15529    
3.51470085889   4.4069301337   1.79447877414   43987784.9229    
3.25975044301   0.365513635602   2.6079165579   38195328.5487    
-0.532951578501   3.88966808512   0.100201919138   4077155.20857    
0.504487895321   4.61387289199   1.52404174825   4274301.58864    
3.19072116811   2.26638895474   4.07715517454   35946675.2109    
0.847660452047   1.45383424699   4.21854131439   5663477.68599    
0.989443423875   0.903180356288   4.41845675642   6371161.7727    
2.18027043984   4.57838979429   4.06070804422   19232799.505    
-1.93100401501   0.685779659171   4.4192680219   15723254.6684    
2.04389064083   4.23395472874   0.706623268163   17840031.3936    
-0.0611267676951   2.80910170974   1.87093470354   3288312.66649    
1.13911790006   2.17421888905   3.04723648905   7549793.06226    
1.05260112711   4.22710594694   4.05607146855   7061311.70643    
-0.18001358273   1.47306273252   3.82397966369   3400896.79667    
0.0114917637557   3.60027096476   2.89533938534   3312399.82634    
-0.0623061816284   3.41635374214   0.673651785466   3292300.81829    
1.18350927592   2.10860279331   4.45896542525   7628160.90092    
-0.376616608243   1.89093674997   2.71113122913   3807256.6058    
-0.620411828601   4.26112221155   2.23353057521   4668908.95875    
0.81104113144   3.91128855632   0.0178596136133   5479845.80691    
-0.484930040642   2.18744355312   4.08591092301   4262530.35976    
-1.6329520495   3.82767493428   0.753775357974   12972448.6732    
-1.19811328116   0.108313752048   3.58733181624   8092290.40493    
0.868292484914   4.89692004984   4.13133098192   6184412.47482    
-0.98382249497   2.40075833088   2.98739315746   6539485.41512    
3.28378375947   1.71280686344   2.0128728348   39269541.6008    
1.99259398977   3.7205472306   2.0016796672   15791901.3308    
0.890901818027   4.22273081268   1.85779011799   6127710.71274    
-0.0680245799518   4.8380212163   2.11988750697   3359374.30272    
3.26207892039   1.98581805016   4.05017579531   39534361.1812    
1.71080045417   3.27005648732   4.97582492987   13139680.0616    
2.93594914141   2.83347099656   0.874502034023   30687663.5513    
-0.302198529947   1.27143594496   1.08476490678   3680619.51627    
2.86197572324   1.69510806417   1.60752913523   29360894.7539    
-1.79160435676   1.27815401906   0.917056199252   14178647.561    
1.91470690025   0.849944532755   0.96258565886   15340928.5493    
-1.78845789339   3.50083238129   1.89520086928   13869937.0032    
3.90439921742   2.34838278551   1.9232327816   54533787.6099    
1.16507036744   2.99908413741   2.88181474474   7665885.35327    
1.16186761253   1.84102678966   3.35590150199   8664247.92311    
3.58708307095   2.31670973148   2.58230745764   45253681.6378    
-0.84512405743   2.34845102994   3.07558003686   5829064.44486    
-0.790796774654   3.03498757543   3.87527785821   5344546.31395    
3.08450014946   2.21442494318   0.731344341697   35725865.768    
1.84744296629   3.11831086161   4.6001551715   14272809.4723    
3.1833895318   2.8337972214   3.54145904058   36650404.1374    
2.7542705506   3.38687303319   2.34134316285   30091735.1613    
-1.89475523714   3.72730092025   1.87192396134   14706681.2628    
0.939822513454   3.80525865965   3.05385799799   6100473.50093    
-1.10266704331   4.05546173994   2.78098043133   7281606.79905    
1.39769172052   2.69998593491   2.1852071103   9521005.01504    
-1.50525671733   3.56897558399   1.71267528651   10341189.2889    
-1.51004417084   0.272380204326   4.51067176634   10209907.3866    
-1.17256231649   0.640822153638   4.34319490024   7718565.32756    
1.63140660286   0.436453372076   4.46604479877   12397940.0739    
1.1784908797   0.134432156742   0.467147262538   7630094.78977    
2.13513154389   3.68994577879   3.12759660672   18102401.7141    
0.691458941252   2.01504946958   2.99139092395   5029835.71509    
2.84666949187   4.33679324386   0.875162857605   32594571.6279    
-1.47475907211   4.22597825099   4.41115054855   10915881.8297    
-0.790871687121   0.99947298185   1.8998068077   5416008.55249    
2.73030104913   0.891377653225   0.909586304094   29300273.5705    
3.25392448708   3.06077155801   4.37926203413   36655753.0339    
3.86665287875   2.26278729966   4.39019521934   51670394.2145    
-1.02723097911   4.78636380552   1.84246923404   6965887.45454    
-1.88325930611   4.77432879218   4.00705101035   15703190.9188    
-1.13778765177   0.599196897891   2.82190047473   7349959.6876    
-1.46496434985   1.82547612612   1.16943869007   9787399.50852    
-0.68413934997   4.87894623947   0.903417406507   4922893.63355    
1.87535219364   3.25788948075   0.662827102465   15400718.1165    
1.00366486751   4.91527235015   2.43541457718   6404545.79876    
-1.37479450131   2.72421072021   0.225257118429   9215228.80388    
1.09123432286   1.36576789798   2.790846386   7117886.92208    
0.205560224271   1.92056666142   2.00045152428   3432687.36272    
-0.31507820196   1.7108871562   0.926087294702   3717671.1177    
-0.819383869629   1.23278941101   4.56887827099   5606880.52583    
3.37428474558   3.78156537029   0.388712243192   42493826.4766    
3.99718471433   0.383136532132   0.905765313696   57424444.9096    
-0.537256718608   4.34237622383   0.838466668994   4526633.72206    
2.70746280609   4.29501329251   3.1350701643   28147211.3621    
2.8133806568   2.17000346415   1.49833581924   29442625.2312    
1.57418146443   0.610773475536   1.09911410689   11542826.5507    
1.95165716838   2.39295554356   4.96959916463   15911095.1526    
-1.2662263547   2.0528363779   3.55899018176   8548043.87808    
2.47648965487   4.97457076572   1.54853974854   22202891.4271    
-0.184661801507   2.24982467484   1.18152337438   3454191.58907    
3.1850932762   1.75285943155   1.81989783141   36896132.8107    
1.12332948693   3.7803545089   4.04395739215   7508319.94829    
-0.816064768804   2.32776352465   1.78070363169   5441907.91098    
0.00769329651697   0.293416862033   4.19502355059   3361215.87134    
1.66518802149   2.60525687005   2.33400867768   11835549.2032    
3.03857044379   1.50436941714   2.83030274958   33943996.4424    
1.39203611092   2.00266184485   2.45594033405   9514287.12653    
0.443905910136   3.03935572013   1.45897091186   3941493.45946    
3.83779945778   0.594627439962   2.63168816857   53548159.0809    
-1.40918717032   1.14270357837   3.48423557282   9626974.30113    
-0.851129423353   3.72356401592   0.302713133285   5600863.22076    
-0.107323660744   0.276580667254   4.91007911632   3388325.76932    
1.00551022554   3.07309165138   0.437832912964   6292881.13307    
-1.43734085394   4.88237666729   0.462461096655   9689968.88048    
-0.936093574155   4.224788851   2.30320828599   6239554.61258    
2.18607196203   3.49054971257   1.61974863409   18292084.278    
3.49274160294   0.237203370321   2.56860003295   46395278.7875    
0.317635308778   0.712735944768   4.51299662226   3755216.78333    
1.77890610824   2.85571833386   3.95872959369   13017914.0695    
-0.829933967865   4.55297468948   2.94885921663   5460342.4378    
-1.84410501396   4.24608401437   0.272247440153   14594279.5415    
-1.9093149549   2.36805279862   0.582572223639   14508101.7062    
0.674429258835   3.85026044255   2.53739400021   4787303.05707    
3.07284942439   4.30792300033   1.75122428523   35878680.1728    
2.34475718975   4.39082794254   4.93198374859   21567994.9994    
-0.243373160871   0.635803538675   2.26733866677   3518105.264    
3.03382710636   3.92389998821   4.97542304903   34806609.2138    
1.65349756815   1.78003398745   2.50743928969   12315176.2728    
1.25794584733   2.09379815949   3.85394835228   8323894.06696    
-0.515367302715   1.56012224919   1.73106826733   4107258.86825    
-1.70473374033   0.383052439218   2.18690743088   12772502.8179    
1.97198182918   1.37614398404   1.58824225498   16576293.5148    
2.09709202824   1.70035855405   2.90912017965   18464279.7366    
1.22367689737   4.75581960551   4.28917467212   7747560.39353    
0.0780128847094   0.563667063041   4.902246374   3496815.31025    
0.108668219   0.997324766993   2.7803990448   3375406.76356    
0.562505454823   4.26462572235   1.38905045185   4287575.50473    
-0.708150106404   1.18860347514   1.96601341652   4923413.27785    
-1.26002534325   2.82581460999   0.146139486596   8689101.51072    
-1.16706519662   0.606560485328   4.26626310576   8141733.96613    
1.34451433589   1.44630974908   1.25135711209   9609064.91335    
0.982162051505   0.20138381694   4.46225900276   6709686.3877    
2.53561706771   0.609365850755   0.255596919295   22141988.2077    
1.43944868973   0.269547931128   3.3813652987   10590790.0792    
-0.789852473191   0.637217452977   1.17044911246   5497649.65582    
-0.705742788834   4.53861413201   0.176149474298   4865434.7889    
3.4201175498   3.16023758775   3.0928094858   41266761.2347    
-1.22303891321   4.91607061509   1.9377174719   8376317.88025    
-1.39581821317   1.18828640917   0.228224440156   8937443.97102    
3.8609378787   1.9295536767   4.24652464675   52188496.1516    
0.376220962259   2.71471066265   3.77498199457   3827495.07568    
0.767257451999   2.42047256082   4.11960631141   5340416.23155    
2.1257986657   4.14156019227   2.20395645539   17801471.5833    
1.98807304772   1.48605082128   0.473797721701   16347448.58    
-0.916487825333   0.213826959512   4.10899961955   6248909.47407    
-1.08395924083   4.65398504357   1.83790988846   7526728.18856    
2.14805631574   1.86960955195   3.65108505411   18494246.8707    
-1.77923454206   4.97082593522   2.26542216517   14378779.0413    
3.47457147611   1.44152480125   0.408858861117   45157820.2092    
2.73844462501   3.13254054249   1.59793061128   28630399.0378    
-1.68826400201   1.258778759   4.48222025447   12710148.2187    
-1.74593277268   0.840791549216   0.132617564385   13560370.4046    
2.16254628619   4.50767130797   1.20040760424   19114541.3431    
2.12215131438   3.22697331573   0.607875134594   18246194.1412    
-0.853896678885   1.01145453615   4.37718014388   5543409.3886    
-0.965970464321   1.52486471794   3.71188028849   6364802.24226    
-1.59134415586   3.53417141012   1.94381485994   11343513.3154    
-1.01500406861   4.24210169085   3.0550799005   7107179.98154    
2.27708854279   2.3810584421   4.70768655214   19828121.7223    
1.03557417682   1.44392455397   0.890141459504   6908828.46928    
3.88552930165   2.33413433296   1.83909287108   56473081.2482    
3.33387718452   0.773522207026   3.33068525424   40773165.3207    
1.9169908535   1.13575691363   1.65203023473   15812834.49    
0.196557295642   2.41098504837   1.54739690679   3420190.81448    
2.28484068421   1.55612038129   3.38767086657   20433472.1088    
0.828064737887   0.625766834422   3.40710510214   5790319.01906    
3.68741789015   2.89004533267   0.863117793048   48772408.6021    
2.39202081632   1.57294063418   0.160419543307   22270637.0134    
3.47582271942   4.81996426151   2.51787333686   44366475.0828    
1.38357696908   1.10843864517   0.0315100746571   9361535.85011    
2.98026453586   4.26740691816   3.11938444282   33583072.9561    
-1.35727491813   2.77525842574   2.74113141534   9139003.52439    
3.98053686697   1.86322220662   2.71644686806   58069766.1131    
2.157752162   2.09770008994   2.53870685655   19376911.4432    
1.2886744987   4.03720522293   0.530399932793   9384486.03855    
3.54473384215   3.06950314304   4.88509718442   46018992.2072    
3.6744642998   2.44412285569   4.85846802959   49965407.0695    
-0.116149594425   2.8987823516   3.46086436397   3381542.5374    
-1.50206833798   3.00266583817   0.375630879021   10681327.21    
2.04602684625   2.39522447434   2.31426891798   16493259.9919    
1.55175944251   1.42465506742   1.13241439264   11028317.4893    
-1.14827755231   1.37065071345   3.51133427761   7759315.38979    
3.70995452363   4.47004213578   4.07245690729   47817853.2476    
0.302014558686   2.50655860404   0.940682053405   3650644.38101    
0.0689276603471   3.08116452847   0.764691687318   3333254.92481    
3.69330576575   2.96810730848   4.20408567052   46744826.8006    
-0.628302104438   1.3005134601   4.16624451623   4608855.31659    
0.28764626896   1.86243538177   0.461886085353   3647089.21472    
-0.449920288212   1.12474657164   0.501471817653   4115111.70042    
-1.08592322096   3.27801174683   2.90540298873   7480559.04004    
1.18815500395   2.99975508956   0.300824214585   8254881.48574    
2.50534318614   3.53825955694   3.85240331372   25073431.3869    
1.84185698045   3.76836862132   3.26019860383   14547842.9665    
3.54999964787   3.89230527655   4.85666679768   45279080.8319    
1.63400919176   2.46711562116   1.78911180494   11703636.2626    
1.14687844788   1.72667212935   0.0394525530615   8195748.90357    
2.04948971605   2.56259680083   0.324406236515   17774382.1646    
-0.0962602769185   0.334244716827   3.84238508085   3406329.33218    
3.85037170145   4.88324156731   1.5477880548   52625918.7543    
-1.24711712154   2.98854360777   2.0801388926   8649461.4548    
-0.235781234538   3.36248044533   4.40583459049   3439243.991    
-1.34447575853   1.6539537146   3.12866489387   10035725.1343    
3.72607050602   1.99653616188   2.39908218726   49269275.1913    
2.46092514832   2.40487480085   1.5593856458   23024465.3114    
0.619421109648   4.23882478609   3.49882526319   4565438.25078    
3.3380149243   1.74193229113   4.19612432996   39231700.8346    
2.0369171357   0.956590239155   2.3974929227   17204361.4514    
-0.574833696796   3.27394275952   2.36373308807   4521318.67524    
1.28982922117   1.06754923636   3.68447559118   9106108.8127    
0.460350732259   4.90584687772   4.13036077611   4002231.4313    
3.34722885869   3.2781173906   3.27196981102   40702167.4165    
2.34115556945   3.08291377156   4.00482801151   21164979.6632    
1.00735697705   2.73483596164   3.18693365522   6796642.57189    
0.501244847345   0.839653930276   1.43458151782   3789466.27024    
3.33621665207   0.141867572881   4.19571023264   40084277.2932    
-1.9407532329   0.380046456232   4.78701659001   16151820.3644    
0.322906362709   2.13378323016   3.57603911831   3796544.79364    
1.86709095841   3.27281908254   1.12560502829   14426617.4574    
1.93323431087   2.81676434826   4.49687335508   15794857.2429    
0.0570014419251   1.09658064238   2.94198541105   3353554.46362    
0.945377223875   1.2216755685   3.46768021879   6416182.50048    
1.39059933617   3.12568887363   4.70492092107   9482306.72252    
-0.222009485361   2.90456621686   1.63186723389   3416357.03994    
-1.61927756004   0.629044439128   4.21902675018   13821225.689    
3.59251210461   4.97112672456   0.0066437744737   46432102.1378    
0.824574138063   2.2246989224   3.086707078   5492106.16936    
-0.440534237697   1.77405688127   1.80423198933   3844808.70939    
1.53715162999   3.02478928745   0.490293089185   10383425.383    
3.66165885207   4.96554045969   1.67252050374   47478262.1271    
-0.485664252356   3.79399750209   2.76414173676   4146089.15316    
1.64405374137   4.27875587526   3.91908509211   12489011.0642    
1.75040911061   1.66682102517   2.17463516276   13640216.523    
-0.408610371984   2.82389229027   2.33700378139   3927764.73072    
3.61049408274   3.67359618194   4.24451447197   47804524.508    
1.26663814017   0.285666487673   3.47228088747   8874259.16441    
0.269402606316   0.721118765501   2.73061229705   3497021.72258    
2.64934708018   2.35065585892   3.81532074832   26439658.0968    
3.55368965944   1.7655887241   3.5300176027   43437407.0206    
-0.147740779231   0.349026829004   2.28267553225   3396966.23517    
-0.64691424736   4.41292010136   2.47601022764   4742118.8745    
-0.421595538199   4.23716179715   2.59869021558   4007204.46099    
-0.122342526535   0.173175766376   4.387248639   3406643.88518    
3.08099489047   1.16733095025   3.37758594303   34249453.3413    
-1.24103402647   3.08119576023   3.26535124296   8868721.29086    
0.552633300692   2.92195356133   0.13091981369   4540005.78216    
0.624397465404   3.12939214851   3.29741990377   4625879.44962    
-1.32879158508   3.79806034507   3.4154974268   9550159.2065    
-0.28945060346   0.450833259458   0.408477256708   3611928.20628    
-1.32739139445   1.18078450419   4.93362036662   9630615.14332    
-0.498293944831   3.77692784422   4.10572562363   4241573.84663    
-1.7660650606   3.66337672567   2.47439291629   13749761.7848    
2.6590227055   4.38667613511   2.10698421103   27587613.6066    
-1.31675690605   3.28509052075   2.09333928883   8702760.16602    
3.89909411138   3.17994219265   2.93088966207   55867934.2163    
-1.70673709512   3.99761451697   3.66852806329   13614474.1513    
3.19684484401   1.81617513413   0.406467671583   38294410.8147    
