# n_S	mean[tr]_run00	std[tr]_run00	mean[tr]_run01	std[tr]_run01	mean[tr]_run02	std[tr]_run02	mean[tr]_run03	std[tr]_run03	mean[tr]_run04	std[tr]_run04	mean[tr]_run05	std[tr]_run05	mean[tr]_run06	std[tr]_run06	mean[tr]_run07	std[tr]_run07	mean[tr]_run08	std[tr]_run08	mean[tr]_run09	std[tr]_run09	mean[tr]_run10	std[tr]_run10	mean[tr]_run11	std[tr]_run11	mean[tr]_run12	std[tr]_run12	mean[tr]_run13	std[tr]_run13	mean[tr]_run14	std[tr]_run14	mean[tr]_run15	std[tr]_run15	mean[tr]_run16	std[tr]_run16	mean[tr]_run17	std[tr]_run17	mean[tr]_run18	std[tr]_run18	mean[tr]_run19	std[tr]_run19	mean[tr]_run20	std[tr]_run20	mean[tr]_run21	std[tr]_run21	mean[tr]_run22	std[tr]_run22	mean[tr]_run23	std[tr]_run23	mean[tr]_run24	std[tr]_run24	mean[tr]_run25	std[tr]_run25	mean[tr]_run26	std[tr]_run26	mean[tr]_run27	std[tr]_run27	mean[tr]_run28	std[tr]_run28	mean[tr]_run29	std[tr]_run29	mean[tr]_run30	std[tr]_run30	mean[tr]_run31	std[tr]_run31	mean[tr]_run32	std[tr]_run32	mean[tr]_run33	std[tr]_run33	mean[tr]_run34	std[tr]_run34	mean[tr]_run35	std[tr]_run35	mean[tr]_run36	std[tr]_run36	mean[tr]_run37	std[tr]_run37	mean[tr]_run38	std[tr]_run38	mean[tr]_run39	std[tr]_run39	mean[tr]_run40	std[tr]_run40	mean[tr]_run41	std[tr]_run41	mean[tr]_run42	std[tr]_run42	mean[tr]_run43	std[tr]_run43	mean[tr]_run44	std[tr]_run44	mean[tr]_run45	std[tr]_run45	mean[tr]_run46	std[tr]_run46	mean[tr]_run47	std[tr]_run47	mean[tr]_run48	std[tr]_run48	mean[tr]_run49	std[tr]_run49
755	0.2525675406925047	0.0	0.13734439532367618	0.0	0.15419530771356088	0.0	0.1837076965759386	0.0	0.1453851412423766	0.0	0.11106077099665018	0.0	0.38043803683682903	0.0	0.17504153811861542	0.0	0.18756222845395268	0.0	0.11855983327678968	0.0	0.1976180904329742	0.0	0.10072735129135996	0.0	0.16992947633741534	0.0	0.35831797499850176	0.0	0.18495855958024268	0.0	0.17713339931946537	0.0	0.16301328222900247	0.0	0.36339192554561883	0.0	0.2542525553427153	0.0	0.17090302970891602	0.0	0.12469266675779923	0.0	0.12636968291259373	0.0	0.18698016167811482	0.0	0.24824172295297997	0.0	0.09957778768529456	0.0	0.0960301502948541	0.0	0.11008647300185978	0.0	0.2079204784901755	0.0	0.17283165906485873	0.0	0.11863880706326589	0.0	0.09900029639816742	0.0	0.23122219389802373	0.0	0.1353968505040805	0.0	0.12056629824791824	0.0	0.1652195810168944	0.0	0.20126503932171705	0.0	0.1405417060432216	0.0	0.3809913483667869	0.0	0.1856628681851709	0.0	0.11702222469939841	0.0	0.169034968739125	0.0	0.13518222405533087	0.0	0.20440339212703748	0.0	0.22670868517261966	0.0	0.13362624467590298	0.0	0.2755604496485212	0.0	0.3868263028259783	0.0	0.3532592010254438	0.0	0.09941449520055733	0.0	0.16390978984484803	0.0
974	0.20104697998933707	0.0	0.19795587136179454	0.0	0.2002620736633531	0.0	0.20120037520077555	0.0	0.20207828772113537	0.0	0.20065536985575863	0.0	0.19655464850714946	0.0	0.20126168223347668	0.0	0.19991124978746083	0.0	0.19987635210100937	0.0	0.20065160810120047	0.0	0.20002316629155292	0.0	0.20021778372023202	0.0	0.20011263222484027	0.0	0.20007891017840745	0.0	0.20111849277425828	0.0	0.19813232045267593	0.0	0.20325678567734087	0.0	0.20089797075028581	0.0	0.2028090403048715	0.0	0.200915626194905	0.0	0.19959168281427647	0.0	0.20063680775800022	0.0	0.19982049160507764	0.0	0.1987261387089654	0.0	0.2011427053076909	0.0	0.19997741312590286	0.0	0.19995182599412714	0.0	0.2014064768848618	0.0	0.2009098944246784	0.0	0.1995690098799705	0.0	0.1986490615381678	0.0	0.19997728924289776	0.0	0.20004308635874585	0.0	0.19984226885094192	0.0	0.1992817454765762	0.0	0.20112815495818112	0.0	0.20165712121076823	0.0	0.20319305306570049	0.0	0.19940980901268116	0.0	0.19991168899957348	0.0	0.19891034748149963	0.0	0.2001437263851895	0.0	0.202429625478766	0.0	0.20034984206173248	0.0	0.19984039760451863	0.0	0.19952256904479504	0.0	0.20077059720158577	0.0	0.2000538281955671	0.0	0.2017808418399301	0.0
1257	0.200945216673783	0.0	0.20107543889139734	0.0	0.19840058717454614	0.0	0.20084002854956778	0.0	0.20015726102268702	0.0	0.19888891312713208	0.0	0.20024603727153947	0.0	0.20016807796536518	0.0	0.19934636776446307	0.0	0.1997773064155485	0.0	0.20060819134282748	0.0	0.1987048137846308	0.0	0.20023417980182587	0.0	0.19985286963616242	0.0	0.19947449002814022	0.0	0.19966861268494904	0.0	0.2002642760589688	0.0	0.1993967514112148	0.0	0.19983797757616273	0.0	0.2000155708727416	0.0	0.1999857054968777	0.0	0.1988770121986166	0.0	0.20056909229210418	0.0	0.20065499904269085	0.0	0.19892929281730554	0.0	0.20036333230506484	0.0	0.20042691921692218	0.0	0.19958742812144115	0.0	0.20034428295344628	0.0	0.19946658673153098	0.0	0.20092589356109783	0.0	0.1986672934787289	0.0	0.2004976702596871	0.0	0.20040476890017214	0.0	0.19930221197326203	0.0	0.1986838597859496	0.0	0.19999690984429108	0.0	0.19928326667837942	0.0	0.20138467465607301	0.0	0.19958594274852293	0.0	0.20087390894895976	0.0	0.19934783769717782	0.0	0.19903051974819777	0.0	0.20018961419138592	0.0	0.2002220681026498	0.0	0.20005293860076673	0.0	0.20013741249630274	0.0	0.19971331413713944	0.0	0.19892802605321516	0.0	0.20056886879506994	0.0
1622	0.19929840060893989	0.0	0.20038135254929762	0.0	0.2007197749228728	0.0	0.19932228501743718	0.0	0.19968015650428658	0.0	0.20061095152768726	0.0	0.1998619045883472	0.0	0.2000462989865522	0.0	0.2000722014222926	0.0	0.19937274558059387	0.0	0.19943258429570884	0.0	0.19907132478325798	0.0	0.20106557947750367	0.0	0.20056878930486824	0.0	0.20016844431912584	0.0	0.20020338759563966	0.0	0.199843615702809	0.0	0.19929580882874037	0.0	0.20011954826620165	0.0	0.20036156092002663	0.0	0.20076980090621335	0.0	0.2002548661261657	0.0	0.19999239200638255	0.0	0.19967525028925986	0.0	0.19887932708860123	0.0	0.20013146203711873	0.0	0.19986110853446393	0.0	0.19996679084033656	0.0	0.20026553516158976	0.0	0.2000236281709275	0.0	0.20010002697492185	0.0	0.20059347011928977	0.0	0.20040675078966233	0.0	0.20029022058250492	0.0	0.1997375443944098	0.0	0.20006220108405287	0.0	0.2007930014397836	0.0	0.1995856926469844	0.0	0.20055077836898447	0.0	0.19965907799773594	0.0	0.20073219830187206	0.0	0.20000674804782806	0.0	0.20034048926662054	0.0	0.19922101671719764	0.0	0.20044911506074306	0.0	0.20021715006869786	0.0	0.1997612842598701	0.0	0.1996343647431685	0.0	0.20034466572972115	0.0	0.20032804104991253	0.0
2094	0.2001235574445991	0.0	0.20022572335832675	0.0	0.20012363294309912	0.0	0.2002307895428499	0.0	0.2004249649254979	0.0	0.2008869769043437	0.0	0.2004859141512767	0.0	0.1997016467322537	0.0	0.19963690946885668	0.0	0.19921059819546302	0.0	0.19984568595478072	0.0	0.19983932794426096	0.0	0.2003412860508325	0.0	0.19984578581773918	0.0	0.199943171320629	0.0	0.20018514438196072	0.0	0.19970929757248487	0.0	0.2002451338114834	0.0	0.20041183805709437	0.0	0.1996597798535453	0.0	0.2004047942617453	0.0	0.1999657532718019	0.0	0.19997622277870125	0.0	0.20020194961997254	0.0	0.20003229419168816	0.0	0.19992151612359488	0.0	0.2007204832533636	0.0	0.19987717314542378	0.0	0.20013896274816761	0.0	0.20034647908698047	0.0	0.199722140231447	0.0	0.2003886019249071	0.0	0.20021420757370312	0.0	0.19968369168800087	0.0	0.19934856950006064	0.0	0.19945046090252672	0.0	0.1996331091832983	0.0	0.20038753030918405	0.0	0.20034419793197802	0.0	0.19968097828616077	0.0	0.1996063427483858	0.0	0.20036069759405792	0.0	0.19994244223289653	0.0	0.19994652873823243	0.0	0.20016401220579944	0.0	0.2003891110515696	0.0	0.20049613383400736	0.0	0.2000517001407656	0.0	0.19980989353160536	0.0	0.19990701363402635	0.0
2703	0.20013840026661436	0.0	0.20000256840447225	0.0	0.19985974997099346	0.0	0.20013606511571339	0.0	0.2004346466544286	0.0	0.19955379874076554	0.0	0.1996357093593465	0.0	0.19976472960830505	0.0	0.2000406694685943	0.0	0.20026371712592622	0.0	0.20003791298327156	0.0	0.1998022466497587	0.0	0.1999372281513554	0.0	0.19977933768498243	0.0	0.20018364084479578	0.0	0.20012002174151802	0.0	0.20002546167060783	0.0	0.1998796039666726	0.0	0.19980381901334013	0.0	0.19985781890486412	0.0	0.19993147453499538	0.0	0.1995916798124281	0.0	0.1998606823182117	0.0	0.20009045787996738	0.0	0.20002172613483338	0.0	0.1995577999784711	0.0	0.20018664217560891	0.0	0.19996397394644874	0.0	0.19995716248696446	0.0	0.19990844745342753	0.0	0.19973311459804804	0.0	0.2001096626259423	0.0	0.19966228054256704	0.0	0.1999112265441994	0.0	0.19987909752347088	0.0	0.1995965595366774	0.0	0.1998624692646339	0.0	0.20034167076070086	0.0	0.20008453016308514	0.0	0.20064106584387098	0.0	0.1996430403285676	0.0	0.20018053993302898	0.0	0.19993644593350018	0.0	0.19968153798955873	0.0	0.20024211933792097	0.0	0.19982053492563986	0.0	0.2002292721374804	0.0	0.1995660316647943	0.0	0.20015312449581354	0.0	0.20026966394353107	0.0
3488	0.19980891055849384	0.0	0.19987204452166743	0.0	0.2004787141219404	0.0	0.19989216772008706	0.0	0.20017529746280302	0.0	0.20011413379445375	0.0	0.1998898002043577	0.0	0.20020432128147433	0.0	0.2001037979986072	0.0	0.20003752118288362	0.0	0.19974742784556254	0.0	0.2003152824112364	0.0	0.19978113238647488	0.0	0.1999723876289935	0.0	0.1995879014093905	0.0	0.19984949740152058	0.0	0.20016851039339897	0.0	0.20041460208680148	0.0	0.1999564504421367	0.0	0.20038626855999872	0.0	0.20004305467551187	0.0	0.20006804267906628	0.0	0.1999428173393613	0.0	0.19982258614855392	0.0	0.19982011975693822	0.0	0.2000322281957726	0.0	0.200178471633241	0.0	0.20009594808768028	0.0	0.20028943665184565	0.0	0.199894751278374	0.0	0.1997023695296616	0.0	0.20000452595211815	0.0	0.20017518807146983	0.0	0.1997767985740361	0.0	0.20028212729636455	0.0	0.1995089322078037	0.0	0.2000940091089952	0.0	0.2001126247108054	0.0	0.19988281283805343	0.0	0.20021000310219297	0.0	0.1997442216064835	0.0	0.19983588233955984	0.0	0.20052259847693146	0.0	0.20012331269398373	0.0	0.20017141877678327	0.0	0.1994882354732369	0.0	0.19983209566381666	0.0	0.19975320316995723	0.0	0.19944135769558188	0.0	0.19986748963879852	0.0
4502	0.20033060218294857	0.0	0.2001357974629485	0.0	0.19999485822046	0.0	0.20014184819353614	0.0	0.20026180044229502	0.0	0.19997757190740298	0.0	0.20005888676786435	0.0	0.19985139359428306	0.0	0.19983093731124185	0.0	0.20006243272496393	0.0	0.19994610374379773	0.0	0.19996902203640382	0.0	0.2001724871309137	0.0	0.19982478107650908	0.0	0.19962274911530623	0.0	0.1998387006059435	0.0	0.20034821072142814	0.0	0.19968137765850275	0.0	0.2001199544433843	0.0	0.1999081149813277	0.0	0.19981303390784483	0.0	0.20006321214802553	0.0	0.19993170882315878	0.0	0.20019485830032166	0.0	0.19987355317945407	0.0	0.19993006887918247	0.0	0.20013942858052863	0.0	0.20007505824629243	0.0	0.19981190820371095	0.0	0.19997506380549449	0.0	0.19999459401702	0.0	0.19971213881145833	0.0	0.20022205813332764	0.0	0.20018597982112107	0.0	0.2001901652445509	0.0	0.20005963415028144	0.0	0.19984169683017028	0.0	0.19974058429473696	0.0	0.20020560361910536	0.0	0.19988169856131927	0.0	0.1997434360840804	0.0	0.2000019136449849	0.0	0.20031343008788077	0.0	0.20005875916279997	0.0	0.199693203881868	0.0	0.200187498447656	0.0	0.2001198698643185	0.0	0.1999359630558018	0.0	0.19974702716999976	0.0	0.19999818057186242	0.0
5811	0.20011619509748144	0.0	0.20022274881378446	0.0	0.20020945668801307	0.0	0.20015145873521215	0.0	0.2001066901841967	0.0	0.20014464516731717	0.0	0.19993431500804476	0.0	0.1999527382711317	0.0	0.199732285920093	0.0	0.20011508660469765	0.0	0.2001866611700749	0.0	0.1997896198019123	0.0	0.19987850731983883	0.0	0.20002633468575515	0.0	0.19998097376131183	0.0	0.19986546757790688	0.0	0.19962607293735224	0.0	0.19992017526436756	0.0	0.19983502503654932	0.0	0.19985336749632895	0.0	0.19994758555966677	0.0	0.2000540045084336	0.0	0.1996858443904633	0.0	0.1999134108920454	0.0	0.19973226664735355	0.0	0.1998511238886547	0.0	0.19992761913159998	0.0	0.19992982255599226	0.0	0.20016691932655342	0.0	0.1998742915242802	0.0	0.20015795446104226	0.0	0.19980545872232194	0.0	0.2002423911052712	0.0	0.1998894349646826	0.0	0.1999324942590775	0.0	0.2000084274852921	0.0	0.2001406927998703	0.0	0.19990424817329885	0.0	0.1997940349732786	0.0	0.2000207485061351	0.0	0.1999518462233449	0.0	0.20003727477312278	0.0	0.19984449605818663	0.0	0.1999699871970848	0.0	0.1999738834520009	0.0	0.20024031932703157	0.0	0.19982738325648935	0.0	0.1998337771453509	0.0	0.20025377542646788	0.0	0.20014190775863117	0.0
7500	0.1999260192795499	0.0	0.19997231998505982	0.0	0.1999975217500698	0.0	0.19980408460889174	0.0	0.200083186450794	0.0	0.19979363010181939	0.0	0.2001714379132102	0.0	0.2001122156367498	0.0	0.19993055316896402	0.0	0.20008498133982902	0.0	0.20032766936252003	0.0	0.1999709334653018	0.0	0.20019645511783685	0.0	0.19999083347131374	0.0	0.19966026935528158	0.0	0.1997782419387618	0.0	0.2000912931457003	0.0	0.20018742850932994	0.0	0.19991739067861286	0.0	0.20002631803352225	0.0	0.19986400400606483	0.0	0.19995066590564267	0.0	0.20032511656500002	0.0	0.2001568680602248	0.0	0.19971222537733838	0.0	0.19994398455221787	0.0	0.19990805971090633	0.0	0.1998496744264506	0.0	0.19998552196729247	0.0	0.20027357119598363	0.0	0.19993132749136278	0.0	0.20003851529586458	0.0	0.19985605768758102	0.0	0.20012022625904616	0.0	0.19966221194559292	0.0	0.1997854756028699	0.0	0.1999691309958392	0.0	0.20015843684259002	0.0	0.19988275740806202	0.0	0.2001522110702297	0.0	0.20027465860466884	0.0	0.2000328332523405	0.0	0.20005335912986186	0.0	0.20001044330961587	0.0	0.20018310354978347	0.0	0.19983957629696064	0.0	0.2001771992442311	0.0	0.20006616358023363	0.0	0.19990404057159888	0.0	0.20018182496004053	0.0
