# n_S	mean[tr]_run00	std[tr]_run00	mean[tr]_run01	std[tr]_run01	mean[tr]_run02	std[tr]_run02	mean[tr]_run03	std[tr]_run03	mean[tr]_run04	std[tr]_run04	mean[tr]_run05	std[tr]_run05	mean[tr]_run06	std[tr]_run06	mean[tr]_run07	std[tr]_run07	mean[tr]_run08	std[tr]_run08	mean[tr]_run09	std[tr]_run09	mean[tr]_run10	std[tr]_run10	mean[tr]_run11	std[tr]_run11	mean[tr]_run12	std[tr]_run12	mean[tr]_run13	std[tr]_run13	mean[tr]_run14	std[tr]_run14	mean[tr]_run15	std[tr]_run15	mean[tr]_run16	std[tr]_run16	mean[tr]_run17	std[tr]_run17	mean[tr]_run18	std[tr]_run18	mean[tr]_run19	std[tr]_run19	mean[tr]_run20	std[tr]_run20	mean[tr]_run21	std[tr]_run21	mean[tr]_run22	std[tr]_run22	mean[tr]_run23	std[tr]_run23	mean[tr]_run24	std[tr]_run24	mean[tr]_run25	std[tr]_run25	mean[tr]_run26	std[tr]_run26	mean[tr]_run27	std[tr]_run27	mean[tr]_run28	std[tr]_run28	mean[tr]_run29	std[tr]_run29	mean[tr]_run30	std[tr]_run30	mean[tr]_run31	std[tr]_run31	mean[tr]_run32	std[tr]_run32	mean[tr]_run33	std[tr]_run33	mean[tr]_run34	std[tr]_run34	mean[tr]_run35	std[tr]_run35	mean[tr]_run36	std[tr]_run36	mean[tr]_run37	std[tr]_run37	mean[tr]_run38	std[tr]_run38	mean[tr]_run39	std[tr]_run39	mean[tr]_run40	std[tr]_run40	mean[tr]_run41	std[tr]_run41	mean[tr]_run42	std[tr]_run42	mean[tr]_run43	std[tr]_run43	mean[tr]_run44	std[tr]_run44	mean[tr]_run45	std[tr]_run45	mean[tr]_run46	std[tr]_run46	mean[tr]_run47	std[tr]_run47	mean[tr]_run48	std[tr]_run48	mean[tr]_run49	std[tr]_run49
755	0.11104032449501183	0.0	0.30304836842345295	0.0	0.14950872796621986	0.0	0.18868795484966389	0.0	0.37020822479815185	0.0	0.13707548556035598	0.0	0.14046708798596053	0.0	0.1682450767824216	0.0	0.5187629207024559	0.0	0.1718662083149192	0.0	0.13023566831714858	0.0	0.6701428885095161	0.0	0.29506055186855473	0.0	0.26201742856690885	0.0	0.1350875372463932	0.0	0.1783321124393093	0.0	0.29712861046426814	0.0	0.4513417649366403	0.0	0.24594995765804992	0.0	0.3733237084894666	0.0	0.10620292385130953	0.0	0.22859274929258386	0.0	0.10222053975391397	0.0	0.16935619995386633	0.0	0.10950295717561213	0.0	0.14763350891268662	0.0	0.29528813652987024	0.0	0.2939659098093925	0.0	0.12644157487563384	0.0	0.13649336658806077	0.0	0.09492764646965782	0.0	0.2548695064579187	0.0	0.14079165443835684	0.0	0.17299536778798016	0.0	0.18690903846082	0.0	0.20173556046524926	0.0	0.20471209608260044	0.0	0.17834190029669716	0.0	0.16585619223606746	0.0	0.23578701051125683	0.0	0.3378249322503482	0.0	0.19597973403644872	0.0	0.15448656877288397	0.0	0.13228364071632087	0.0	0.2688966205480639	0.0	0.28623863854465414	0.0	0.18758933390682123	0.0	0.1760354851745581	0.0	0.15279833424140796	0.0	0.14150017216519092	0.0
974	0.20184047684094852	0.0	0.19905969812133703	0.0	0.20027201427265887	0.0	0.19674669438872538	0.0	0.1974623986609962	0.0	0.20095053717240047	0.0	0.19945839705751858	0.0	0.1996308543060106	0.0	0.19830821309383861	0.0	0.19788250560841522	0.0	0.20091290595822398	0.0	0.19950047672055682	0.0	0.2035480983691481	0.0	0.19850665713919619	0.0	0.20115741615869862	0.0	0.20087078503364947	0.0	0.19895517427895817	0.0	0.2027947807261034	0.0	0.20045614084771152	0.0	0.20107645193207235	0.0	0.19687058204006724	0.0	0.20054981520762802	0.0	0.20029676949123856	0.0	0.19882530634053716	0.0	0.19998650335526172	0.0	0.20007778112724495	0.0	0.20061736283701953	0.0	0.20015319095433548	0.0	0.2000317034285153	0.0	0.20063345999851315	0.0	0.20060917887273003	0.0	0.20044961167473233	0.0	0.1988458041099089	0.0	0.1978391190504504	0.0	0.20225390233012341	0.0	0.20002669529503594	0.0	0.1986664909543774	0.0	0.2015028292138158	0.0	0.20068431143619886	0.0	0.19730661596685578	0.0	0.19708563186534533	0.0	0.1981718931098174	0.0	0.2010675440270458	0.0	0.2000093910152	0.0	0.2013941549109661	0.0	0.20052692374537848	0.0	0.20059942820674162	0.0	0.20311393436864744	0.0	0.19947809216928078	0.0	0.2008422275422341	0.0
1257	0.20002954129165623	0.0	0.20067052800210475	0.0	0.1997934605828403	0.0	0.19852742157863792	0.0	0.1997352061162631	0.0	0.1996061784097457	0.0	0.1985672518860449	0.0	0.20016531382052846	0.0	0.20071534095374624	0.0	0.20062330223235672	0.0	0.20004306735718047	0.0	0.20006890221041196	0.0	0.2004255125870154	0.0	0.19952019407569135	0.0	0.2000539640580502	0.0	0.19975677846725867	0.0	0.2009869055435119	0.0	0.19950110196855947	0.0	0.20077779208778407	0.0	0.19942366063142988	0.0	0.19991752297034793	0.0	0.19909067024727437	0.0	0.19934725592067026	0.0	0.2005577065690129	0.0	0.20075769114015232	0.0	0.2000525342735059	0.0	0.19925847133035196	0.0	0.2006904453994777	0.0	0.19986981143632343	0.0	0.19884774307546285	0.0	0.20093837675842166	0.0	0.1990008324835849	0.0	0.19993530693190945	0.0	0.1990345273972158	0.0	0.20072282263397997	0.0	0.2003601678277069	0.0	0.20121155193942733	0.0	0.20010180710891184	0.0	0.19983484246365446	0.0	0.19974663494938447	0.0	0.19869484870238344	0.0	0.1996409139402535	0.0	0.20108307626301725	0.0	0.2013141725420448	0.0	0.19953163622135936	0.0	0.20043329838354385	0.0	0.19878370025921546	0.0	0.20026492639233678	0.0	0.20047889952976145	0.0	0.2003278885872406	0.0
1622	0.20035623573597658	0.0	0.1993523964970193	0.0	0.19968899130079182	0.0	0.19974344151921686	0.0	0.19998734113658356	0.0	0.1994388171567752	0.0	0.20014096360440453	0.0	0.1995887496754302	0.0	0.19992097379689858	0.0	0.19940944853498277	0.0	0.199447833855645	0.0	0.19900151071242833	0.0	0.1995056572397466	0.0	0.2001334584278022	0.0	0.20038280745170164	0.0	0.19998173191209306	0.0	0.20009934265165963	0.0	0.19994471064725158	0.0	0.2000837180722031	0.0	0.20008976133698028	0.0	0.19993800041392523	0.0	0.20029188218735136	0.0	0.1996714760010396	0.0	0.19921831509858282	0.0	0.2005442772225373	0.0	0.200118209524941	0.0	0.19999154083169454	0.0	0.19944700683017808	0.0	0.20001083470467726	0.0	0.20007631935143688	0.0	0.20067181370318285	0.0	0.1990377896910708	0.0	0.19964320253354859	0.0	0.19985757947573438	0.0	0.20038011416482526	0.0	0.20062700384659096	0.0	0.20009251609878742	0.0	0.20028602777375298	0.0	0.1987910516888637	0.0	0.20021027851460924	0.0	0.19926569608526742	0.0	0.19957002138718186	0.0	0.20061020496018522	0.0	0.20012200722678133	0.0	0.19963156450100844	0.0	0.2003369059223685	0.0	0.1999460407198954	0.0	0.19995869786678058	0.0	0.1998325245000358	0.0	0.19997523638102743	0.0
2094	0.20006323553482927	0.0	0.19978402475127247	0.0	0.19989916039729955	0.0	0.20044510327769224	0.0	0.19980885096598247	0.0	0.20028785146391204	0.0	0.19973333218381575	0.0	0.19940763115658508	0.0	0.19978881556032296	0.0	0.19961096382709675	0.0	0.19991141503319942	0.0	0.20032489878391824	0.0	0.19983358295160303	0.0	0.20055852370619331	0.0	0.20033428764484854	0.0	0.19930071946985856	0.0	0.200023135704581	0.0	0.19967584327223184	0.0	0.19961176778221942	0.0	0.20000571227596523	0.0	0.20043093714198187	0.0	0.1997675843570684	0.0	0.20032707475775632	0.0	0.19965159306310715	0.0	0.1996477247308343	0.0	0.2003673721706441	0.0	0.20003237251610084	0.0	0.19969252629975745	0.0	0.2007384435489619	0.0	0.19985629235379193	0.0	0.20037338453884604	0.0	0.20003395390407397	0.0	0.19983507445691095	0.0	0.20054795922834373	0.0	0.19964366994843613	0.0	0.20036300545359384	0.0	0.200900573575105	0.0	0.200068402312448	0.0	0.20004081360897583	0.0	0.2002614490808021	0.0	0.2001075476142997	0.0	0.20035182890261544	0.0	0.2005276947674153	0.0	0.20022762616056522	0.0	0.19962037631340426	0.0	0.19993834978261688	0.0	0.20046463804571743	0.0	0.2001628549786379	0.0	0.19982587318605555	0.0	0.19978840699079603	0.0
2703	0.20038706601194478	0.0	0.1997015904562427	0.0	0.20000321611448513	0.0	0.199425547814026	0.0	0.20035180024012633	0.0	0.2002451103088291	0.0	0.19976234718263644	0.0	0.20002810126932152	0.0	0.19953208611090179	0.0	0.20022959501197965	0.0	0.19998586902267443	0.0	0.20019368974053162	0.0	0.2000647254105039	0.0	0.2000656927963728	0.0	0.20014183154744483	0.0	0.20057368505159687	0.0	0.2000841912790456	0.0	0.19990643928238472	0.0	0.2003634758844268	0.0	0.19981392514433446	0.0	0.20012574011882597	0.0	0.2000921373114022	0.0	0.2003926685790362	0.0	0.1996253817831373	0.0	0.20041805858747516	0.0	0.19982729398866778	0.0	0.20095310379275527	0.0	0.1997548239982748	0.0	0.19958949181143687	0.0	0.20009871432220483	0.0	0.19968138065335939	0.0	0.19986960512953547	0.0	0.1997481589071546	0.0	0.20005816236100604	0.0	0.20005808296286698	0.0	0.19973000526807216	0.0	0.1998060468691026	0.0	0.2000037665766327	0.0	0.2001255149516021	0.0	0.1999472437108456	0.0	0.20005154585214935	0.0	0.19941237736985176	0.0	0.19985730576947155	0.0	0.19978090489452538	0.0	0.19981472647146484	0.0	0.19975563776036576	0.0	0.2001434137934034	0.0	0.2001363362505956	0.0	0.2001982990334567	0.0	0.20035613086244158	0.0
3488	0.20012911774389025	0.0	0.20023271951128477	0.0	0.2000110187199324	0.0	0.20026617816955752	0.0	0.19972044475595818	0.0	0.20001881135540686	0.0	0.1999578929580925	0.0	0.2001851734450125	0.0	0.19954310290912985	0.0	0.19983122237212722	0.0	0.20026133215190223	0.0	0.20035729396231686	0.0	0.1999953783924938	0.0	0.200391253547292	0.0	0.19993461262460469	0.0	0.2001433853091307	0.0	0.20003003844175374	0.0	0.20024456155797418	0.0	0.20002436433676524	0.0	0.1999945928115081	0.0	0.20021014405713147	0.0	0.20021927328398145	0.0	0.20030222685902685	0.0	0.199912505992007	0.0	0.2001817391016796	0.0	0.2000536631676116	0.0	0.20015165453230938	0.0	0.19966559027288022	0.0	0.20001129408458523	0.0	0.19990407730130413	0.0	0.1997762782872578	0.0	0.20006574790783316	0.0	0.1997941645087357	0.0	0.19952625815796388	0.0	0.19978522591162476	0.0	0.19993073830181274	0.0	0.19994647630022389	0.0	0.2001676756119642	0.0	0.20025186833330152	0.0	0.20028427420550982	0.0	0.1999148166850205	0.0	0.19986143276755616	0.0	0.20028345946342377	0.0	0.19984487465662393	0.0	0.20013374855553	0.0	0.2003967214372338	0.0	0.20002279944653698	0.0	0.20050566066132583	0.0	0.20013205668258174	0.0	0.19991127369650216	0.0
4502	0.1997847420228253	0.0	0.20000491368448953	0.0	0.20011185462347544	0.0	0.19995295294160334	0.0	0.19982974135956416	0.0	0.20005761761583088	0.0	0.2001915104371637	0.0	0.19984000957132855	0.0	0.2003654845775943	0.0	0.2001441421330417	0.0	0.20005693116082432	0.0	0.1998619908432827	0.0	0.1998304277836893	0.0	0.20039322801233828	0.0	0.20003601317762065	0.0	0.20028736116958945	0.0	0.2000711986668184	0.0	0.19966437077000831	0.0	0.19974136750295718	0.0	0.19988077109719507	0.0	0.20001659828984816	0.0	0.20027130489307618	0.0	0.2002759021514246	0.0	0.20005004219067393	0.0	0.19990998000434085	0.0	0.19986293894395082	0.0	0.20011799954180023	0.0	0.20004158012727333	0.0	0.19997619282876042	0.0	0.19970071521185306	0.0	0.20020832864192964	0.0	0.20017855875759977	0.0	0.20000193342709216	0.0	0.2002993101210208	0.0	0.2003021224424487	0.0	0.2000971932167374	0.0	0.20002315599639883	0.0	0.2000429237641075	0.0	0.20023218185734026	0.0	0.20001674896120503	0.0	0.19994034447060494	0.0	0.2002985583334523	0.0	0.20001757941477524	0.0	0.1999012253029566	0.0	0.19982871723503787	0.0	0.19999034922394973	0.0	0.1998739188047429	0.0	0.20019458242957694	0.0	0.2002407369301227	0.0	0.1999565099244762	0.0
5811	0.19987947377152243	0.0	0.20015499936975467	0.0	0.19987584876857795	0.0	0.2000671121356196	0.0	0.20003699038943734	0.0	0.19991693439387243	0.0	0.1998340942656342	0.0	0.19981611045935646	0.0	0.20014039156899457	0.0	0.1996854783961777	0.0	0.19983934815167353	0.0	0.1999316503771269	0.0	0.1999331255148137	0.0	0.1998619889523913	0.0	0.200000817087197	0.0	0.20003641079804538	0.0	0.20013420813068197	0.0	0.20009079229495866	0.0	0.2000973527505118	0.0	0.19978769394671092	0.0	0.20007868532579332	0.0	0.1999453234691181	0.0	0.20006922842095953	0.0	0.20000030115744993	0.0	0.20010027908800226	0.0	0.19988192559215698	0.0	0.19978222598864534	0.0	0.20024054447219367	0.0	0.19983716212595148	0.0	0.19975062610684888	0.0	0.20025507927594863	0.0	0.1999945433684311	0.0	0.19996100669192565	0.0	0.2001523879258425	0.0	0.20001023220091235	0.0	0.20005142361329267	0.0	0.20010692837124608	0.0	0.19984711264097646	0.0	0.2002636415885126	0.0	0.19985728828937	0.0	0.1997803511864717	0.0	0.19975269719242578	0.0	0.20000293587133078	0.0	0.19996164468702152	0.0	0.20001377514600266	0.0	0.1998363056462224	0.0	0.20029467087586592	0.0	0.2000897590467868	0.0	0.19980693569996696	0.0	0.19977701768732709	0.0
7500	0.20000351778266956	0.0	0.1999672583760162	0.0	0.19998025959112783	0.0	0.199693392931139	0.0	0.1999303425728499	0.0	0.19987422546259712	0.0	0.19970692393682002	0.0	0.19994299442771232	0.0	0.19977977909174216	0.0	0.20004392576469407	0.0	0.20004959168142952	0.0	0.2002138551262656	0.0	0.19990268074587833	0.0	0.19986524270992514	0.0	0.20010935632846058	0.0	0.20015541771861972	0.0	0.2000243936721356	0.0	0.19975883901382901	0.0	0.19988019263526563	0.0	0.19995074046803823	0.0	0.2000167637369902	0.0	0.20002590146646593	0.0	0.20014706055666318	0.0	0.20000080123957834	0.0	0.19995091644267657	0.0	0.19983160975950812	0.0	0.20004891973882585	0.0	0.20014417905708498	0.0	0.19994318180800102	0.0	0.20022743390683323	0.0	0.20005840679595105	0.0	0.2002828546956094	0.0	0.20002785074387347	0.0	0.2001669781217967	0.0	0.2000290080816851	0.0	0.20003076896105382	0.0	0.1999174177735556	0.0	0.1999170084009749	0.0	0.19991421436257542	0.0	0.20014279845823013	0.0	0.19973791454233764	0.0	0.20012530664936093	0.0	0.1998937533203838	0.0	0.20005916728565407	0.0	0.2000972208458336	0.0	0.2000478228687227	0.0	0.20000849191385972	0.0	0.19982098718050853	0.0	0.1999553353174793	0.0	0.19998507916132466	0.0
