# n_S	mean[a]_run00	std[a]_run00	mean[a]_run01	std[a]_run01	mean[a]_run02	std[a]_run02	mean[a]_run03	std[a]_run03	mean[a]_run04	std[a]_run04	mean[a]_run05	std[a]_run05	mean[a]_run06	std[a]_run06	mean[a]_run07	std[a]_run07	mean[a]_run08	std[a]_run08	mean[a]_run09	std[a]_run09	mean[a]_run10	std[a]_run10	mean[a]_run11	std[a]_run11	mean[a]_run12	std[a]_run12	mean[a]_run13	std[a]_run13	mean[a]_run14	std[a]_run14	mean[a]_run15	std[a]_run15	mean[a]_run16	std[a]_run16	mean[a]_run17	std[a]_run17	mean[a]_run18	std[a]_run18	mean[a]_run19	std[a]_run19	mean[a]_run20	std[a]_run20	mean[a]_run21	std[a]_run21	mean[a]_run22	std[a]_run22	mean[a]_run23	std[a]_run23	mean[a]_run24	std[a]_run24	mean[a]_run25	std[a]_run25	mean[a]_run26	std[a]_run26	mean[a]_run27	std[a]_run27	mean[a]_run28	std[a]_run28	mean[a]_run29	std[a]_run29	mean[a]_run30	std[a]_run30	mean[a]_run31	std[a]_run31	mean[a]_run32	std[a]_run32	mean[a]_run33	std[a]_run33	mean[a]_run34	std[a]_run34	mean[a]_run35	std[a]_run35	mean[a]_run36	std[a]_run36	mean[a]_run37	std[a]_run37	mean[a]_run38	std[a]_run38	mean[a]_run39	std[a]_run39	mean[a]_run40	std[a]_run40	mean[a]_run41	std[a]_run41	mean[a]_run42	std[a]_run42	mean[a]_run43	std[a]_run43	mean[a]_run44	std[a]_run44	mean[a]_run45	std[a]_run45	mean[a]_run46	std[a]_run46	mean[a]_run47	std[a]_run47	mean[a]_run48	std[a]_run48	mean[a]_run49	std[a]_run49	mean[b]_run00	std[b]_run00	mean[b]_run01	std[b]_run01	mean[b]_run02	std[b]_run02	mean[b]_run03	std[b]_run03	mean[b]_run04	std[b]_run04	mean[b]_run05	std[b]_run05	mean[b]_run06	std[b]_run06	mean[b]_run07	std[b]_run07	mean[b]_run08	std[b]_run08	mean[b]_run09	std[b]_run09	mean[b]_run10	std[b]_run10	mean[b]_run11	std[b]_run11	mean[b]_run12	std[b]_run12	mean[b]_run13	std[b]_run13	mean[b]_run14	std[b]_run14	mean[b]_run15	std[b]_run15	mean[b]_run16	std[b]_run16	mean[b]_run17	std[b]_run17	mean[b]_run18	std[b]_run18	mean[b]_run19	std[b]_run19	mean[b]_run20	std[b]_run20	mean[b]_run21	std[b]_run21	mean[b]_run22	std[b]_run22	mean[b]_run23	std[b]_run23	mean[b]_run24	std[b]_run24	mean[b]_run25	std[b]_run25	mean[b]_run26	std[b]_run26	mean[b]_run27	std[b]_run27	mean[b]_run28	std[b]_run28	mean[b]_run29	std[b]_run29	mean[b]_run30	std[b]_run30	mean[b]_run31	std[b]_run31	mean[b]_run32	std[b]_run32	mean[b]_run33	std[b]_run33	mean[b]_run34	std[b]_run34	mean[b]_run35	std[b]_run35	mean[b]_run36	std[b]_run36	mean[b]_run37	std[b]_run37	mean[b]_run38	std[b]_run38	mean[b]_run39	std[b]_run39	mean[b]_run40	std[b]_run40	mean[b]_run41	std[b]_run41	mean[b]_run42	std[b]_run42	mean[b]_run43	std[b]_run43	mean[b]_run44	std[b]_run44	mean[b]_run45	std[b]_run45	mean[b]_run46	std[b]_run46	mean[b]_run47	std[b]_run47	mean[b]_run48	std[b]_run48	mean[b]_run49	std[b]_run49
755	0.0	6.579713031466838e-05	0.0	0.00012551046655393807	0.0	0.00015014358642595948	0.0	0.00015558363045156836	0.0	0.00013359850293136934	0.0	6.661143914185595e-05	0.0	6.534661103512463e-05	0.0	0.00010535264042355076	0.0	0.00015052822075894943	0.0	0.000159825735520793	0.0	0.00012189519881332553	0.0	7.393573128057478e-05	0.0	0.0001157357793251362	0.0	0.00010630035531656622	0.0	0.00010602223213562661	0.0	0.00012698907883783918	0.0	0.00011712513158024013	0.0	0.00013777634607554907	0.0	0.00010957919835406645	0.0	0.00014162760883411262	0.0	0.00011615647549208001	0.0	0.0001616583412662357	0.0	0.00017461163183042674	0.0	0.00010249549236305846	0.0	0.00014136803447493797	0.0	8.751657387490183e-05	0.0	0.00012709933374588698	0.0	0.00016490974898537725	0.0	0.00012750343136666244	0.0	0.0001672716075345388	0.0	0.00018473125611156324	0.0	0.00011157216167585086	0.0	0.00017850617340521671	0.0	0.00016039872051654648	0.0	0.00012331033068327198	0.0	0.00012487802812232674	0.0	9.758656064418534e-05	0.0	0.00014152378311314796	0.0	0.00014299973121067503	0.0	0.0001592331736601474	0.0	0.00010893244199010949	0.0	0.00018744436218679958	0.0	0.00012001604680150878	0.0	0.00014625273722622802	0.0	6.584378399698635e-05	0.0	0.0001017936007559391	0.0	0.0001463707791677683	0.0	0.00013461422486332397	0.0	0.00018474623586194362	0.0	0.0001735251139635067	0.0	0.006192157410369602	0.0	0.008429308211406179	0.0	0.0046259621599707675	0.0	0.008062723635188267	0.0	0.005873911205224672	0.0	0.007645101365338813	0.0	0.003511504985669009	0.0	0.008074751285994282	0.0	0.009836453900081843	0.0	0.00418349951505069	0.0	0.007129303332226584	0.0	0.007524581664047127	0.0	0.004524819376361991	0.0	0.0050731997068131415	0.0	0.00631504414187561	0.0	0.009617060653719945	0.0	0.00744348786338313	0.0	0.00562070751454628	0.0	0.007786011296835974	0.0	0.006952895024030678	0.0	0.007545095786633979	0.0	0.007643074446004645	0.0	0.008821425810706378	0.0	0.007670260275645235	0.0	0.008777399681364349	0.0	0.009490637981137865	0.0	0.009934173237670416	0.0	0.0072174507268938605	0.0	0.005418337635737973	0.0	0.009795761558326763	0.0	0.007992775797565415	0.0	0.007943060011330879	0.0	0.008871450512361333	0.0	0.007831747855575666	0.0	0.004516528133355206	0.0	0.006505876212770678	0.0	0.0053643155960515256	0.0	0.005661013622480656	0.0	0.006561464766573894	0.0	0.004834837441832341	0.0	0.005634361780510772	0.0	0.002860145764272282	0.0	0.007477462941600637	0.0	0.011255149656114087	0.0	0.006657590310078131	0.0	0.006650799326090108	0.0	0.004417505849623086	0.0	0.007590242673777488	0.0	0.0070040898504719964	0.0	0.01059180776011664
889	0.0	0.0005415178800958186	0.0	0.0005553425744004942	0.0	0.0005453415574240012	0.0	0.0005371469883007734	0.0	0.0006210107103227143	0.0	0.00059251470139144	0.0	0.0006120731557140874	0.0	0.0005733446756056998	0.0	0.0005849462910388271	0.0	0.0005800077738176556	0.0	0.0005658426040327075	0.0	0.0005774839449980901	0.0	0.000503506949547248	0.0	0.0005503970719921298	0.0	0.0005284939703853751	0.0	0.0005223668007608968	0.0	0.0005875376143040248	0.0	0.0005465489623485104	0.0	0.0005595187525771625	0.0	0.0005163444803486859	0.0	0.0005663758468005315	0.0	0.0005740783276144911	0.0	0.0005516306238641172	0.0	0.0005283165565635237	0.0	0.0005226998575829307	0.0	0.0005480812297542542	0.0	0.0005012129266485251	0.0	0.0006111819249277686	0.0	0.000510326334166193	0.0	0.0006200226303528212	0.0	0.0005491929900817655	0.0	0.0005387902958973737	0.0	0.0006016541704113413	0.0	0.0006257890259938027	0.0	0.0005167599779679115	0.0	0.0005690851216693398	0.0	0.0005545798191265259	0.0	0.0005663689384925475	0.0	0.0005576314269223039	0.0	0.0005148089356583741	0.0	0.00051330478347576	0.0	0.0006019676030038622	0.0	0.0005405532947050594	0.0	0.0005087797030578499	0.0	0.0005970396459243816	0.0	0.0005747647131430161	0.0	0.0005337197566370347	0.0	0.000598703601116189	0.0	0.0005642412879284231	0.0	0.0005022167884297865	0.0	0.03472203710221875	0.0	0.03219171013639601	0.0	0.031456239062207354	0.0	0.035391736353963386	0.0	0.028846804592992967	0.0	0.032738688739367736	0.0	0.034517911414278755	0.0	0.03199176500280413	0.0	0.031015752294787775	0.0	0.028726883928234016	0.0	0.030964447560638028	0.0	0.03189853032915056	0.0	0.03058656330496705	0.0	0.03116159994629758	0.0	0.035979447215806135	0.0	0.027046339683365797	0.0	0.031359356761463	0.0	0.03346309060062683	0.0	0.03204521010300843	0.0	0.030904163076018357	0.0	0.02987456233591073	0.0	0.030588891217498543	0.0	0.031112969326022814	0.0	0.03237596248123723	0.0	0.032740975559423464	0.0	0.03277902861186022	0.0	0.031015044727236103	0.0	0.032493958012274726	0.0	0.031012259747862835	0.0	0.03538052466263382	0.0	0.032797620530600216	0.0	0.03535443383789586	0.0	0.03146465895524286	0.0	0.030451572638684123	0.0	0.03412895049904525	0.0	0.033963165923951884	0.0	0.0279980123686959	0.0	0.03462066137386677	0.0	0.03177432093641493	0.0	0.03344400841885814	0.0	0.034147140018479	0.0	0.03149285343156248	0.0	0.03468269664106532	0.0	0.03338773720059001	0.0	0.032669739998730116	0.0	0.032781273370816794	0.0	0.03230960938455958	0.0	0.03047936816885432	0.0	0.03211992462084151	0.0	0.0332935813078153
1048	0.0	0.0007502130796706308	0.0	0.0007731170310359239	0.0	0.0007062927036722605	0.0	0.0007627744457239555	0.0	0.0007418981212688711	0.0	0.0007972967536634956	0.0	0.0007142443032480079	0.0	0.0007879735013071503	0.0	0.0007479457910797648	0.0	0.0007205297973304154	0.0	0.0007742752737669445	0.0	0.0007351243462989279	0.0	0.0007954666596070763	0.0	0.0007485765602343663	0.0	0.000729794219265806	0.0	0.0007168576521297096	0.0	0.000733174286771882	0.0	0.0008005903513003495	0.0	0.0007895719008661596	0.0	0.0007718347249805145	0.0	0.0007697219274439635	0.0	0.0007735465446248076	0.0	0.000765478340322175	0.0	0.0007492290325291237	0.0	0.0007672595206694316	0.0	0.0007370110374853082	0.0	0.0007433741017398007	0.0	0.0008004885506937941	0.0	0.0007405847196037661	0.0	0.0007750127613964146	0.0	0.0008021152900346114	0.0	0.0007485803632125976	0.0	0.0008081290148106475	0.0	0.0007676229710967686	0.0	0.0007927766828680844	0.0	0.000758840510541803	0.0	0.0007635877629723888	0.0	0.0007930213176718814	0.0	0.0007473669818063156	0.0	0.0007110866302924642	0.0	0.0007437981345589634	0.0	0.0007157783562203413	0.0	0.0007866949451019752	0.0	0.000800900409871226	0.0	0.0006511438986937598	0.0	0.0007239028086182188	0.0	0.0007900848055257198	0.0	0.000750417585556243	0.0	0.000751701101523957	0.0	0.0007428760046498962	0.0	0.0442687204611007	0.0	0.041138632959835386	0.0	0.042931911662412836	0.0	0.04343589204997108	0.0	0.04223730640955221	0.0	0.04485959684474269	0.0	0.04425695811608416	0.0	0.04474222141372113	0.0	0.0448045254751499	0.0	0.0435062082373233	0.0	0.0463037204606683	0.0	0.04208483797518501	0.0	0.044901810499324714	0.0	0.04635148685408672	0.0	0.04374871034029976	0.0	0.044870048515924264	0.0	0.044012078582856995	0.0	0.04153278423933876	0.0	0.04515956126208406	0.0	0.04326650079275003	0.0	0.04436590333292168	0.0	0.045691033755551884	0.0	0.04331230736983567	0.0	0.042718679609579764	0.0	0.04505778687661817	0.0	0.04238085357013165	0.0	0.04835204452892049	0.0	0.0468963524583632	0.0	0.0433066455604079	0.0	0.04429345518743468	0.0	0.043357676117711866	0.0	0.04410307010547177	0.0	0.04544018032284818	0.0	0.044433487526184375	0.0	0.04626803950245876	0.0	0.043551995724692406	0.0	0.03960386833566356	0.0	0.04291640126193563	0.0	0.039632171722953836	0.0	0.04253285083402435	0.0	0.04566862228618871	0.0	0.04462049792981415	0.0	0.04417431483275857	0.0	0.041450106905404696	0.0	0.04470535373259545	0.0	0.045899894629888506	0.0	0.044082049619805275	0.0	0.04506806886071214	0.0	0.04252147922117247	0.0	0.0412315902197627
1234	0.0	0.0008692478558351469	0.0	0.0008774974673650404	0.0	0.0008790664027802094	0.0	0.0008810084143731191	0.0	0.0008519268057488247	0.0	0.0008879070790325998	0.0	0.0009190264404514011	0.0	0.0008334938519653448	0.0	0.0008774886839325588	0.0	0.0008656533655001768	0.0	0.0008950271546895435	0.0	0.0008951088456551878	0.0	0.0008953026003554785	0.0	0.0008463280806342003	0.0	0.0008638289595864357	0.0	0.0008828967632790081	0.0	0.0008724175932981591	0.0	0.0008171593862595992	0.0	0.0008514933134621504	0.0	0.0008259586280507294	0.0	0.000849850059928818	0.0	0.0008795289996897864	0.0	0.0009142087696076841	0.0	0.000853276904483799	0.0	0.000858353480107915	0.0	0.000884825020518137	0.0	0.0008590429404792883	0.0	0.0008466269560024388	0.0	0.0008596384961315555	0.0	0.0008821289195613613	0.0	0.0009052000946791751	0.0	0.0008907991657934037	0.0	0.0008621384253473109	0.0	0.0008985432092177	0.0	0.0008808596056894265	0.0	0.00092062750498395	0.0	0.0008656601559210565	0.0	0.0008856024725877819	0.0	0.0008965656693347164	0.0	0.000851423023716535	0.0	0.000893416802912181	0.0	0.0008909990317449672	0.0	0.0008846391105406411	0.0	0.0008903087314177454	0.0	0.0008753724910624181	0.0	0.0008764579847684074	0.0	0.0008252455326319427	0.0	0.0008697341645147583	0.0	0.0008437441632967521	0.0	0.0008874271362358997	0.0	0.0523807994065969	0.0	0.05147763245795179	0.0	0.05372147806059719	0.0	0.050938954720712804	0.0	0.04998869708929853	0.0	0.05092190282160225	0.0	0.05337953401936727	0.0	0.052123243529544935	0.0	0.05053740057463271	0.0	0.05197867008468278	0.0	0.05263874713568077	0.0	0.04967815588839555	0.0	0.04853371967289679	0.0	0.05134451240527082	0.0	0.051532577140299095	0.0	0.04857163951361238	0.0	0.05347434389663187	0.0	0.050011056789367125	0.0	0.05181845596159649	0.0	0.050249065396475306	0.0	0.05048615557900282	0.0	0.04991728907938835	0.0	0.052654784502143295	0.0	0.04986717182691919	0.0	0.04698284266196662	0.0	0.051235773783930905	0.0	0.05260087840805106	0.0	0.053882583617942646	0.0	0.049994366604652424	0.0	0.05091100696924657	0.0	0.048852536549103924	0.0	0.05253532377445441	0.0	0.052036709792336835	0.0	0.04924974161800631	0.0	0.05156669191679459	0.0	0.052899850428872325	0.0	0.05139391943962986	0.0	0.052204710428287115	0.0	0.049470351359248745	0.0	0.05085726526357661	0.0	0.05216731427007507	0.0	0.050511321636874884	0.0	0.04956195450633311	0.0	0.051207464042396365	0.0	0.05098428864164191	0.0	0.05194287907878347	0.0	0.05243090718754653	0.0	0.05079011249035685	0.0	0.0489062508559168	0.0	0.05308679596036952
1454	0.0	0.0010240993001621802	0.0	0.001018394243785268	0.0	0.0009630121206192232	0.0	0.000972235974219937	0.0	0.0009448662848611704	0.0	0.0009451593922165395	0.0	0.0009383646876071664	0.0	0.0009714911478799714	0.0	0.0009571233174336665	0.0	0.0009955560701153424	0.0	0.0009923769450254471	0.0	0.000979263804755624	0.0	0.0009722242807666338	0.0	0.000935193940232023	0.0	0.0009547820483037568	0.0	0.0009746474517926236	0.0	0.0009949056933157504	0.0	0.0009427565277032765	0.0	0.0009782182242230322	0.0	0.0009870376080988177	0.0	0.0010276948331098912	0.0	0.0009791144817651058	0.0	0.0009692898716670901	0.0	0.0010085530507162963	0.0	0.0009752387271654317	0.0	0.001013669457809231	0.0	0.0009777560300574242	0.0	0.0009568147865617703	0.0	0.0009624726432579415	0.0	0.0009510219395731142	0.0	0.0009854251075952416	0.0	0.001014595855858884	0.0	0.000998836277379069	0.0	0.0009980302661602202	0.0	0.0009201923921226174	0.0	0.0009606096680085629	0.0	0.0009510192701118582	0.0	0.0009626510270983322	0.0	0.0009664487464027773	0.0	0.000992282010437978	0.0	0.0009827600853665385	0.0	0.0010037085834002167	0.0	0.0009823162328444737	0.0	0.0009732887564295135	0.0	0.0009611368190619655	0.0	0.0009358681599902249	0.0	0.000996328995484862	0.0	0.0010124512020105226	0.0	0.0009894243469416736	0.0	0.0009613425100940622	0.0	0.057034974685332966	0.0	0.059661150956619016	0.0	0.05961224151554973	0.0	0.058471472451932016	0.0	0.05669284611241104	0.0	0.056243172106320315	0.0	0.05771634230069775	0.0	0.057450329050193816	0.0	0.0571610607280416	0.0	0.05725746567089558	0.0	0.054169688546497785	0.0	0.052808975122206496	0.0	0.05623535822430247	0.0	0.05573344034722529	0.0	0.05792332455724634	0.0	0.05667338706773922	0.0	0.055076389835159244	0.0	0.05881803369615657	0.0	0.0583706180764415	0.0	0.05675370859754951	0.0	0.05821663593674181	0.0	0.055681348515718036	0.0	0.057354800330350716	0.0	0.055495392503580654	0.0	0.05664767877153716	0.0	0.05624114087274861	0.0	0.05669654830621816	0.0	0.056507200809837434	0.0	0.05505939289301347	0.0	0.05563440689473093	0.0	0.05727927732662272	0.0	0.059319099626093434	0.0	0.05715364591838357	0.0	0.060482708029558935	0.0	0.05484343165280704	0.0	0.05514841622027567	0.0	0.05752003295863798	0.0	0.05720926709018065	0.0	0.057418102373030515	0.0	0.05477479183364402	0.0	0.0578079134366164	0.0	0.05817777212587836	0.0	0.05529902737554257	0.0	0.05497778460367075	0.0	0.05880272077364611	0.0	0.05570291316008043	0.0	0.055678925770734834	0.0	0.05836071464086729	0.0	0.055239077435307295	0.0	0.056699074979275337
1714	0.0	0.0010584022735120892	0.0	0.001010774771684049	0.0	0.001060030773903442	0.0	0.0010472091335415707	0.0	0.0010871968330967755	0.0	0.0010679198669866579	0.0	0.0010466511243931542	0.0	0.001101521665908637	0.0	0.0011012416453315946	0.0	0.0010355896951470094	0.0	0.001083889691927076	0.0	0.0009914550706308955	0.0	0.0010736469764801313	0.0	0.0010461809957188625	0.0	0.0010267434790353991	0.0	0.001067782805926711	0.0	0.0010799590953147796	0.0	0.0011155477883266404	0.0	0.0010428601657488075	0.0	0.0010517703566251633	0.0	0.001066403619409469	0.0	0.0010572772604591737	0.0	0.001080718282173393	0.0	0.0010329634719052217	0.0	0.0010312604444333313	0.0	0.0010450274325613372	0.0	0.001012010764468101	0.0	0.001069331735348898	0.0	0.001120687804030554	0.0	0.0010680554277258869	0.0	0.0010693484660204858	0.0	0.0010634301870043794	0.0	0.001011195818736258	0.0	0.0010380307629778791	0.0	0.001076371136357945	0.0	0.0010747828458146657	0.0	0.0010429444333747075	0.0	0.0010455205676169308	0.0	0.001075358752752654	0.0	0.0010377352961675153	0.0	0.0010761075184479408	0.0	0.0010518867192537867	0.0	0.0010348834664474385	0.0	0.0010539229126322	0.0	0.001056707412340748	0.0	0.001060074700474849	0.0	0.0010583409265118582	0.0	0.0010226403502323373	0.0	0.0010240258724759448	0.0	0.0011188910782218631	0.0	0.06161367166278596	0.0	0.06182922833636657	0.0	0.058934980382532844	0.0	0.06177059605852516	0.0	0.06187128796471952	0.0	0.06223229283202317	0.0	0.06102649700926041	0.0	0.060400833767802906	0.0	0.05923161979696849	0.0	0.060954845567216594	0.0	0.061526014845333626	0.0	0.06301013739192587	0.0	0.06242123452769956	0.0	0.062266213699215936	0.0	0.059004540469071	0.0	0.060328119448987076	0.0	0.05979555732372353	0.0	0.061671716297937794	0.0	0.06136185650321116	0.0	0.06133785347740419	0.0	0.06043228701386028	0.0	0.06266363114359076	0.0	0.05859293709086181	0.0	0.060972536638875696	0.0	0.06040452370397294	0.0	0.06258141949458486	0.0	0.061596799277850674	0.0	0.060003831749527906	0.0	0.059351121841573616	0.0	0.05939985860744251	0.0	0.061940953317494184	0.0	0.06232301109152433	0.0	0.06233982702387802	0.0	0.05975707841053327	0.0	0.05767024927402927	0.0	0.061671591532593384	0.0	0.06296439401176403	0.0	0.06202052798982895	0.0	0.06282647065083351	0.0	0.06129273831769255	0.0	0.06005510231312732	0.0	0.05988401886718004	0.0	0.06229304696786462	0.0	0.06102368751962783	0.0	0.0609367571896997	0.0	0.06093515229418667	0.0	0.06371809859320922	0.0	0.061548895046617834	0.0	0.059659103913107074	0.0	0.06246031117207029
2019	0.0	0.0011065022374016618	0.0	0.0010970073493956562	0.0	0.0010947731830795572	0.0	0.0011089052162177382	0.0	0.0011016559283403653	0.0	0.001102844347079143	0.0	0.0011145514691608591	0.0	0.00112368545113977	0.0	0.0011086965353184046	0.0	0.0011199593331265671	0.0	0.0011383733408769244	0.0	0.0011308435279208107	0.0	0.0011036214479546143	0.0	0.0011405115173478946	0.0	0.0011321217659885554	0.0	0.001088900725146423	0.0	0.001126359720560997	0.0	0.0011016448187803048	0.0	0.0011280648427442843	0.0	0.00115261162438323	0.0	0.0010950225385918926	0.0	0.0011269241100543784	0.0	0.0011301307921895917	0.0	0.0010685936185753494	0.0	0.001158859615042622	0.0	0.0010964584109330728	0.0	0.0010890231880166176	0.0	0.001115325609115694	0.0	0.0010998207208658553	0.0	0.0011091931051721007	0.0	0.0010963010735355687	0.0	0.0011028551512073678	0.0	0.0010953435299359165	0.0	0.001113953000505335	0.0	0.0011322596065446667	0.0	0.001144083180940045	0.0	0.0010699697868394383	0.0	0.0010998715172919758	0.0	0.001138716475748452	0.0	0.001078162469664084	0.0	0.0011387067062076327	0.0	0.0011131850986188174	0.0	0.0011240855118222052	0.0	0.0011204971977738865	0.0	0.0010980774441077203	0.0	0.0010917269420154193	0.0	0.0011358743164929174	0.0	0.0011542673599284437	0.0	0.0011453198137932562	0.0	0.0010917757977381157	0.0	0.06450658610163368	0.0	0.06396456090982378	0.0	0.06447711717442133	0.0	0.0639983548503505	0.0	0.06427724728732166	0.0	0.06332617884440765	0.0	0.0654693003357547	0.0	0.0655248528661545	0.0	0.06611086306670669	0.0	0.06753154105391186	0.0	0.06576520178372294	0.0	0.06378946099846282	0.0	0.06604336993202498	0.0	0.06362696526845207	0.0	0.06565782624668605	0.0	0.06440868205317209	0.0	0.06534153895199322	0.0	0.06498366461548823	0.0	0.0640834004166629	0.0	0.06485795415238939	0.0	0.0637734217804702	0.0	0.06779485976175509	0.0	0.06745114292854877	0.0	0.06661032803452586	0.0	0.06764654737483745	0.0	0.06262100295559862	0.0	0.06607765957662828	0.0	0.06689286501046808	0.0	0.06655219851387949	0.0	0.06371950399962821	0.0	0.06302836521864627	0.0	0.06403124822980834	0.0	0.06368039514576357	0.0	0.06543774083172649	0.0	0.06542625283201875	0.0	0.06356842063224818	0.0	0.06415108621901092	0.0	0.06594495833898734	0.0	0.06536643408938832	0.0	0.06459368712564269	0.0	0.06442241098402118	0.0	0.0649999313033252	0.0	0.06569825233479899	0.0	0.06591473485046041	0.0	0.06678473825141781	0.0	0.06423313394422878	0.0	0.06295301024460961	0.0	0.06681979311380454	0.0	0.06407327993299532	0.0	0.06468627809074935
2379	0.0	0.0011887660445000696	0.0	0.0011788912340085288	0.0	0.001175603227334267	0.0	0.0011867477123085487	0.0	0.0011315703372409525	0.0	0.0011668627211827002	0.0	0.0011683395225108768	0.0	0.0011314831885063496	0.0	0.0011457009495351611	0.0	0.0011767207663384621	0.0	0.0011583528342198161	0.0	0.001165281903353071	0.0	0.0011658479542134002	0.0	0.0011540671469127688	0.0	0.0011736062470067646	0.0	0.001166781287698291	0.0	0.0011357239406121222	0.0	0.001156581978190412	0.0	0.0011966225815334638	0.0	0.0011252374230137495	0.0	0.0011805920327852702	0.0	0.0011860296662281411	0.0	0.0011568685351855024	0.0	0.0011596827931636912	0.0	0.0011748145187448166	0.0	0.001151393371601513	0.0	0.001136731721824531	0.0	0.001176878144374499	0.0	0.0011824652375627396	0.0	0.001167070498291461	0.0	0.001153376146397105	0.0	0.001142513737680702	0.0	0.0011344230038825415	0.0	0.0012026106818935455	0.0	0.0011598288676653394	0.0	0.0012076338646109606	0.0	0.0011652316452652903	0.0	0.001136874338650096	0.0	0.0011702578514919866	0.0	0.001193719414405292	0.0	0.0011612245327360822	0.0	0.0011983489107955116	0.0	0.0011139337510272284	0.0	0.0011472485560998212	0.0	0.0011798449588724844	0.0	0.00117419445054831	0.0	0.001172534247476873	0.0	0.0011609951517167292	0.0	0.0011559220773789997	0.0	0.0011809620154004758	0.0	0.06643412933080246	0.0	0.06666422290501647	0.0	0.06809777243514002	0.0	0.06680238995731792	0.0	0.06740161929942144	0.0	0.06647250302506783	0.0	0.06830222842337136	0.0	0.06949757524359566	0.0	0.06705799355724532	0.0	0.06814873414056263	0.0	0.06859138781883417	0.0	0.06729582510524612	0.0	0.06857547269876174	0.0	0.06788777413310342	0.0	0.0679618662837843	0.0	0.06942601620967237	0.0	0.06847972099095583	0.0	0.06843230820763063	0.0	0.0673615422208244	0.0	0.06908436610344375	0.0	0.06496418432031618	0.0	0.06969557996577837	0.0	0.06508415664677238	0.0	0.06740693537479278	0.0	0.0679196187719067	0.0	0.06561575261651781	0.0	0.06690385007516046	0.0	0.06738873728025388	0.0	0.06911720189931729	0.0	0.06688182742128555	0.0	0.06773439415245928	0.0	0.06772035680178329	0.0	0.06615970675001391	0.0	0.06793041703817784	0.0	0.06748388391471966	0.0	0.06911985632715706	0.0	0.06784189593238502	0.0	0.06548222282562288	0.0	0.06766549776321233	0.0	0.06723044930465663	0.0	0.06796823153597689	0.0	0.06655988849277593	0.0	0.0690265460552062	0.0	0.06668314723428459	0.0	0.0682388649399981	0.0	0.06848786144062982	0.0	0.0677192847956821	0.0	0.06666253568955309	0.0	0.0674723889889417	0.0	0.06531455638827707
2803	0.0	0.0011857263752998704	0.0	0.0011880447170476381	0.0	0.0012198724250734683	0.0	0.001198634414912503	0.0	0.0012234540326142849	0.0	0.0011795759925703037	0.0	0.0012107122272979056	0.0	0.001188464306777599	0.0	0.001197520295365177	0.0	0.0012032243351121478	0.0	0.0012103217907330794	0.0	0.0011989546959880206	0.0	0.001215036416559807	0.0	0.0012090418277395866	0.0	0.0012190294524179915	0.0	0.0012077218676494383	0.0	0.0011880192721973378	0.0	0.0012426433860044327	0.0	0.0011951884762907764	0.0	0.0012366596294828669	0.0	0.0011938972833336389	0.0	0.001200954613277587	0.0	0.0011892088801989979	0.0	0.0012043937628395292	0.0	0.0011717135510857807	0.0	0.001203704994888529	0.0	0.0011698647208331135	0.0	0.0012092265379175836	0.0	0.0012027672176035838	0.0	0.0011772171818202968	0.0	0.001242904933189268	0.0	0.001164366002297132	0.0	0.0011995950347243444	0.0	0.0012004504919680963	0.0	0.0012238290422888261	0.0	0.001179963992231884	0.0	0.0011689381538916301	0.0	0.0011951770127412915	0.0	0.0011880645943578478	0.0	0.0012015763842386222	0.0	0.0012256828742372749	0.0	0.0012038835726450917	0.0	0.0011664588451921342	0.0	0.0012261454889331519	0.0	0.0012256865477772835	0.0	0.0012263602815562383	0.0	0.0012107482054444063	0.0	0.001208623951798007	0.0	0.0011837811281380079	0.0	0.0012109352722303051	0.0	0.06969412892795702	0.0	0.07021712290968966	0.0	0.06947916648234849	0.0	0.06947798258989527	0.0	0.07086909651470019	0.0	0.07078634255020232	0.0	0.06924873667299702	0.0	0.06959212286942144	0.0	0.07155773427963477	0.0	0.07024486454571806	0.0	0.07061669872876657	0.0	0.07140948997273157	0.0	0.07177979274959778	0.0	0.0687744027827088	0.0	0.07003726176953996	0.0	0.06895445100095397	0.0	0.06975305966870059	0.0	0.06897650260670779	0.0	0.07017255166421595	0.0	0.06900743899774255	0.0	0.06850592024269575	0.0	0.06894268085301161	0.0	0.0692172813469698	0.0	0.06914168626920875	0.0	0.06888011634459111	0.0	0.0700694137633996	0.0	0.06986539162358733	0.0	0.06930125611902675	0.0	0.06849735462766672	0.0	0.07025626960688408	0.0	0.07048895709387433	0.0	0.07050612430539704	0.0	0.06977693794201398	0.0	0.07093538366960685	0.0	0.06998610752181009	0.0	0.06812814267700128	0.0	0.06983838816627151	0.0	0.06921783584952339	0.0	0.0696375712086024	0.0	0.0703139347700753	0.0	0.06947982498257324	0.0	0.07025124841367021	0.0	0.07048528532303854	0.0	0.06906395141449441	0.0	0.06929715882544868	0.0	0.06967152773910507	0.0	0.07004453478878779	0.0	0.06957546056602805	0.0	0.07127894296779219	0.0	0.07061741685742622
