# n_S	mean[a]_run00	std[a]_run00	mean[a]_run01	std[a]_run01	mean[a]_run02	std[a]_run02	mean[a]_run03	std[a]_run03	mean[a]_run04	std[a]_run04	mean[a]_run05	std[a]_run05	mean[a]_run06	std[a]_run06	mean[a]_run07	std[a]_run07	mean[a]_run08	std[a]_run08	mean[a]_run09	std[a]_run09	mean[a]_run10	std[a]_run10	mean[a]_run11	std[a]_run11	mean[a]_run12	std[a]_run12	mean[a]_run13	std[a]_run13	mean[a]_run14	std[a]_run14	mean[a]_run15	std[a]_run15	mean[a]_run16	std[a]_run16	mean[a]_run17	std[a]_run17	mean[a]_run18	std[a]_run18	mean[a]_run19	std[a]_run19	mean[a]_run20	std[a]_run20	mean[a]_run21	std[a]_run21	mean[a]_run22	std[a]_run22	mean[a]_run23	std[a]_run23	mean[a]_run24	std[a]_run24	mean[a]_run25	std[a]_run25	mean[a]_run26	std[a]_run26	mean[a]_run27	std[a]_run27	mean[a]_run28	std[a]_run28	mean[a]_run29	std[a]_run29	mean[a]_run30	std[a]_run30	mean[a]_run31	std[a]_run31	mean[a]_run32	std[a]_run32	mean[a]_run33	std[a]_run33	mean[a]_run34	std[a]_run34	mean[a]_run35	std[a]_run35	mean[a]_run36	std[a]_run36	mean[a]_run37	std[a]_run37	mean[a]_run38	std[a]_run38	mean[a]_run39	std[a]_run39	mean[a]_run40	std[a]_run40	mean[a]_run41	std[a]_run41	mean[b]_run00	std[b]_run00	mean[b]_run01	std[b]_run01	mean[b]_run02	std[b]_run02	mean[b]_run03	std[b]_run03	mean[b]_run04	std[b]_run04	mean[b]_run05	std[b]_run05	mean[b]_run06	std[b]_run06	mean[b]_run07	std[b]_run07	mean[b]_run08	std[b]_run08	mean[b]_run09	std[b]_run09	mean[b]_run10	std[b]_run10	mean[b]_run11	std[b]_run11	mean[b]_run12	std[b]_run12	mean[b]_run13	std[b]_run13	mean[b]_run14	std[b]_run14	mean[b]_run15	std[b]_run15	mean[b]_run16	std[b]_run16	mean[b]_run17	std[b]_run17	mean[b]_run18	std[b]_run18	mean[b]_run19	std[b]_run19	mean[b]_run20	std[b]_run20	mean[b]_run21	std[b]_run21	mean[b]_run22	std[b]_run22	mean[b]_run23	std[b]_run23	mean[b]_run24	std[b]_run24	mean[b]_run25	std[b]_run25	mean[b]_run26	std[b]_run26	mean[b]_run27	std[b]_run27	mean[b]_run28	std[b]_run28	mean[b]_run29	std[b]_run29	mean[b]_run30	std[b]_run30	mean[b]_run31	std[b]_run31	mean[b]_run32	std[b]_run32	mean[b]_run33	std[b]_run33	mean[b]_run34	std[b]_run34	mean[b]_run35	std[b]_run35	mean[b]_run36	std[b]_run36	mean[b]_run37	std[b]_run37	mean[b]_run38	std[b]_run38	mean[b]_run39	std[b]_run39	mean[b]_run40	std[b]_run40	mean[b]_run41	std[b]_run41
755	1.0013908937655884	7.096918201244516e-05	0.9945382404415044	9.564410563520887e-05	1.010514657068998	0.00012770284521154191	0.9825647287122283	0.00011271005332989028	1.0019989608426767	0.00015603722452236157	0.97549845994287	0.00010322082535041645	1.0238229699155847	0.0001510175244454623	0.9711855515643864	0.00015058440431896217	0.992820631110402	8.650801297611029e-05	1.0060381474637776	0.00017529947563873095	1.0056982868057045	0.00012055314890171188	0.9375564664371556	0.00011799754934056018	0.9872924391776144	0.00011558104777680818	0.9716318584550154	0.00012241751461463082	1.0240457906886333	0.00010368388638243088	0.9938991562257952	0.00011435075417899789	1.0221753048639266	0.0001577031636860199	0.9978321711255321	0.00014186795077391988	0.9998458000621089	7.455786595607526e-05	1.0226587191470575	9.540669139761275e-05	0.9991257530582534	0.00017857836652462793	0.9962530698994984	9.693153706731079e-05	0.9915563195733414	9.976533284337616e-05	1.015856412138813	0.00013867358479763688	0.9778202472263805	0.00014233539264904777	0.9981332254732267	9.388796493001934e-05	0.9898887127293983	0.00013498358911687036	0.9804899411781401	0.00011920877094066814	1.0448157999133205	0.00018506668657619884	0.9989048938531262	0.0001510866178693084	0.9864361005496538	8.657091281926112e-05	0.9922768521888199	9.619460604233433e-05	1.0169243044124097	0.0001567411802649868	1.0181546092129132	0.0001167905130981255	1.0125063521501603	8.870456115151921e-05	1.0420879038275637	9.943041139069023e-05	0.9902072631310925	8.878404988634508e-05	1.0078552945334909	0.00020665366478832143	1.0524556242471197	7.404846376874326e-05	0.990779365450219	0.00018364190976166172	0.9703587784422519	8.427757674496982e-05	0.9791196380908994	0.00014516389711825026	-0.5637495380035787	0.006523310752498136	-0.010206142540235824	0.005287477042042172	-0.6136976995644954	0.0037770959431402233	0.039217703493045646	0.007901439875590896	0.23471589561439093	0.0047381569082225435	-0.6786253985669404	0.004159795380279962	1.278726577419931	0.0073901780906191665	-0.4501279787631575	0.007816300666741636	-0.40124931697592275	0.007295075681024524	0.3428392550686026	0.005995969635041566	-1.0953003828002348	0.0059236660028452156	1.7985672273155	0.01018743137237422	-0.877526104870529	0.007413345797174431	-0.6150188596219153	0.007054834390304885	-0.5500148524647303	0.005961668519543971	1.5533245793258397	0.003572414884054226	-1.082371392302844	0.0035500378014407313	-0.9736703172775305	0.009386926128739176	-0.8435988299219184	0.0053356719075680955	0.31274372294338526	0.008439626430750592	-0.9194135192802056	0.0072084895577984465	0.9232306901721842	0.010805089429921465	0.0652720349939353	0.0053195425243591134	0.244173452725674	0.007351188774768226	1.074997592892374	0.006733018187798702	1.4400301059728875	0.008420210739467561	-1.0333537926183467	0.010449264702345645	-1.8713558230616372	0.0009932357410043448	-0.40069886160966295	0.005830611445777882	-0.16292042124178827	0.005540646598833283	-0.5969227242963532	0.00820889835406636	0.22854505352245588	0.006377414305371334	0.26077883986396055	0.00401806896659503	-0.962489482880778	0.007339909917710809	-0.846664527810922	0.005280571770698864	2.6369282141706996	0.008561083160038644	-1.1206820676399536	0.003384520182331816	0.08640320528631185	0.006356475409159293	-0.6059770046987119	0.008254699690327619	0.3815940140846658	0.007738651582971822	0.24688471524266156	0.007698785826140918	1.7734264532585176	0.00716108936302485
974	1.0019074217156316	0.0006456309206535922	1.0041375769249357	0.0006313519586532048	0.9991930856122738	0.0006752366162163635	1.0014033723523468	0.0006143584710531229	1.0024756656141285	0.0006508897136012678	1.0006945905187437	0.0006403725727726132	1.0039501254450638	0.0006590164215346342	0.9993895420797262	0.0006827366281601979	0.9971489917202097	0.0007192760360920249	1.0042466656476947	0.0006197367311740235	0.9963551096696986	0.000641511413414849	1.0008908811256643	0.0006605671852032962	0.9961808958326188	0.0006566907422626561	1.0014634208054862	0.0007032503276479053	0.9992525291717802	0.0006277252613267433	0.9975088825411158	0.0006542512786457483	0.9999999581902455	0.0007044840733468208	1.0010380696506416	0.0006718637843613112	1.0021590395972317	0.000645369698611152	1.0015523681249223	0.0006626004497762698	0.9955135663771801	0.000725208443099386	1.00102536298721	0.000741767806864789	1.0018296900837296	0.0006351831754834518	1.0000526492519952	0.0006543624842641148	0.9982165868507918	0.0007038992188855092	1.0060297236097588	0.0007255332502537817	1.0016767243756153	0.0007134908209191859	1.0010051559253992	0.0006363489326113208	0.9966532171690998	0.0007070608725515247	0.9997279375046916	0.0007202049890590514	0.9978464400559429	0.0007071659220821945	1.0035416811170899	0.0006522093300480055	1.0038774716833243	0.0005831949685954413	1.005629180512188	0.0006641046406016858	1.001036281240671	0.0006787286802751539	1.0004658285219565	0.000767076832143029	0.9989533453507632	0.0006898574395711803	1.0025146934973685	0.0006890577217189342	1.0039019881530178	0.0005845959077296717	1.0010715124662402	0.0006889429247158849	1.0021301150511606	0.0006931766312868713	1.0006158779894103	0.0006511332506440521	-0.006488311300127925	0.037712216898508434	0.19228707426077987	0.04169224592374776	0.10413379919697832	0.03939038608454461	-0.16526557386467713	0.039466075464342484	0.2808247236073382	0.03573040831803169	0.046785493709663985	0.03925414630068133	-0.011068049948771171	0.03955555449889283	-0.0999779300329657	0.0363085384643773	0.043583643835453684	0.03651895203768048	-0.07630861822583443	0.038972709705329275	-0.05981638395717543	0.03559838398877615	-0.2035239486185173	0.037006983167142855	-0.24288907608176438	0.034475356793477664	0.1935350689181721	0.038872205946625625	-0.08352952665002623	0.03741294370439881	0.09127391730747915	0.041052315886149854	0.11986555010264278	0.03883815290207384	-0.0687422628873612	0.042083415387897616	-0.2521793401556	0.03941531689938295	0.029384231502412532	0.03603555810825304	0.3057431391228899	0.04025683784218119	0.09779992252723817	0.040040953540334316	-0.026389847564107942	0.04137956630824103	0.1005102655082959	0.03652776563743783	0.29148610390691715	0.0366227389807223	0.05102989402844677	0.04022022498315964	-0.08221569788004543	0.036420709130895894	-0.04676534404337667	0.03832815476767047	0.36020916525752306	0.04002216945378349	-0.6084163328308929	0.039784413021802446	-0.1288762263880808	0.04007039827996591	0.25499311273702835	0.04057381510652228	0.17095899288848546	0.03813198323484307	0.2856058894416335	0.03792551932467307	0.186945587151041	0.03856159437457527	-0.09497281454398061	0.03553545852227298	0.07269748414117269	0.03991503757362573	-0.25615614981773327	0.04269699742220681	0.003644693750024317	0.03926852160245454	-0.0696303197991204	0.038897261120402274	-0.14325596510004152	0.04098921923251813	-0.20684813636620247	0.041120342760509715
1257	1.0015769585834098	0.0008241817142369753	1.001231206401978	0.0008702015533961954	0.9982494067674353	0.0008778075184406138	0.9991895361767222	0.0008682508842213067	0.9988639193252129	0.0009170117476882993	1.0010915825421223	0.0008763025524854513	0.9992853354736546	0.0008817571408368825	1.0008122332934872	0.0008728569279841023	1.0008015313958465	0.0008737976566400005	1.000898715266306	0.000915379159998412	0.99811614317154	0.0008097321767725476	1.0004027326884435	0.0009368783063286089	1.0000986727718344	0.000909746955399768	0.9996077875655964	0.0010081586115814475	1.0000624958669189	0.000911977916657379	1.0008763992761798	0.0008842869075276984	0.997456626115891	0.0008594874858643035	0.99676615787577	0.0008509137796435855	0.9997831667460791	0.000848545782829011	1.0001289794422936	0.0008554216612861311	1.0002380724572064	0.000872442985126542	1.0043490836443245	0.0009270071944179168	0.9968433616262902	0.0008935649735860588	1.0020903772661611	0.0009061654242166821	0.9971322645418786	0.0009306068529182171	1.0008817923248068	0.000891048407414083	1.0001215005975994	0.0009070250996911551	0.9988573336189237	0.0009526704028916348	0.9966011886694617	0.0008988040672247843	1.0000308904522561	0.0008879405468636978	0.9983575911444019	0.0008849704526418165	1.0044373743275803	0.0009427756403377139	1.0006898215136164	0.0009123863691882315	1.0013490625595587	0.0008923073200223297	0.999320704462233	0.0008635129538943309	0.9999385113424317	0.000941852624255335	0.9989668133949235	0.0009189331521539163	0.9956099339077149	0.0008764716780701486	0.999308045011956	0.000909515656098964	0.9998586422143841	0.0009187374669870608	0.9959555985529448	0.0008822431462972291	1.0011286742190018	0.0008949723566708469	-0.020013542533059567	0.05278781366037856	0.09834244228511121	0.05286034660995068	-0.1837727338445519	0.053666594450143226	-0.21023946929262816	0.05561749246290557	-0.015543560711562746	0.051468119970069566	-0.0809903340731231	0.05371923949483122	0.11829467478062818	0.05225224062263043	-0.026828332043389632	0.048844826841588425	0.11414384350227808	0.051307746440309006	0.01963147637292665	0.04965980761836954	-0.01850241783791219	0.0489526257246781	-0.10167348844432603	0.053382315891695425	-0.13678251752846976	0.0557500873146603	0.02264275794725403	0.05448160717417951	-0.15433190147227302	0.055196779368982984	0.07413503956662457	0.055132853029562695	0.16242866668542638	0.049828729433196016	-0.10678549088013621	0.04927859977905106	0.113704999735585	0.050978846791272604	0.13773409079197202	0.05441977073924505	-0.17512196737397948	0.05241759522149616	-0.11937988843672385	0.05365627380037381	-0.1760798308374094	0.05177316542082414	-0.02599654746283166	0.048453640547027284	-0.0061176746056713915	0.04920218720810196	-0.17344615707598177	0.05108862603654445	-0.09784833757107195	0.049189255806220515	-0.17831616533548164	0.0519916900705304	-0.12192224226507377	0.05276742015685711	-0.05307566372377548	0.0500634103283846	0.15042965377234005	0.049323805269762384	0.02223340620952165	0.050671903822105006	-0.1539370038626248	0.04977828935894881	-0.17861311414809053	0.05389293227144834	0.12183506316080765	0.05206142911797093	-0.06608935581634472	0.049352062614039176	0.03832998120152294	0.052392641816042876	0.13829441967403466	0.049237309812450794	-0.047329653989318085	0.057428204018179704	0.1196836116346819	0.05124016521283314	0.02744955800576099	0.05107265675009287	-0.17549590451138125	0.05174145522805072
1622	0.9967302735819148	0.000999845261169567	0.999070577107407	0.0010308654374987798	1.000508775299377	0.0010448936803007102	1.0020465424121705	0.0009493458116722907	1.002065485145136	0.0010312152643092228	0.9983420386695597	0.0010148578093388335	0.9978090116872175	0.001002946063562661	1.0007441902789371	0.0010742567608345015	0.9988970185744735	0.001061212261426828	0.9996966232113312	0.001072941273722962	0.9997272925748648	0.0010358763158873682	1.00022882481175	0.0010205848580485482	1.0012408926626055	0.001075664802222865	0.9994755579268066	0.0009892380079071646	0.9978387684774054	0.0009709828189415116	0.9949801545966711	0.0010102768895992014	1.003148988488017	0.0009803231823419729	0.9995300499470843	0.001066538839114262	0.9970485141977633	0.0009845829772552343	1.0036310466555458	0.0010426839453951163	1.000621970949784	0.0010286993857704298	1.0009473710430445	0.0010571333114082271	1.0023463599053897	0.0010899711990980593	0.9997889260200462	0.0010715948981662544	0.9986843182813645	0.0010560350044433874	0.9990104497530117	0.001051523035121131	1.0003837628180487	0.001086651256062935	1.001553444375857	0.001077742432538666	0.9996552774642385	0.0010065407374578769	1.000031070197511	0.0010284306924250924	0.9979893353474087	0.0010779013610465833	1.0005274567306126	0.0009961737592774106	1.0006408810780762	0.0010385293920984957	0.9983443547422409	0.0010458198393393005	1.0003747233041365	0.0010281271418516422	1.0027242887108283	0.0010017354184204703	0.9992858135596944	0.0011042218377070685	1.0018628131648495	0.0010622407345804944	1.000701723002717	0.0010416536516568947	0.9993645791568598	0.0010610841440912746	1.0009625235943047	0.0010052268572215588	0.9999569038858718	0.0010123702592181399	-0.18521565149378125	0.05862379141950421	-0.035260354039309556	0.06265990173439197	-0.04135941346348067	0.05865655017561946	0.03194586684805755	0.0628123645259279	0.16768668639697507	0.058135095838685424	-0.015056682613791263	0.06164924934630127	0.0302946588855554	0.05906760310495743	-0.1090021082102361	0.05948480660065663	0.09791194373347223	0.05794344062712368	-0.04769218352148948	0.0630963445469	0.09141149490228183	0.056006082498864476	-0.21277154210539073	0.06168702424216145	0.10719674664166239	0.055679648839717946	-0.09708951651271704	0.062473904271675595	-0.10468689273441599	0.060688043514721325	0.03281069140544317	0.060761312001009524	-0.14758783095447006	0.059966481570380745	-0.2123133203434922	0.06023992840005865	0.10223885821922794	0.059337226017396626	0.060034650457190225	0.059741128613456845	0.13512795974426717	0.05816751673425717	-0.18504233440959847	0.05709742369469639	0.08749145980966269	0.06057131494184745	-0.07666034828988573	0.05854111265203655	-0.14073210526951055	0.059454233364810254	-0.06601121308292351	0.06459334793951554	0.04903139473967263	0.06081487943598579	-0.015825709923944345	0.05693254906623734	0.10323252258086961	0.055637253107960624	0.009489059406781682	0.05756586386981224	0.13411887203716585	0.05858489146150221	-0.09827729338101182	0.060393332310383685	0.07614116641435267	0.06057142969835368	-0.1442300116578468	0.06184538231012515	0.1857814801698653	0.05927652224557854	0.18118963323833273	0.05744285543465276	-0.054597816777491384	0.05651754960730273	0.14420052374679657	0.05901917158132709	0.02483059011724913	0.058828588910530305	-0.06445101810192362	0.06083877799698113	0.08181463729603942	0.058075106492156976	-0.033475595398861545	0.057468749732273644
2094	1.0021213968671319	0.0010702966784598758	0.9988261180093878	0.0011071234107425337	0.9996318450880624	0.001126838545226894	1.0013163690185687	0.0011442296576139092	1.0009937312895083	0.0011101883529939576	0.9989488126890701	0.0010971308636524328	1.0003192845865534	0.0011032867918652207	0.9979618147828787	0.001129342237250075	0.9989439518542346	0.0010980478125504481	1.001313388339794	0.0011827159555671863	1.0001969256270615	0.0011075612699497294	1.0003012427536961	0.0011540387415786264	1.0016303423350894	0.0010948892147169785	0.9965219266783161	0.001162547386568966	1.000263695463044	0.0010808168589115546	0.9994188894579092	0.0011510883097401046	1.0029978008579776	0.0011231221183548282	0.9991935148636318	0.0011062993338800842	1.0011814910182046	0.0011561342823227317	0.9980570617675564	0.0011110719422930365	1.000137122812925	0.0010967333108291273	0.9972463332275013	0.0011357899245788485	0.9975803161554562	0.001140137240000204	1.0026562091217275	0.0011245932008413357	1.0031517805740187	0.001180565349431763	1.002306164820334	0.001125633294381694	0.9970746229832406	0.001174314311728427	0.9970657931138859	0.0011653884211564878	1.0019466683788218	0.001115648449217255	1.0039185384270115	0.0011474847787555818	0.9984841815591735	0.0011894387828387688	1.0021211928450282	0.0010841048797171546	1.0014198560833447	0.0011632765581688813	0.9985893393754626	0.0011308574566585516	1.0020525443069277	0.0011539728056041317	0.9989599760425953	0.001144927569147752	0.9987030326307748	0.0011288786701241285	0.9981702869874324	0.0011383919648849097	0.9993314605693832	0.0011043876963429057	0.9985151646851482	0.0011662369911819008	1.003016598271798	0.0010909146167194263	0.999028395204484	0.0011575336589126188	-0.12551838440402854	0.06327924542974699	0.130621358729773	0.06548110241559973	-0.023779109481148832	0.06686911183041418	-0.045247939640173	0.07070433101917051	0.1540891094421521	0.06715285588813377	-0.09465212025596058	0.06370359084996075	-0.0034597550922579002	0.06494502248082824	0.020600037135287613	0.06658472278464901	-0.15364843590305136	0.06507594285968515	0.010833277811019249	0.06790476244975337	0.04971375581759214	0.06628010567405565	-0.08811438594556356	0.06444989535216664	0.11076733341026193	0.06367347107747005	0.054421110908178603	0.0657039324217683	-0.05662291014212776	0.06602615053259242	-0.153926635564559	0.06356339010761702	-0.18917980384369548	0.06732830879548095	-0.03736987629359302	0.0624115073454788	0.06373943615693285	0.06599183096122643	0.10374047804870486	0.0644058285544674	0.12370852451434994	0.06303769999018073	0.12430317348028136	0.06264572857289696	-0.10821655204012398	0.0692159482777455	0.015645098989604218	0.06849920660890518	0.08660093240652365	0.0670009445871734	-0.09885685267436319	0.06426177446853354	0.014039722764790636	0.06268798830209135	0.00028638429156135534	0.06753296035987497	-0.052569586619138284	0.06277181978032491	0.014172890030506004	0.06619852587817626	0.020843287578092125	0.06545936613535759	0.03722428674096282	0.06683348495700114	-0.14565736973147408	0.06556133021632496	-0.05976905321550343	0.06637917659562556	0.1159670055550122	0.06327690712329212	0.013999003283361025	0.06131383710349646	0.01980157108962194	0.06651444761345367	0.015261598792300565	0.06724557438140914	-0.23035125073539328	0.06506196532643754	0.13603944666455858	0.06550537037870177	0.138711958414243	0.07067765252565208	-0.041361165393071955	0.06638222838668309
2703	1.0015083104370872	0.001186801837259805	1.000209264499217	0.0011541682816541804	1.001627943528306	0.0012007873540761957	1.0002356561063264	0.0011759951726313853	1.0003149550049044	0.0012516456500319916	1.0018933520188271	0.0012258220300523982	1.00081026089245	0.0012207142655856378	0.9996296644403322	0.0011847372158070983	0.9989240207062989	0.0011870386700781757	0.999524151577376	0.001134954880153659	1.0003765616773974	0.0012322781644655812	0.9993306865051442	0.0012185591450155986	1.0016458793807932	0.0012140919350579157	1.0006561212668985	0.0012430247577392265	1.0002209783966882	0.0011591212540908284	0.9996879130659226	0.001128483820944372	0.9980827999945914	0.001153385072080712	1.0009700505064338	0.0011655160807105948	0.999030129939451	0.0012523336841109363	0.9981506361197237	0.0011851399233809923	0.9974408552498044	0.0011747785776644356	0.9994387984796782	0.001199599687500121	0.9980868024936751	0.0012423502491895595	1.0004015574520875	0.0012003596185222334	1.0002197611078314	0.0011612857965786177	0.99992730520969	0.0012594313118050777	1.0036478593120324	0.0012344344641874556	0.9984487917544262	0.0011927938641701046	1.002309192170234	0.0011820124109716793	1.001108420388839	0.0012289798770264173	1.0019630950504557	0.001153744006666003	0.9998523627103183	0.00116666809028139	1.0014791172271884	0.0012090505341333841	0.9972138133254882	0.0011879802387975548	1.0009078224315748	0.0011973395838567448	1.0001330224996727	0.0011989271809823715	1.00096560409722	0.001239618606033562	1.0022384850455985	0.0012553773541907275	0.9977397443429745	0.0012211996953557455	1.0003371719320633	0.0011979932303664187	0.9996380166048662	0.0011830252635202695	0.9988110892953722	0.0012333257796239977	-0.07087862367106809	0.06762913115713888	-0.00012041240080672029	0.068645707567991	-0.14446039014767037	0.0687068100676616	0.016871383530954437	0.06823993889553036	0.12163641432637524	0.06957544500497702	0.08856641574819503	0.07084511140313729	0.03178447497317035	0.06960446736200993	0.017414800114093194	0.07440477019911718	-0.2354971396957103	0.0702615525951398	0.07176595614948078	0.07113356374565147	-0.054672788573039685	0.06817251876533813	-0.009919334093160667	0.06946654782499526	0.11674036593637564	0.06389084183112412	0.01897333395428788	0.06836961074024873	-0.011895430505255069	0.07114954922290866	0.2105027124529873	0.0737001747143912	-0.10109002412848561	0.07068872522857289	-0.005166691291899266	0.0697897270333865	-0.003560266524432862	0.06668219376651177	-0.09969586426212995	0.06999176072569997	0.010674913140390895	0.07254434005022321	-0.04996516310970255	0.06829773286362004	0.2316974937677318	0.06830921175281605	0.24407881609393386	0.06688851893930836	-0.0923226466450861	0.06899170414769415	0.04315352221006102	0.06924513215535612	0.14655364791982253	0.0686210154034904	-0.04836687549446359	0.06703556848846749	-0.04967199163051008	0.07254958340075493	0.07492342684063512	0.06806615537749838	-0.03582065899811641	0.07346597114079342	-0.06992947771321709	0.06919898872123133	0.026785622737329585	0.07104669942196733	0.02342814232910392	0.06824353080861664	-0.0349100472180926	0.07036352679115013	-0.06786389236138869	0.0670223590000206	-0.05080075244906747	0.06996161951674555	-0.05515879203531539	0.068825699903207	0.17023184756669424	0.06627740240903064	0.09787614473932725	0.07073386934601443	0.01600494123090402	0.06609229327546452	0.15362080716044205	0.07402253901658681
3488	1.000692184479243	0.0012050214354027556	0.9962420671939475	0.001213893904804705	0.9998204499491635	0.001248164750846583	0.9996187067202412	0.0012416973709887653	0.9984642835721059	0.001239901831415922	1.003962483306195	0.0012800567661154388	0.9981505341448688	0.001209871535657302	0.9985467231439785	0.0012316283616878258	1.0012597095402203	0.0012147374901333838	0.9998994030525983	0.0012660494025453467	0.9989138458102113	0.0012617347498366253	0.9991460833102581	0.0012226147160474693	0.999693819300408	0.0012756401260756475	0.9982150720741051	0.0012616285253935192	0.9976993753886959	0.0012257959052600093	0.9983941051522558	0.0012650465229614835	0.9979293869625748	0.001274682492736453	1.0012819745302783	0.0012769109701027557	1.000458182505938	0.0012703522329455294	1.0005815639782787	0.0012320053996333936	0.9986400200255596	0.001174184077155099	1.000473740846626	0.001243920393816368	0.9985730553447153	0.0012279098224416997	1.002430269942457	0.0012554645537896213	0.9991028274553543	0.0012914431595851229	1.000314247340266	0.0012539210234484852	0.9973185742188853	0.0012661330016072725	1.0029409534053295	0.0012611568583069065	1.0007306643628504	0.0012129539226526987	1.000360945406536	0.0011947690049543306	1.0005797397816854	0.001249646376057423	0.9984762441071149	0.0012435204691481864	1.0006265871571083	0.0012889629380573033	1.0012434518121227	0.0012268565542866451	0.9995007592819306	0.0012578758961201092	0.9974880376302274	0.0012228417599568695	0.9995018869130617	0.0012601761244058296	1.0004815723802984	0.001256919511595394	1.0002189806038293	0.0013188497140246408	0.9991862797456263	0.0012543352300337664	1.0024837683603909	0.0012729073791653135	0.9982590183201664	0.0012539975052532884	-0.033172633378804696	0.07311851506847591	0.18408500328332286	0.07076888161438405	-0.12940481530113374	0.07138159243992662	0.06706592214911451	0.06927860148521665	-0.08082340826997136	0.0736803429782486	-0.05416342132678314	0.07084162205645053	-0.06484367886204105	0.0752155067495879	-0.02769409127276409	0.0724614677874802	-8.736149210202286e-05	0.07324177403878243	0.11771143252739341	0.07157160102802679	-0.04028310823265712	0.07045084556448465	-0.24750584165660905	0.06781535484317266	0.006484779549921853	0.07299984040527739	-0.006664745089139805	0.06963947786567459	0.008364819833356855	0.07142292272343789	0.15580235658150812	0.07293386100151011	0.10787676593102025	0.07679160690915172	-0.10665703576320937	0.0736174255029164	0.17789951915875246	0.07472133143233195	-0.08670588238739854	0.07395376803734867	0.07119750547595192	0.06841987261426943	0.07927058836016043	0.07077287600409547	0.0976296928120054	0.0700342102395682	-0.002206360694473417	0.07330326740494073	0.06417529104055272	0.07309107934921165	0.01438759197682046	0.07193817834776857	0.05386123491729435	0.07454632360565791	0.041210818177956215	0.06762100431878612	0.028091784755633172	0.07201866056706482	0.0006962477563849152	0.06993324254853046	0.12119413491997352	0.07554797334955393	-0.048939742753673104	0.07045682021646808	-0.053643316282021514	0.07136306403914584	-0.10104759822943157	0.07458567769922336	0.02195679232719465	0.07337069024288438	0.0065259459257491865	0.0755256963597567	0.03165920809882194	0.07444230186297808	-0.15527973283537516	0.07591615728928067	0.020545030675600984	0.07079351569118462	-0.02803469226908237	0.07428436440983884	-0.028541067620128018	0.07267826723296475	0.11888444175563977	0.07679908958783283
4502	0.9999762463164343	0.0012582672068483828	0.9980027087865928	0.0012582308603197407	1.000364573351837	0.0013436589164161992	0.9987385172944031	0.0012777966702616627	0.9991771203458387	0.0012854357061295473	1.0002978201676023	0.0012940471336669657	0.9997680035809646	0.00127657369180226	0.999275973632448	0.001224468926421871	0.9996931743896672	0.0013246235970336808	0.9983872241215495	0.001297113346039157	0.9998636874258396	0.0012380801495144216	0.9990910500748145	0.001256515800781678	0.999112905229636	0.001326558401406641	0.9996205840570725	0.0013448629097726767	0.9998947617590366	0.0012864527507094614	1.000789259285981	0.0012508671266658546	1.0023724934834206	0.0013435323055692242	1.0009417023338463	0.0012957739983911463	1.0002820183994656	0.0012627035170328087	1.0032564868719036	0.0012664402110985108	1.0010033240075393	0.0012750682889599684	0.9995509170605741	0.001356083119858424	0.9976751538078328	0.0012899562619137694	1.0018514682715705	0.001365785485123978	0.9987460511760972	0.0012519722950304457	1.0003631770718957	0.0012729038827939342	1.0001557336459983	0.0012752640275542836	0.9989131574363184	0.0013161923940927358	1.0009993504888837	0.0012443671873875748	1.0014178120469197	0.001314886712885024	1.0014923885805076	0.0012394833863326766	0.9978943233248623	0.00127745803087852	1.0007052962062537	0.0012974433244537552	1.0014279432062296	0.0012894038329758707	1.000075497508149	0.0012412698235125877	1.0002682012935333	0.0013096353269667648	0.9997376238894358	0.0013216645217849488	0.9995546893518619	0.0012844060129016445	1.000217963720059	0.0012832138584192437	0.9999858969616154	0.0012241620240557559	0.9992965334023935	0.0012929493292021133	1.0007093922724852	0.0013385036987838396	-0.0375660299449577	0.07898403714814746	0.05128038882643017	0.07189472225743503	-0.06995001539689168	0.07454000166116936	0.07621661592023618	0.0743787243826648	0.051675309090927365	0.07410024397709997	-0.008452862610761521	0.0773237629256476	-0.06236860556038384	0.07464452889580049	-0.05916738241140212	0.07057888162901617	-0.05559721511860823	0.07348892207361458	-0.06803849681429217	0.07526841782695273	0.04119347304547306	0.07290770763210709	0.07788547609177222	0.0768262033189191	-0.08090467123717042	0.07374901446091661	-0.00015369399426854683	0.07498765247329858	0.059204356037374437	0.07568642934467493	-0.06937102481248761	0.0738113043998862	-0.006193786579504195	0.07435958196571796	-0.0695339412997162	0.07404259094042395	-0.05784163951382031	0.07532596052449232	-0.046915365483410916	0.07621166463104567	-0.0901789873588031	0.07110766998727781	-0.09497606894738367	0.07697787430109504	0.13162100461532758	0.06959213133437289	0.01299115287493353	0.07605401634162737	0.008902855822000205	0.07076000389262552	-0.0918963688062477	0.07727118450898907	-0.0071313504675603835	0.07601295938056747	-0.09703077675508358	0.07549445532684568	-0.021381570934382907	0.07507794636601572	-0.0851213525136562	0.07233616500079963	0.0203616163587505	0.07462441403758745	0.08327560739914916	0.07713604939303609	0.09443308907675216	0.07681193251834245	-0.08770085629514188	0.07299200705296974	0.08531317968029206	0.07374319164462523	0.14246778239916494	0.07545898799737126	0.004746544194334522	0.07492965383502516	-0.04690602144013646	0.0733677342241388	0.1597272184074125	0.07634691164244488	-0.1017104656119266	0.07680749879744098	-0.14045570516768066	0.076456091366989	0.018373553461805234	0.07863121552820349
