a    b    distance1    NDraws    time       dist_threshold1    
1.17112035363    -0.00370062294869    0.171315900657    2    0.770826320648    0.770826320648    
1.06561771814    -0.646921293864    0.590785562406    2    0.770826320648    0.770826320648    
1.62569233167    -0.287185116617    0.667074404579    2    0.770826320648    0.770826320648    
0.622975924436    0.590040822761    0.671467690679    2    0.770826320648    0.770826320648    
0.343730480937    -0.166729961427    0.676624260864    2    0.770826320648    0.770826320648    
1.42918812263    -0.546600228947    0.697337083354    2    0.770826320648    0.770826320648    
1.38911260079    0.694375643984    0.748927012635    2    0.770826320648    0.770826320648    
1.41924166184    -0.642250876907    0.767983402999    2    0.770826320648    0.770826320648    
0.17621266936    0.00536283404665    0.824401041804    2    0.770826320648    0.770826320648    
1.75974882544    -0.395658224129    0.827227579139    2    0.770826320648    0.770826320648    
1.50497228973    -0.663366369522    0.868235263229    2    0.770826320648    0.770826320648    
1.84945482307    -0.240733283568    0.888299841088    2    0.770826320648    0.770826320648    
1.54864542701    0.697766086525    0.905450839854    2    0.770826320648    0.770826320648    
0.0369489495803    0.138540177922    0.97276836538    2    0.770826320648    0.770826320648    
0.0335437630735    -0.222012508902    0.995897447222    2    0.770826320648    0.770826320648    
2.00764400488    -0.0905381123344    1.01524777761    2    0.770826320648    0.770826320648    
0.38170137352    -0.797612269818    1.03035454886    2    0.770826320648    0.770826320648    
1.99340430849    -0.274938297205    1.03238473207    2    0.770826320648    0.770826320648    
2.0101382547    0.245249283147    1.04110567776    2    0.770826320648    0.770826320648    
0.384714827915    -0.907975676862    1.04442026878    2    0.770826320648    0.770826320648    
0.175503952191    0.669776486261    1.07860309262    2    0.770826320648    0.770826320648    
1.87151875751    0.656532499553    1.09576631836    2    0.770826320648    0.770826320648    
0.0285199107013    -0.60639398179    1.14485059597    2    0.770826320648    0.770826320648    
0.0269475007483    -0.597861554858    1.15611945027    2    0.770826320648    0.770826320648    
0.465559078264    -1.10625908961    1.17751510302    2    0.770826320648    0.770826320648    
0.812309357758    -1.17493919849    1.19127616004    2    0.770826320648    0.770826320648    
-0.109590548176    0.41946133373    1.20334690206    2    0.770826320648    0.770826320648    
2.20204534479    0.261882103403    1.22330457495    2    0.770826320648    0.770826320648    
-0.199779557809    -0.335556309364    1.25000426713    2    0.770826320648    0.770826320648    
1.48380783264    1.24435508608    1.30711441252    2    0.770826320648    0.770826320648    
2.28484738004    -0.366636382666    1.32743832415    2    0.770826320648    0.770826320648    
0.392750706326    -1.21280970669    1.32852581402    2    0.770826320648    0.770826320648    
0.288475549897    1.0750622003    1.33201509755    2    0.770826320648    0.770826320648    
0.190030631829    1.09948288133    1.36740748638    2    0.770826320648    0.770826320648    
2.38445066816    -0.178670173071    1.39078482495    2    0.770826320648    0.770826320648    
-0.322399180523    0.487807893399    1.42181658043    2    0.770826320648    0.770826320648    
1.56441962926    -1.33911885782    1.43966883723    2    0.770826320648    0.770826320648    
-0.36371347936    0.559349246825    1.48690014168    2    0.770826320648    0.770826320648    
1.49392650496    -1.43400665984    1.55823235428    2    0.770826320648    0.770826320648    
2.56935095187    0.208727816859    1.58256736293    2    0.770826320648    0.770826320648    
-0.373163965544    0.878500167184    1.62471650398    2    0.770826320648    0.770826320648    
1.49552776468    -1.57472458124    1.65120982963    2    0.770826320648    0.770826320648    
-0.0368096243606    -1.35399896902    1.66757993545    2    0.770826320648    0.770826320648    
-0.0626341199905    -1.30243227154    1.70043032244    2    0.770826320648    0.770826320648    
-0.00487397423824    -1.3604327451    1.70231851352    2    0.770826320648    0.770826320648    
1.6222141678    1.64374594399    1.71562127469    2    0.770826320648    0.770826320648    
1.30001209858    1.72537762755    1.71619906841    2    0.770826320648    0.770826320648    
0.193603210927    1.53703628045    1.76042789477    2    0.770826320648    0.770826320648    
-0.77889277357    0.0566107459915    1.78154946152    2    0.770826320648    0.770826320648    
1.14384929067    -1.76276057262    1.78730920449    2    0.770826320648    0.770826320648    
1.14879472407    -1.78482435447    1.81270373957    2    0.770826320648    0.770826320648    
2.45400243574    -1.0477989148    1.81359673361    2    0.770826320648    0.770826320648    
0.703371263298    -1.86355559327    1.81946917515    2    0.770826320648    0.770826320648    
-0.824262055945    0.174160593402    1.82693625305    2    0.770826320648    0.770826320648    
2.33486605742    -1.32728661799    1.84995938875    2    0.770826320648    0.770826320648    
0.71424528977    1.92861153165    1.90483789298    2    0.770826320648    0.770826320648    
0.850055900848    1.9394978552    1.91268055623    2    0.770826320648    0.770826320648    
2.80991534413    0.723265273418    1.92221273862    2    0.770826320648    0.770826320648    
1.80594986707    -1.75600152513    1.92624533857    2    0.770826320648    0.770826320648    
2.49338071283    -1.27738197704    1.97946063464    2    0.770826320648    0.770826320648    
0.741052615128    1.95439530139    1.98470501198    2    0.770826320648    0.770826320648    
2.99627110747    -0.212722480567    1.99996705066    2    0.770826320648    0.770826320648    
1.49270676341    1.87738258623    2.00422157895    2    0.770826320648    0.770826320648    
2.50856573185    1.29716854495    2.00807630239    2    0.770826320648    0.770826320648    
-0.537339652335    1.33202270609    2.01055133179    2    0.770826320648    0.770826320648    
-0.284967500714    1.52645544889    2.02040749364    2    0.770826320648    0.770826320648    
-0.0314827036105    1.72122730595    2.02475934053    2    0.770826320648    0.770826320648    
2.19262694081    1.73508072487    2.02652419713    2    0.770826320648    0.770826320648    
1.78399975132    1.83661512911    2.0583776541    2    0.770826320648    0.770826320648    
2.38208808042    1.66250575204    2.13399076837    2    0.770826320648    0.770826320648    
3.13292079034    0.157215333309    2.13479154461    2    0.770826320648    0.770826320648    
1.05866941968    2.10537277106    2.13592791867    2    0.770826320648    0.770826320648    
2.04379125638    1.83355747873    2.13611508269    2    0.770826320648    0.770826320648    
1.12290846575    -2.08236652862    2.14428421194    2    0.770826320648    0.770826320648    
3.0033538046    -0.806743593461    2.1445904628    2    0.770826320648    0.770826320648    
2.93578559601    -1.00299231616    2.17562450337    2    0.770826320648    0.770826320648    
-0.583789443845    1.52850588366    2.17662924388    2    0.770826320648    0.770826320648    
-0.838400132314    1.21941750543    2.1867280717    2    0.770826320648    0.770826320648    
3.06781621689    -0.796629196518    2.20371449775    2    0.770826320648    0.770826320648    
2.70203067809    1.42864080694    2.20878432737    2    0.770826320648    0.770826320648    
2.07450089123    -2.03937525376    2.27447225118    2    0.770826320648    0.770826320648    
1.89116558393    -2.16918901331    2.29282246104    2    0.770826320648    0.770826320648    
1.1090235719    -2.30943560032    2.29307771148    2    0.770826320648    0.770826320648    
1.12715644464    2.3616519406    2.29387308334    2    0.770826320648    0.770826320648    
2.88098298671    1.36894060361    2.30145099356    2    0.770826320648    0.770826320648    
-0.663667794722    -1.65941820026    2.31346851355    2    0.770826320648    0.770826320648    
2.35495500444    1.93623336208    2.33642956232    2    0.770826320648    0.770826320648    
2.04468987109    2.06254753329    2.33691751377    2    0.770826320648    0.770826320648    
3.39497751775    0.0135448103773    2.39363131522    2    0.770826320648    0.770826320648    
2.71661088748    -1.67788803595    2.40619940257    2    0.770826320648    0.770826320648    
2.26306984612    -2.0841394635    2.43439276246    2    0.770826320648    0.770826320648    
-1.09983978491    -1.30336044504    2.46345261525    2    0.770826320648    0.770826320648    
-0.324106434174    2.12382965851    2.47042894523    2    0.770826320648    0.770826320648    
3.44557371882    -0.405294349815    2.47313849214    2    0.770826320648    0.770826320648    
3.14421706401    1.29387388536    2.47853279332    2    0.770826320648    0.770826320648    
3.48189480613    -0.0921907502219    2.48566126903    2    0.770826320648    0.770826320648    
3.49643930426    -0.176054542524    2.50121376353    2    0.770826320648    0.770826320648    
3.38065411183    0.848069300234    2.5223092391    2    0.770826320648    0.770826320648    
-0.0893617220739    -2.40683591971    2.55541561423    2    0.770826320648    0.770826320648    
1.90358101009    2.4313168998    2.57355355122    2    0.770826320648    0.770826320648    
