a    b    sig    distance0    NDraws    time    dist_threshold1    
1.134335773    -0.660078219567    5.42419691948    0.524881999618    14    0.324120998383    0.711665009405    
1.03206297772    -0.156219861854    5.25116753085    0.473889571745    1    0.0234069824219    0.711665009405    
1.14012085722    -0.309390863338    5.42693165257    0.218924836342    3    0.0688519477844    0.711665009405    
1.00780976815    -0.117770190914    5.36350683509    0.431729529841    26    0.573033094406    0.711665009405    
1.39001546748    -0.0765957434489    5.21186153218    0.565663134517    32    0.705485105515    0.711665009405    
1.24427393062    -0.295511612531    5.29489337146    0.565576088987    2    0.0454089641571    0.711665009405    
1.35474111753    0.139796063839    5.49541244717    0.587294273798    10    0.219544887543    0.711665009405    
1.18952634762    -0.069742842437    5.31606449865    0.230975881378    60    1.31024289131    0.711665009405    
1.28675967448    0.275793320056    5.28595847807    0.614899354001    7    0.156401872635    0.711665009405    
0.577499187073    0.120823683036    5.21707973285    0.661517889639    7    0.153095960617    0.711665009405    
1.60052536159    -0.102046440178    5.09135787057    0.605981356933    5    0.112867116928    0.711665009405    
1.13774868443    -0.0834432989856    5.24121265555    0.598761576796    4    0.0870928764343    0.711665009405    
1.46951303386    0.33777584982    5.31524349066    0.704327495827    9    0.19913983345    0.711665009405    
1.35157176455    -0.0638066111734    5.17867709088    0.623024815423    13    0.282878160477    0.711665009405    
1.29907261772    -0.815161319236    5.2058139886    0.439505857764    13    0.281868934631    0.711665009405    
1.06579301475    0.122350964447    5.29544158049    0.481312221634    5    0.111745119095    0.711665009405    
1.05513721574    -0.759381712564    5.3724815558    0.640363937495    31    0.680772066116    0.711665009405    
1.05280693539    -0.139476500875    5.42750512958    0.569204137754    1    0.0222871303558    0.711665009405    
1.363930953    0.277348219983    5.12674118755    0.672397899975    1    0.02272605896    0.711665009405    
1.1040575481    -0.0324533408899    5.2415104748    0.537779073035    15    0.330415964127    0.711665009405    
1.49384583294    -0.333067243619    5.26625838717    0.551407656381    33    0.733678817749    0.711665009405    
0.627820710823    -0.209608063238    5.31679756873    0.506385829181    14    0.343592882156    0.711665009405    
1.06818129334    -0.505404854724    5.43118621044    0.403017552245    3    0.0701489448547    0.711665009405    
0.952706408338    -0.283648633067    5.36459530464    0.44154689504    29    0.651571035385    0.711665009405    
1.33437341981    0.234807119842    5.35011494946    0.569219196116    29    0.63809800148    0.711665009405    
0.880019117331    0.603085626121    5.28624426501    0.588974739003    4    0.0922508239746    0.711665009405    
1.06096518231    -0.296959649295    5.27105940548    0.549874139829    18    0.419668912888    0.711665009405    
1.12499357156    0.359082421962    5.38925520228    0.303925209332    3    0.0690848827362    0.711665009405    
0.809219449177    0.542521790873    5.3904807422    0.62278062209    9    0.205827951431    0.711665009405    
0.76286257274    -0.461626681218    5.23285036791    0.636353051407    7    0.159592151642    0.711665009405    
0.817809807766    -0.176783056366    5.20155966247    0.538580829543    9    0.205326080322    0.711665009405    
0.859561551953    0.0159868099642    5.37447432698    0.501419557754    17    0.387562036514    0.711665009405    
1.26779032896    0.11017407009    5.13819109668    0.564195650444    4    0.0921499729156    0.711665009405    
0.327418451076    -0.130509214625    5.19601331342    0.688321913189    9    0.205636978149    0.711665009405    
0.862185022673    0.618639996956    5.14749491716    0.611049912796    22    0.50758099556    0.711665009405    
0.764491899067    -0.0525504650093    5.28427473019    0.296494856764    28    0.639645814896    0.711665009405    
1.06699685764    -0.158944154765    5.19507717954    0.577817662701    21    0.466203927994    0.711665009405    
0.575378820199    -0.160552981642    5.30659273417    0.527585741533    33    0.706161022186    0.711665009405    
1.10539668383    -0.19862939673    5.46235505016    0.262474569162    4    0.0866911411285    0.711665009405    
1.02908226172    -0.234617782614    5.21176723243    0.213829129427    15    0.322474956512    0.711665009405    
0.819495838477    -0.320288316578    5.19165498335    0.19369813572    7    0.150250196457    0.711665009405    
1.35661753541    0.285128723184    5.34611650167    0.545448326533    1    0.0218369960785    0.711665009405    
1.36515459745    -0.288085709822    5.25658965075    0.399618267543    19    0.407109975815    0.711665009405    
0.643630722805    -0.188607945061    5.40595423271    0.397188292884    10    0.214071989059    0.711665009405    
