a    b    sig    distance0    NDraws    time    dist_threshold1    
1.4022498741    -0.711406925407    5.14067580301    0.725691141097    11    0.240708112717    0.989363728938    
0.748818918098    -0.643438022982    5.27175426254    0.833858305591    2    0.0449390411377    0.989363728938    
0.872725085985    -0.00242734762786    5.46343269119    0.391987074241    3    0.0671961307526    0.989363728938    
1.13421246724    -0.147773643717    5.33452343068    0.792825318793    3    0.0663630962372    0.989363728938    
0.514643215509    0.540869882151    5.21785176366    0.69623541087    5    0.110548019409    0.989363728938    
0.920474500265    -0.565493920461    5.12893065574    0.681599856461    16    0.352295875549    0.989363728938    
1.44569159219    -0.989355426872    5.18675289895    0.782109204235    7    0.155554056168    0.989363728938    
0.817758678491    -0.715640609302    5.17903600774    0.79895970758    6    0.131592988968    0.989363728938    
0.890917715993    -0.54054057257    5.24529668947    0.570057095728    2    0.0446670055389    0.989363728938    
1.18539929489    0.29960780988    5.33024731811    0.522478039882    1    0.0230450630188    0.989363728938    
0.919674085159    -0.291609910133    5.34300302034    0.76904073686    3    0.0670928955078    0.989363728938    
0.732217535603    -0.162722176725    5.32011819657    0.781029710221    22    0.488210916519    0.989363728938    
1.071319682    -0.402384449332    5.29032859567    0.670165734796    1    0.0234441757202    0.989363728938    
1.18887526298    0.243584742001    5.23442934739    0.612831560848    13    0.288816928864    0.989363728938    
1.27448928434    -0.0500646673549    5.22495383445    0.377470912656    7    0.156106948853    0.989363728938    
0.72554567351    0.168367581601    5.25963702634    0.345618604767    15    0.327736854553    0.989363728938    
0.845821919193    -0.540477261076    5.45477880545    0.713023695515    2    0.0450809001923    0.989363728938    
1.48534898741    -0.805961649821    5.39229736425    0.904185451145    20    0.438740968704    0.989363728938    
1.5738051653    0.318325823789    5.24101479412    0.925577042216    10    0.219403028488    0.989363728938    
0.811069392082    0.503763740363    5.47136619773    0.692076159282    4    0.0888471603394    0.989363728938    
1.06107436796    -0.0942931208026    5.27570143401    0.394579631731    6    0.14057803154    0.989363728938    
1.17250110203    0.0784715062799    5.46677257082    0.405178704953    5    0.111265182495    0.989363728938    
0.60076595451    0.191725937216    5.19055011849    0.713036843512    6    0.133130073547    0.989363728938    
1.22524547283    0.500901564671    5.25837841861    0.520698001549    10    0.220480918884    0.989363728938    
0.263586356002    0.0210044549184    5.29237899362    0.779428529341    24    0.529459953308    0.989363728938    
0.887903329231    -0.964184434692    5.10739119356    0.740263887772    6    0.132736206055    0.989363728938    
1.62559735462    0.260870306085    5.45034624724    0.821249852032    6    0.132875204086    0.989363728938    
0.528568091861    0.00699035903093    5.36563437125    0.766616702757    10    0.220287084579    0.989363728938    
1.21399301025    -0.376794412273    5.35425102127    0.752497624816    7    0.153475046158    0.989363728938    
0.725308849707    -0.610118097623    5.11740219013    0.576833128004    3    0.0666811466217    0.989363728938    
0.8262614611    -0.528119551274    5.27251615972    0.573666076632    5    0.109190940857    0.989363728938    
0.812880754436    0.7247216029    5.12290945746    0.854598243523    3    0.0674560070038    0.989363728938    
1.6489330822    0.179826167101    5.19142248081    0.891808892388    1    0.0224180221558    0.989363728938    
1.62890927914    -0.0957828990944    5.59776037977    0.949784954463    5    0.11205291748    0.989363728938    
0.0658927442494    0.465333205479    5.29274941227    0.984314744718    7    0.154206991196    0.989363728938    
1.22903281169    -0.288959156914    5.19354663618    0.826945452018    23    0.533463001251    0.989363728938    
1.03694028213    0.612983641815    5.07614302452    0.541951510123    1    0.0222427845001    0.989363728938    
1.4261121111    -0.0832870308041    5.20802159645    0.437044287209    5    0.109436035156    0.989363728938    
0.380725968544    -0.116978172614    5.15762303373    0.673512592877    13    0.285600185394    0.989363728938    
1.3926065731    0.0920414269503    5.04024317274    0.749724351866    23    0.502250909805    0.989363728938    
1.54910958646    -0.0666585508933    5.34115558683    0.583640841804    5    0.109861135483    0.989363728938    
0.72802344743    -0.291968138632    5.16740481263    0.363894871359    19    0.413180828094    0.989363728938    
1.08773355363    0.173639330743    5.45390635695    0.965508404408    3    0.0670518875122    0.989363728938    
0.578150023628    -0.582028162268    5.28214897496    0.972643954337    14    0.305288076401    0.989363728938    
1.23208006855    0.859642899641    5.44161139917    0.707370735311    20    0.436568021774    0.989363728938    
1.4496047108    -0.129710577596    5.21884890323    0.525104020906    1    0.0228719711304    0.989363728938    
1.28898783526    -0.911490827973    5.25560919167    0.923806305164    1    0.0225801467896    0.989363728938    
1.20091497161    0.272099051493    5.28310858507    0.469410889645    2    0.0440618991852    0.989363728938    
1.54199703807    -0.32160571303    5.46284453458    0.621040631736    8    0.174737930298    0.989363728938    
0.752309899094    -0.16707416642    5.04477706432    0.644870492311    47    1.02842307091    0.989363728938    
0.90642704562    -0.831213339253    5.17856850314    0.724850314614    7    0.152009963989    0.989363728938    
0.227771216782    -0.341264537959    5.28130322743    0.948410226547    4    0.0885128974915    0.989363728938    
1.22958801794    -0.12507569169    5.10339622673    0.561455912286    7    0.15327501297    0.989363728938    
0.183899491328    -0.475048528854    5.40831201042    0.882263800929    1    0.0217139720917    0.989363728938    
1.24753511619    0.161850357644    5.23305155443    0.717994578391    3    0.0655989646912    0.989363728938    
0.974715334825    0.71396467897    5.21411699314    0.865931473066    3    0.0660500526428    0.989363728938    
0.497675507052    0.124217766443    5.41311078548    0.969085748313    1    0.022304058075    0.989363728938    
1.44578065313    -0.150446563705    5.33605033694    0.522837742724    6    0.131879091263    0.989363728938    
0.677727482741    0.208430494204    5.33242856933    0.890400770696    3    0.0663888454437    0.989363728938    
1.07120661665    -0.237081069401    5.29521939167    0.211634876634    6    0.131051063538    0.989363728938    
0.282288564041    0.501484663157    5.31000559262    0.982816764042    16    0.350524902344    0.989363728938    
0.649309515168    0.544076969181    5.26563785993    0.808172459767    3    0.0659630298615    0.989363728938    
1.91555993448    0.0227280841429    5.32023704637    0.916618177433    1    0.0223989486694    0.989363728938    
1.45509822822    -0.0615479474904    5.3588213979    0.852625814773    2    0.0437531471252    0.989363728938    
0.475382377793    -0.141742634345    4.99848886361    0.551248290511    9    0.195470094681    0.989363728938    
1.11696011661    0.439169184667    5.29428742374    0.772936695125    1    0.0225059986115    0.989363728938    
1.00275096713    0.452749485397    5.39080415068    0.581013571713    4    0.088259935379    0.989363728938    
1.60736853972    -0.657674797199    5.26529312504    0.825932699971    16    0.347294092178    0.989363728938    
0.98728740886    -0.160148720971    5.31584896638    0.629171313614    1    0.0224919319153    0.989363728938    
0.321763117118    0.383081948645    5.27760956013    0.881761055704    10    0.218677997589    0.989363728938    
1.35835017221    0.291258376554    5.38867348218    0.55329396562    4    0.088791847229    0.989363728938    
1.35733981138    0.153842563971    5.27209643597    0.788663298011    1    0.0223941802979    0.989363728938    
1.09510183558    0.432114207645    5.37560240763    0.887634234967    5    0.109447002411    0.989363728938    
1.17775099006    -0.31094935472    5.23050642189    0.393443187853    5    0.108460187912    0.989363728938    
0.748140475893    0.663261407265    5.27670791123    0.872141577438    5    0.108776092529    0.989363728938    
1.05528329513    0.262324137524    5.18619947305    0.334847771342    3    0.0660669803619    0.989363728938    
1.10976662965    0.824868875715    5.2698588549    0.967066644165    6    0.13002705574    0.989363728938    
0.995509727049    -0.810594506025    5.32495183236    0.949628099556    2    0.0449409484863    0.989363728938    
0.489516711766    -0.763745958284    5.13584840037    0.701036060189    19    0.413978815079    0.989363728938    
0.237842895185    0.399290105149    5.25038557779    0.892858932352    7    0.154251098633    0.989363728938    
1.677413289    -0.560586418293    5.13048138451    0.958091177354    8    0.175660848618    0.989363728938    
0.626447005494    0.484283554635    5.09483600814    0.796347054866    19    0.417325973511    0.989363728938    
1.4660688188    0.276541086084    5.44937628833    0.716991177607    2    0.0470798015594    0.989363728938    
1.16924006026    0.107462637453    5.17051899473    0.762358620005    10    0.215724945068    0.989363728938    
0.957468736924    0.0529620598432    5.38956505237    0.264433155123    11    0.267932891846    0.989363728938    
1.0219043367    -0.271990777673    5.44362063581    0.765508174495    28    0.61164689064    0.989363728938    
1.08848495813    0.82961838502    5.31419889466    0.97548962012    14    0.309780836105    0.989363728938    
1.36706492651    -0.752022475514    5.24251531083    0.7712900215    2    0.0440280437469    0.989363728938    
1.39454361384    0.747441771144    5.04770310342    0.812816067567    22    0.48047709465    0.989363728938    
0.58701278625    -0.351301304229    5.11088090256    0.719012397356    6    0.133382081985    0.989363728938    
1.69693671393    -0.34681540945    5.22514114645    0.908971334987    5    0.109186172485    0.989363728938    
1.34124577254    -0.91893630431    5.051076    0.728758613591    7    0.154881000519    0.989363728938    
1.21703990564    0.222688798836    5.45177214304    0.386324473445    2    0.0528838634491    0.989363728938    
1.29713658456    -0.907865099361    5.38499606777    0.965886666004    1    0.0275161266327    0.989363728938    
0.123640002034    -0.116403298884    5.11533844854    0.889944184336    3    0.0718669891357    0.989363728938    
1.09503055287    0.692759341088    5.36822675206    0.88176042496    17    0.398130893707    0.989363728938    
0.0839247830187    0.0640590322862    5.25746205741    0.963161007631    4    0.0954301357269    0.989363728938    
0.993727801106    -0.0362296877029    5.40889228993    0.506174145762    4    0.0974550247192    0.989363728938    
