a    b    sig    distance0    NDraws    time    dist_threshold1    
3.12768666298    -1.04337875146    5.4265741853    2.62870491222    1    0.0230350494385    7.71617000362    
0.668378856455    1.20641104683    4.78547593781    6.14002739649    2    0.0451309680939    7.71617000362    
0.492275473421    -0.904911532877    4.68243531827    6.6684928694    1    0.0227799415588    7.71617000362    
-0.172500041067    3.41023670296    5.28150285721    3.94084271295    1    0.0230569839478    7.71617000362    
0.447530729705    -1.60903374968    4.67363097733    6.45959331603    1    0.0226409435272    7.71617000362    
1.79965202337    -1.8491185372    5.68661117728    4.4579299098    1    0.0225079059601    7.71617000362    
-1.23820094579    -0.259240935922    4.65478429446    4.63219276979    1    0.0223569869995    7.71617000362    
0.473608555069    -2.42421670912    5.72440619445    5.79106726403    1    0.0227718353271    7.71617000362    
2.3627565952    0.864247188082    5.10194765491    3.535566019    1    0.0234060287476    7.71617000362    
-1.04363559499    0.131080715911    5.05332799938    4.31324365818    3    0.0682609081268    7.71617000362    
3.89676538937    1.73880530206    5.64276465366    5.0043524156    4    0.0917329788208    7.71617000362    
1.16683570856    -1.57617816187    5.37535633473    1.50874803298    1    0.0224859714508    7.71617000362    
2.16732579413    2.56304958586    5.63804172174    4.07039984746    1    0.0234780311584    7.71617000362    
2.76362319385    2.58190731573    5.23764467618    3.29661441966    1    0.0228898525238    7.71617000362    
2.73816874074    -2.47182731365    5.82536155538    5.65053744459    1    0.0233480930328    7.71617000362    
2.51017890791    4.95562888879    5.35078762504    5.10450939112    2    0.0450570583344    7.71617000362    
3.38425111458    0.715217847852    4.88764171896    3.38269019605    1    0.0227379798889    7.71617000362    
2.18307287626    0.492640969771    4.90598896314    3.53525008101    2    0.0451121330261    7.71617000362    
1.02177098245    -2.62270351427    5.56111212549    3.57331940716    2    0.0456039905548    7.71617000362    
1.85219012695    2.46815159958    5.34081281499    2.73183735896    2    0.0451619625092    7.71617000362    
2.61129775705    -2.8912831495    5.15759178693    3.23859984889    1    0.0226099491119    7.71617000362    
3.46713794437    2.73517478869    5.77625059276    5.99288955817    1    0.0224928855896    7.71617000362    
3.29553794501    3.99446711554    4.89737339978    6.54926867447    1    0.0227131843567    7.71617000362    
2.38470009702    1.49874041387    5.36943316866    2.07891640574    1    0.0223829746246    7.71617000362    
3.5270080593    -2.51953734629    4.68768520489    6.87473518643    2    0.044723033905    7.71617000362    
-0.692740282596    1.41537890845    5.40068703219    3.39498448751    3    0.0671391487122    7.71617000362    
2.52137966785    1.20349434194    4.99490698328    2.04462401155    2    0.0456779003143    7.71617000362    
-1.21159831726    0.166121449164    4.96127713917    3.38648203706    1    0.0230720043182    7.71617000362    
2.07241912924    2.28327421297    5.42205382608    2.96879259008    2    0.0449841022491    7.71617000362    
1.64785448882    1.1825846327    5.85486625381    5.76649394099    2    0.0450990200043    7.71617000362    
3.08697788359    1.96724062808    5.41158760702    3.01633025529    1    0.022451877594    7.71617000362    
-0.590068215456    -1.49041815598    4.80271931151    6.82163102649    3    0.0677878856659    7.71617000362    
2.77038849295    -2.15460528348    5.53099947982    2.67827065518    1    0.0226860046387    7.71617000362    
2.76071831158    -2.88371400826    5.59228484246    4.27587449728    1    0.0224158763885    7.71617000362    
2.9142496011    -0.285357092008    5.38438266513    4.44006700483    2    0.0447289943695    7.71617000362    
0.679573697186    -1.94126380625    5.74891862403    5.30637234525    1    0.022736787796    7.71617000362    
