# n_S	mean[tr]_run00	std[tr]_run00	mean[tr]_run01	std[tr]_run01	mean[tr]_run02	std[tr]_run02	mean[tr]_run03	std[tr]_run03	mean[tr]_run04	std[tr]_run04	mean[tr]_run05	std[tr]_run05	mean[tr]_run06	std[tr]_run06	mean[tr]_run07	std[tr]_run07	mean[tr]_run08	std[tr]_run08	mean[tr]_run09	std[tr]_run09	mean[tr]_run10	std[tr]_run10	mean[tr]_run11	std[tr]_run11	mean[tr]_run12	std[tr]_run12	mean[tr]_run13	std[tr]_run13	mean[tr]_run14	std[tr]_run14	mean[tr]_run15	std[tr]_run15	mean[tr]_run16	std[tr]_run16	mean[tr]_run17	std[tr]_run17	mean[tr]_run18	std[tr]_run18	mean[tr]_run19	std[tr]_run19	mean[tr]_run20	std[tr]_run20	mean[tr]_run21	std[tr]_run21	mean[tr]_run22	std[tr]_run22	mean[tr]_run23	std[tr]_run23	mean[tr]_run24	std[tr]_run24	mean[tr]_run25	std[tr]_run25	mean[tr]_run26	std[tr]_run26	mean[tr]_run27	std[tr]_run27	mean[tr]_run28	std[tr]_run28	mean[tr]_run29	std[tr]_run29	mean[tr]_run30	std[tr]_run30	mean[tr]_run31	std[tr]_run31	mean[tr]_run32	std[tr]_run32	mean[tr]_run33	std[tr]_run33	mean[tr]_run34	std[tr]_run34	mean[tr]_run35	std[tr]_run35	mean[tr]_run36	std[tr]_run36	mean[tr]_run37	std[tr]_run37	mean[tr]_run38	std[tr]_run38	mean[tr]_run39	std[tr]_run39	mean[tr]_run40	std[tr]_run40	mean[tr]_run41	std[tr]_run41	mean[tr]_run42	std[tr]_run42	mean[tr]_run43	std[tr]_run43	mean[tr]_run44	std[tr]_run44	mean[tr]_run45	std[tr]_run45	mean[tr]_run46	std[tr]_run46	mean[tr]_run47	std[tr]_run47	mean[tr]_run48	std[tr]_run48	mean[tr]_run49	std[tr]_run49
755	5.000048583660962	0.0	5.0014326850790605	0.0	4.999561249109778	0.0	5.017740156895405	0.0	5.012071929277292	0.0	4.991859456781755	0.0	4.99620033657665	0.0	4.998097869770661	0.0	4.994639819333664	0.0	4.982105845082494	0.0	5.0055102412933605	0.0	5.0033830540765525	0.0	4.986948810021221	0.0	5.017193923330168	0.0	5.000891706019562	0.0	4.98723678041893	0.0	5.003497485886885	0.0	5.004378025962456	0.0	5.007803700167548	0.0	4.986028613101902	0.0	4.984754552849926	0.0	5.022385005491981	0.0	4.982402013853746	0.0	4.998260306499924	0.0	4.9933764070951865	0.0	4.998476711134598	0.0	5.003090457331853	0.0	5.004679132172105	0.0	5.006054233462244	0.0	5.003159737971065	0.0	4.9926989496943275	0.0	4.993009569645052	0.0	5.000772501693013	0.0	4.9977285221085115	0.0	4.985333298825516	0.0	4.99880678562705	0.0	5.004427572311334	0.0	5.0099995481949335	0.0	4.9900669864620735	0.0	5.005536367695451	0.0	5.004335946587665	0.0	5.002528775332163	0.0	4.983765380855665	0.0	5.0108838515874785	0.0	4.998499491916497	0.0	5.021634294698605	0.0	5.0161653215917745	0.0	4.998167676495219	0.0	5.001696389238948	0.0	5.005851985456896	0.0
974	4.9966728889162635	0.0	5.0098607823657195	0.0	5.0027485137047725	0.0	5.004268457895885	0.0	5.002447562017515	0.0	4.9938620199795345	0.0	5.005544281419043	0.0	5.002155167553102	0.0	5.007616096472638	0.0	5.007230406791948	0.0	4.98927274639325	0.0	4.999511805381725	0.0	5.006587658315418	0.0	5.0108713684188695	0.0	4.995368513062199	0.0	5.007141552767047	0.0	5.006635235848783	0.0	5.003052613859865	0.0	4.9908149590268485	0.0	4.987023706701488	0.0	5.020148611401254	0.0	5.006643362708951	0.0	4.987633536815588	0.0	5.005426769954075	0.0	5.001357503145117	0.0	4.990511539684505	0.0	5.003820822248384	0.0	4.995417211107399	0.0	4.993374712358902	0.0	5.008371214110114	0.0	5.001068519938825	0.0	5.002364482950983	0.0	5.004488867353603	0.0	5.00562486790504	0.0	5.013044587718598	0.0	5.011511142290213	0.0	4.9960162597038105	0.0	4.998283194623449	0.0	5.009973329998822	0.0	5.003129997939938	0.0	4.993603611664165	0.0	5.006337803865191	0.0	5.009628756805136	0.0	5.008066270875201	0.0	5.0182860843149735	0.0	5.001717154707959	0.0	4.995588040007507	0.0	5.019413349853443	0.0	4.996509217505021	0.0	5.006917644143378	0.0
1257	5.00284290943607	0.0	4.990974670884521	0.0	5.017471065519008	0.0	5.00492375077181	0.0	4.998670018312443	0.0	4.9989141182921095	0.0	4.994449369473477	0.0	4.99362339690294	0.0	5.0082202566887375	0.0	5.001468317950274	0.0	5.000364402442751	0.0	4.997652628776809	0.0	5.002207968225283	0.0	4.999086429308318	0.0	5.000429310543821	0.0	4.993951520734009	0.0	5.001262891538559	0.0	4.989577493465894	0.0	4.999971235547415	0.0	4.999337274491417	0.0	5.0038993903128235	0.0	5.009337749310044	0.0	5.004756115891101	0.0	4.993755083670398	0.0	4.994791305939826	0.0	5.013564069502078	0.0	4.999815796658218	0.0	5.0071917938523836	0.0	4.996813670134976	0.0	4.9861867746374395	0.0	4.996945347609203	0.0	4.99570042279616	0.0	4.9946505862304456	0.0	4.998706175405054	0.0	4.980356303771961	0.0	5.007764446225676	0.0	4.996342730732536	0.0	5.000994167660654	0.0	4.996522752960059	0.0	5.0023956656651185	0.0	5.000174622254657	0.0	5.008753110755183	0.0	4.998943208787733	0.0	5.003471882422906	0.0	4.980606031302292	0.0	5.000795394981926	0.0	4.98979859920842	0.0	5.00532520918102	0.0	4.989805522756643	0.0	5.013128037114702	0.0
1622	4.990724727781983	0.0	5.002019450977847	0.0	4.994292682675652	0.0	5.010775029653687	0.0	5.003055886829007	0.0	5.003913188244503	0.0	4.992632027186993	0.0	5.011191346492999	0.0	4.995451128017566	0.0	5.000069317266139	0.0	5.005308209612138	0.0	5.000730373560621	0.0	5.009066889588123	0.0	5.005098445393337	0.0	5.000124690040191	0.0	4.99308097191137	0.0	4.995444506767818	0.0	5.011062163089403	0.0	5.011812275027976	0.0	5.006929774205603	0.0	5.001284862566849	0.0	5.0024209127148955	0.0	5.008363401244557	0.0	4.998645365171578	0.0	4.995767338415986	0.0	5.003022190553849	0.0	4.972874345362491	0.0	5.008007505364101	0.0	4.996808869537944	0.0	4.991978848790712	0.0	5.017278454131655	0.0	4.997520881886133	0.0	4.990733385305132	0.0	4.999933020071257	0.0	5.010967126872225	0.0	4.992418252340327	0.0	4.996445924486952	0.0	4.996386274707207	0.0	5.007962879419692	0.0	5.003166172831017	0.0	4.998375880035674	0.0	5.005851751878686	0.0	5.000549568435766	0.0	5.003936628600795	0.0	5.00099222972119	0.0	5.001694554639648	0.0	5.003044594252819	0.0	4.995617068974287	0.0	5.006755806645699	0.0	5.000488138648486	0.0
2094	4.994174811932616	0.0	4.9948443881412485	0.0	4.9928207807592875	0.0	5.013585934784061	0.0	4.987993882546584	0.0	5.005433741485953	0.0	5.002287697053517	0.0	4.997596474025093	0.0	5.000675614831755	0.0	4.999723814901965	0.0	4.9958887406488675	0.0	5.00547913425113	0.0	4.9917423622862325	0.0	4.995040419917102	0.0	5.0071144829460685	0.0	5.00405245289468	0.0	4.997131391515659	0.0	4.996638442838349	0.0	4.9920919378988895	0.0	4.991494292488943	0.0	4.999602538527109	0.0	4.994937874098375	0.0	4.995826454964639	0.0	5.013729249201932	0.0	4.995616883853798	0.0	4.983968203507439	0.0	4.992662713697417	0.0	4.999436111405821	0.0	5.001037375442632	0.0	4.9997049352387855	0.0	5.005705419100105	0.0	4.992585334155755	0.0	4.999982423623851	0.0	4.998411134718411	0.0	5.00235469698744	0.0	5.000903383354179	0.0	4.9970330023030005	0.0	5.006258803814585	0.0	4.994991563879748	0.0	5.002413242545383	0.0	4.991190546678421	0.0	4.999235373747193	0.0	4.9900844364864865	0.0	4.993525311119561	0.0	4.995026497147492	0.0	5.005652832422978	0.0	4.99483162394015	0.0	5.002186623179231	0.0	5.011173861348876	0.0	4.993419914273599	0.0
2703	5.003917528223919	0.0	5.001169779483025	0.0	5.011293607662646	0.0	5.001425389954205	0.0	4.999866906924864	0.0	4.9956762268709385	0.0	4.998644764070238	0.0	4.997935769465896	0.0	5.000985661332828	0.0	5.006842634205329	0.0	5.0009328224943275	0.0	5.006841166267329	0.0	4.997900067875269	0.0	5.002882884100483	0.0	4.9934181233752755	0.0	4.999241949964223	0.0	5.008231473713304	0.0	5.001857856861471	0.0	5.00164813115897	0.0	5.002932612513717	0.0	4.999528146808562	0.0	5.000888907452177	0.0	4.997285553353874	0.0	4.9974012972079525	0.0	4.996397367711674	0.0	5.0034980878533775	0.0	4.9962655670840235	0.0	5.0050756087612625	0.0	5.003299704782241	0.0	4.996085092093613	0.0	5.01270140125091	0.0	4.998879314878057	0.0	4.997148073373342	0.0	4.99823764702076	0.0	4.996111300691598	0.0	5.000902441987421	0.0	5.001627003207132	0.0	5.001231232987916	0.0	5.000121778820985	0.0	5.001283040711764	0.0	4.9996991852637285	0.0	4.9953565887384705	0.0	5.005536572714817	0.0	4.999703051128813	0.0	5.002321269771722	0.0	4.999828026235772	0.0	5.000696947664649	0.0	4.987456866738172	0.0	4.995371937009552	0.0	4.999032155058234	0.0
3488	5.003736950575081	0.0	5.004759066690849	0.0	5.007342669336766	0.0	5.003338174910767	0.0	5.002569679201769	0.0	5.0068449971213616	0.0	5.001107740163519	0.0	4.9991949049117785	0.0	5.009442359482995	0.0	5.005931895185144	0.0	4.9998202286627755	0.0	4.996188552543957	0.0	4.996412919671855	0.0	4.994877951869906	0.0	5.000574332817588	0.0	5.000744673765277	0.0	5.003690193636232	0.0	5.0033455776753755	0.0	5.000277015715571	0.0	5.005152484607874	0.0	4.999431704166771	0.0	4.996902449572358	0.0	4.996175973262358	0.0	5.000976973388383	0.0	4.995968548427387	0.0	4.9991977706681165	0.0	4.998191825546694	0.0	5.006651132498679	0.0	5.000233407462326	0.0	4.997765323339789	0.0	5.001634014291898	0.0	5.004626614773952	0.0	4.999479256269219	0.0	4.997504278567498	0.0	5.000866073928967	0.0	5.003690321171915	0.0	5.001982210878969	0.0	4.999719392713874	0.0	5.00211199697262	0.0	4.998471587576088	0.0	4.9994060874689845	0.0	4.998599681272976	0.0	5.009747051769447	0.0	5.000018088616175	0.0	4.999476735003427	0.0	4.996453618714202	0.0	4.996049227358848	0.0	5.004298095876474	0.0	4.996454169736988	0.0	4.999810255320385	0.0
4502	5.000944274871209	0.0	4.9971423411176685	0.0	4.996284413893711	0.0	5.001430227753692	0.0	4.994510086108941	0.0	5.004370632649694	0.0	4.997791049047782	0.0	5.00351796891406	0.0	4.998779232089163	0.0	4.994921560975061	0.0	4.995020921315742	0.0	5.006128895221592	0.0	4.995109368706452	0.0	4.9931895266996555	0.0	5.002439634110639	0.0	4.994481923566088	0.0	4.994479469105111	0.0	4.999373914197893	0.0	5.005927253306416	0.0	4.998346638700914	0.0	4.999106477090674	0.0	4.994742232593143	0.0	5.0018819256008085	0.0	5.001929897417597	0.0	4.997830484294173	0.0	4.999824438181982	0.0	5.00178579933391	0.0	5.002824214282565	0.0	4.995011077959319	0.0	5.003754283551956	0.0	4.995387518471446	0.0	4.9987075907504375	0.0	4.994515937770584	0.0	5.000443845468187	0.0	4.996438810899724	0.0	4.997482018663009	0.0	5.00471992001731	0.0	4.99667194495684	0.0	5.007193983881202	0.0	4.997364152869684	0.0	5.00658320927657	0.0	4.997708030526097	0.0	4.991058648839413	0.0	5.0056607401809865	0.0	5.002560913163977	0.0	4.99623622971563	0.0	4.998057510057844	0.0	4.995334245461971	0.0	5.003985517676308	0.0	4.998758482712126	0.0
5811	4.99612286146528	0.0	5.005625654703706	0.0	4.99689625241228	0.0	4.99963984001626	0.0	4.998791350740059	0.0	4.9932386814303955	0.0	5.005620021271177	0.0	4.9998151366815184	0.0	4.998836146781859	0.0	5.000965206081531	0.0	4.998583859868715	0.0	5.007753980503897	0.0	5.004317969532372	0.0	4.999368562441714	0.0	4.999699818894432	0.0	4.995107568165206	0.0	4.992692142676139	0.0	4.999236056435499	0.0	4.997539450119219	0.0	5.00107851271133	0.0	5.002973341199501	0.0	4.9977954852430315	0.0	5.003084040754447	0.0	4.997688455399033	0.0	5.001718966712153	0.0	4.996097522980054	0.0	5.001322334786792	0.0	4.998423019298002	0.0	4.999518104699125	0.0	5.003390546875891	0.0	4.9990798390888465	0.0	5.0098107406113375	0.0	4.997562842388063	0.0	5.0003820986380045	0.0	5.004565268535879	0.0	5.002003401646567	0.0	5.0063886302261995	0.0	5.000879881590412	0.0	4.995020609043061	0.0	4.99976255945442	0.0	5.002515891660792	0.0	5.002110281416383	0.0	4.998999965233634	0.0	5.001459873011153	0.0	4.9974506351551	0.0	4.998872722901023	0.0	5.004679375838535	0.0	4.997567071991767	0.0	5.00141299363951	0.0	4.999894360294047	0.0
7500	4.996625819273999	0.0	5.002386188629517	0.0	5.000852443612169	0.0	4.999411619499585	0.0	5.004441819837	0.0	5.002858603374864	0.0	5.002036866448228	0.0	4.997375630069648	0.0	4.999641738113135	0.0	4.9955217863469645	0.0	5.004248052637234	0.0	4.9974200798212705	0.0	4.998493490986675	0.0	5.002683398995707	0.0	4.9987041958374006	0.0	5.001253839038589	0.0	4.99850984113246	0.0	4.997796391438508	0.0	4.99859349639937	0.0	5.002414505390159	0.0	4.99901495986878	0.0	4.996726112307816	0.0	5.00026078793943	0.0	5.00097091665855	0.0	5.0022120863461765	0.0	4.999382605347202	0.0	4.999241406186485	0.0	5.003984081133979	0.0	5.002255054504732	0.0	5.001877773652112	0.0	4.993045790413163	0.0	4.996242515776773	0.0	4.999128580230409	0.0	5.001304309009918	0.0	4.997944641887925	0.0	4.999238390092982	0.0	5.00271313803982	0.0	4.997956411829908	0.0	4.999851104161343	0.0	4.996034336789637	0.0	5.0008409549329045	0.0	5.006881361245721	0.0	5.002852945395388	0.0	5.000031797369316	0.0	4.998669056134119	0.0	4.999569731638369	0.0	4.998730564475155	0.0	5.001801408217126	0.0	4.999663354612793	0.0	5.0029275856362325	0.0
